t_ms,t_s,set_index,prps_seed,run_order_seed,run_name,segment,servo_us,command_delta_us,command_norm,count,count_zero,count_delta,theta_rad,theta_deg,phase,period_index,period_sample_index
15,0.015,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
34,0.034,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
54,0.054,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
104,0.104,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
125,0.125,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
145,0.145,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
165,0.165,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
185,0.185,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
206,0.206,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
227,0.227,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
247,0.247,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
267,0.267,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
287,0.287,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
307,0.307,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
327,0.327,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
347,0.347,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
368,0.368,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
389,0.389,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
409,0.409,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
429,0.429,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
449,0.449,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
469,0.469,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
489,0.489,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
509,0.509,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
529,0.529,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
550,0.550,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
582,0.582,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
601,0.601,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
621,0.621,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
641,0.641,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
661,0.661,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
681,0.681,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
701,0.701,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
721,0.721,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
780,0.780,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
800,0.800,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
820,0.820,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
840,0.840,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
860,0.860,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
880,0.880,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
900,0.900,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
920,0.920,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
940,0.940,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
961,0.961,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
982,0.982,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1002,1.002,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1022,1.022,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1042,1.042,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1062,1.062,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1082,1.082,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1102,1.102,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1123,1.123,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1144,1.144,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1164,1.164,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1184,1.184,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1204,1.204,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1224,1.224,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1244,1.244,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1264,1.264,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1284,1.284,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1305,1.305,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1325,1.325,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1345,1.345,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1365,1.365,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1385,1.385,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1405,1.405,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1425,1.425,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1445,1.445,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1465,1.465,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1518,1.518,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1539,1.539,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1559,1.559,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1579,1.579,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1599,1.599,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1619,1.619,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1639,1.639,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1659,1.659,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1680,1.680,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1700,1.700,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1720,1.720,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1740,1.740,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1760,1.760,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1780,1.780,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1800,1.800,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1820,1.820,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1840,1.840,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1861,1.861,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1882,1.882,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1902,1.902,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1922,1.922,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1942,1.942,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1962,1.962,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
1982,1.982,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
2002,2.002,1,4004,54004,lowband_largesig_r02,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
2023,2.023,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2044,2.044,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2064,2.064,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2084,2.084,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2104,2.104,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2124,2.124,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2144,2.144,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2164,2.164,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2184,2.184,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2204,2.204,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2258,2.258,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2278,2.278,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2298,2.298,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2318,2.318,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2338,2.338,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2358,2.358,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2378,2.378,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2398,2.398,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2418,2.418,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2438,2.438,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2459,2.459,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2479,2.479,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2499,2.499,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2519,2.519,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2539,2.539,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2559,2.559,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2579,2.579,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2599,2.599,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2619,2.619,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2639,2.639,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2660,2.660,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2680,2.680,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2700,2.700,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2720,2.720,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2740,2.740,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2760,2.760,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2780,2.780,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2800,2.800,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2820,2.820,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2841,2.841,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2861,2.861,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
2881,2.881,1,4004,54004,lowband_largesig_r02,settle,1450,0,0.000000,0,0,0,0.00000000,0.00000,settle,-1,-1
