t_ms,t_s,run_name,segment,pwm_us,raw_count,tared_count,force_N,phase
159137,159.137,local_1700_1850,62,1700,-17704.000,101786.980,2.405229,prbs
159229,159.229,local_1700_1850,63,1700,-18482.000,101008.980,2.386845,prbs
159321,159.321,local_1700_1850,63,1700,-18662.000,100828.980,2.382592,prbs
159412,159.412,local_1700_1850,64,1700,-18201.000,101289.980,2.393485,prbs
159504,159.504,local_1700_1850,64,1700,-18302.000,101188.980,2.391098,prbs
159596,159.596,local_1700_1850,65,1850,-18203.000,101287.980,2.393438,prbs
159688,159.688,local_1700_1850,65,1850,-10610.000,108880.980,2.572860,prbs
159779,159.779,local_1700_1850,66,1700,8328.000,127818.980,3.020366,prbs
159872,159.872,local_1700_1850,66,1700,12379.000,131869.970,3.116091,prbs
159964,159.964,local_1700_1850,67,1700,-2717.000,116773.980,2.759372,prbs
160056,160.056,local_1700_1850,67,1700,-12970.000,106520.980,2.517094,prbs
160148,160.148,local_1700_1850,68,1700,-16609.000,102881.980,2.431104,prbs
160239,160.239,local_1700_1850,68,1700,-18068.000,101422.980,2.396628,prbs
160331,160.331,local_1700_1850,69,1700,-18108.000,101382.980,2.395682,prbs
160423,160.423,local_1700_1850,69,1700,-18006.000,101484.980,2.398093,prbs
160515,160.515,local_1700_1850,70,1850,-17602.000,101888.980,2.407639,prbs
160606,160.606,local_1700_1850,70,1850,-10310.000,109180.980,2.579949,prbs
160699,160.699,local_1700_1850,71,1700,9754.000,129244.980,3.054062,prbs
160790,160.790,local_1700_1850,71,1700,14685.000,134175.970,3.170582,prbs
160882,160.882,local_1700_1850,72,1850,-450.000,119040.980,2.812942,prbs
160974,160.974,local_1700_1850,72,1850,-3085.000,116405.980,2.750676,prbs
161066,161.066,local_1700_1850,73,1850,13351.000,132841.970,3.139059,prbs
161158,161.158,local_1700_1850,73,1850,20712.000,140202.970,3.313000,prbs
161250,161.250,local_1700_1850,74,1850,21034.000,140524.970,3.320609,prbs
161342,161.342,local_1700_1850,74,1850,20835.000,140325.970,3.315906,prbs
161433,161.433,local_1700_1850,75,1700,20419.000,139909.970,3.306076,prbs
161526,161.526,local_1700_1850,75,1700,15432.000,134922.970,3.188233,prbs
161618,161.618,local_1700_1850,76,1850,-789.000,118701.980,2.804931,prbs
161710,161.710,local_1700_1850,76,1850,-4851.000,114639.980,2.708946,prbs
161801,161.801,local_1700_1850,77,1700,10778.000,130268.980,3.078260,prbs
161893,161.893,local_1700_1850,77,1700,17237.000,136727.970,3.230886,prbs
161985,161.985,local_1700_1850,78,1850,5933.000,125423.980,2.963772,prbs
162077,162.077,local_1700_1850,78,1850,-413.000,119077.980,2.813816,prbs
162169,162.169,local_1700_1850,79,1700,13420.000,132910.970,3.140690,prbs
162260,162.260,local_1700_1850,79,1700,14921.000,134411.970,3.176158,prbs
162352,162.352,local_1700_1850,80,1700,-1338.000,118152.980,2.791958,prbs
162445,162.445,local_1700_1850,80,1700,-13141.000,106349.980,2.513053,prbs
162536,162.536,local_1700_1850,81,1850,-16343.000,103147.980,2.437390,prbs
162628,162.628,local_1700_1850,81,1850,-10372.000,109118.980,2.578484,prbs
162720,162.720,local_1700_1850,82,1700,9202.000,128692.980,3.041018,prbs
162812,162.812,local_1700_1850,82,1700,13040.000,132530.970,3.131710,prbs
162905,162.905,local_1700_1850,83,1700,-2477.000,117013.980,2.765044,prbs
162996,162.996,local_1700_1850,83,1700,-13143.000,106347.980,2.513006,prbs
163088,163.088,local_1700_1850,84,1700,-16903.000,102587.980,2.424157,prbs
163179,163.179,local_1700_1850,84,1700,-17179.000,102311.980,2.417635,prbs
163271,163.271,local_1700_1850,85,1850,-16562.000,102928.980,2.432214,prbs
163363,163.363,local_1700_1850,85,1850,-9924.000,109566.980,2.589070,prbs
163455,163.455,local_1700_1850,86,1850,9247.000,128737.980,3.042082,prbs
163548,163.548,local_1700_1850,86,1850,19036.000,138526.970,3.273396,prbs
163640,163.640,local_1700_1850,87,1700,20174.000,139664.970,3.300287,prbs
163731,163.731,local_1700_1850,87,1700,14176.000,133666.970,3.158554,prbs
163823,163.823,local_1700_1850,88,1700,-3020.000,116470.980,2.752212,prbs
163915,163.915,local_1700_1850,88,1700,-13787.000,105703.980,2.497788,prbs
164006,164.006,local_1700_1850,89,1700,-17111.000,102379.980,2.419242,prbs
164099,164.099,local_1700_1850,89,1700,-17707.000,101783.980,2.405158,prbs
164190,164.190,local_1700_1850,90,1700,-17904.000,101586.980,2.400503,prbs
164282,164.282,local_1700_1850,90,1700,-18018.000,101472.980,2.397809,prbs
164375,164.375,local_1700_1850,91,1700,-18080.000,101410.980,2.396344,prbs
164466,164.466,local_1700_1850,91,1700,-17528.000,101962.980,2.409388,prbs
164558,164.558,local_1700_1850,92,1850,-17162.000,102328.980,2.418036,prbs
164650,164.650,local_1700_1850,92,1850,-10547.000,108943.980,2.574349,prbs
164742,164.742,local_1700_1850,93,1850,8095.000,127585.980,3.014860,prbs
164833,164.833,local_1700_1850,93,1850,17415.000,136905.970,3.235092,prbs
164926,164.926,local_1700_1850,94,1850,19705.000,139195.970,3.289205,prbs
165018,165.018,local_1700_1850,94,1850,21233.000,140723.970,3.325311,prbs
165109,165.109,local_1700_1850,95,1850,21603.000,141093.970,3.334054,prbs
165202,165.202,local_1700_1850,95,1850,21889.000,141379.970,3.340812,prbs
165293,165.293,local_1700_1850,96,1850,22314.000,141804.970,3.350855,prbs
165385,165.385,local_1700_1850,96,1850,22347.000,141837.970,3.351635,prbs
165477,165.477,local_1700_1850,97,1850,21800.000,141290.970,3.338710,prbs
165569,165.569,local_1700_1850,97,1850,21509.000,140999.970,3.331833,prbs
165661,165.661,local_1700_1850,98,1850,21225.000,140715.970,3.325122,prbs
165753,165.753,local_1700_1850,98,1850,20413.000,139903.970,3.305935,prbs
165845,165.845,local_1700_1850,99,1700,20399.000,139889.970,3.305604,prbs
165936,165.936,local_1700_1850,99,1700,14655.000,134145.970,3.169873,prbs
166028,166.028,local_1700_1850,100,1850,-2404.000,117086.980,2.766768,prbs
166120,166.120,local_1700_1850,100,1850,-6690.000,112800.980,2.665490,prbs
166212,166.212,local_1700_1850,101,1700,9509.000,128999.980,3.048273,prbs
166304,166.304,local_1700_1850,101,1700,15364.000,134854.970,3.186627,prbs
166396,166.396,local_1700_1850,102,1850,575.000,120065.980,2.837162,prbs
166489,166.489,local_1700_1850,102,1850,-4743.000,114747.980,2.711498,prbs
166579,166.579,local_1700_1850,103,1850,10732.000,130222.980,3.077172,prbs
166671,166.671,local_1700_1850,103,1850,19866.000,139356.970,3.293009,prbs
166764,166.764,local_1700_1850,104,1850,21776.000,141266.970,3.338142,prbs
166856,166.856,local_1700_1850,104,1850,21592.000,141082.970,3.333794,prbs
166947,166.947,local_1700_1850,105,1850,20926.000,140416.970,3.318057,prbs
167040,167.040,local_1700_1850,105,1850,21144.000,140634.970,3.323208,prbs
167131,167.131,local_1700_1850,106,1850,21615.000,141105.970,3.334338,prbs
167223,167.223,local_1700_1850,106,1850,22081.000,141571.970,3.345350,prbs
167315,167.315,local_1700_1850,107,1700,22056.000,141546.970,3.344759,prbs
167406,167.406,local_1700_1850,107,1700,17271.000,136761.970,3.231689,prbs
167498,167.498,local_1700_1850,108,1700,644.000,120134.980,2.838793,prbs
167590,167.590,local_1700_1850,108,1700,-11374.000,108116.980,2.554807,prbs
167682,167.682,local_1700_1850,109,1850,-14774.000,104716.980,2.474465,prbs
167774,167.774,local_1700_1850,109,1850,-7512.000,111978.980,2.646066,prbs
167866,167.866,local_1700_1850,110,1850,11780.000,131270.970,3.101936,prbs
167959,167.959,local_1700_1850,110,1850,20602.000,140092.970,3.310401,prbs
168050,168.050,local_1700_1850,111,1700,21613.000,141103.970,3.334291,prbs
168142,168.142,local_1700_1850,111,1700,16542.000,136032.970,3.214463,prbs
168233,168.233,local_1700_1850,112,1700,148.000,119638.980,2.827072,prbs
168325,168.325,local_1700_1850,112,1700,-12196.000,107294.980,2.535383,prbs
168418,168.418,local_1700_1850,113,1850,-15375.000,104115.980,2.460264,prbs
168510,168.510,local_1700_1850,113,1850,-9068.000,110422.980,2.609298,prbs
168602,168.602,local_1700_1850,114,1850,9841.000,129331.980,3.056118,prbs
168693,168.693,local_1700_1850,114,1850,19023.000,138513.970,3.273089,prbs
168785,168.785,local_1700_1850,115,1700,20522.000,140012.970,3.308510,prbs
168877,168.877,local_1700_1850,115,1700,14501.000,133991.970,3.166234,prbs
168969,168.969,local_1700_1850,116,1700,-2106.000,117384.980,2.773810,prbs
169060,169.060,local_1700_1850,116,1700,-12482.000,107008.980,2.528625,prbs
169152,169.152,local_1700_1850,117,1700,-16568.000,102922.980,2.432073,prbs
169244,169.244,local_1700_1850,117,1700,-17438.000,102052.980,2.411515,prbs
169336,169.336,local_1700_1850,118,1850,-17582.000,101908.980,2.408112,prbs
169428,169.428,local_1700_1850,118,1850,-10669.000,108821.980,2.571466,prbs
169520,169.520,local_1700_1850,119,1700,9099.000,128589.980,3.038585,prbs
169613,169.613,local_1700_1850,119,1700,13175.000,132665.970,3.134900,prbs
169705,169.705,local_1700_1850,120,1850,-2139.000,117351.980,2.773030,prbs
169796,169.796,local_1700_1850,120,1850,-4386.000,115104.980,2.719934,prbs
169888,169.888,local_1700_1850,121,1850,12471.000,131961.970,3.118265,prbs
169979,169.979,local_1700_1850,121,1850,20151.000,139641.970,3.299744,prbs
170071,170.071,local_1700_1850,122,1850,20554.000,140044.970,3.309266,prbs
170164,170.164,local_1700_1850,122,1850,19904.000,139394.970,3.293907,prbs
170256,170.256,local_1700_1850,123,1700,20467.000,139957.970,3.307211,prbs
170347,170.347,local_1700_1850,123,1700,15622.000,135112.970,3.192723,prbs
170439,170.439,local_1700_1850,124,1850,-1616.000,117874.980,2.785389,prbs
170531,170.531,local_1700_1850,124,1850,-5782.000,113708.980,2.686946,prbs
170623,170.623,local_1700_1850,125,1700,10430.000,129920.980,3.070036,prbs
170715,170.715,local_1700_1850,125,1700,12317.000,131807.970,3.114626,prbs
170808,170.808,local_1700_1850,126,1850,-3175.000,116315.980,2.748550,prbs
170899,170.899,local_1700_1850,126,1850,-7829.000,111661.980,2.638576,prbs
170990,170.990,local_1700_1850,127,1700,7588.000,127078.980,3.002880,prbs
171083,171.083,local_1700_1850,127,1700,13491.000,132981.970,3.142368,prbs
171175,171.175,local_1700_1850,128,1850,-1822.000,117668.980,2.780521,prbs
171266,171.266,local_1700_1850,128,1850,-6914.000,112576.980,2.660197,prbs
171358,171.358,local_1700_1850,129,1850,8948.000,128438.980,3.035016,prbs
171450,171.450,local_1700_1850,129,1850,19396.000,138886.970,3.281903,prbs
171542,171.542,local_1700_1850,130,1850,20870.000,140360.970,3.316734,prbs
171634,171.634,local_1700_1850,130,1850,20249.000,139739.970,3.302060,prbs
171725,171.725,local_1700_1850,131,1850,19413.000,138903.970,3.282304,prbs
171818,171.818,local_1700_1850,131,1850,18894.000,138384.970,3.270040,prbs
171909,171.909,local_1700_1850,132,1700,19853.000,139343.970,3.292702,prbs
172001,172.001,local_1700_1850,132,1700,15429.000,134919.970,3.188162,prbs
172093,172.093,local_1700_1850,133,1850,-738.000,118752.980,2.806136,prbs
172186,172.186,local_1700_1850,133,1850,-5581.000,113909.980,2.691696,prbs
172277,172.277,local_1700_1850,134,1700,10096.000,129586.980,3.062144,prbs
172369,172.369,local_1700_1850,134,1700,13192.000,132682.970,3.135302,prbs
172461,172.461,local_1700_1850,135,1850,-1731.000,117759.980,2.782672,prbs
172552,172.552,local_1700_1850,135,1850,-4825.000,114665.980,2.709560,prbs
172644,172.644,local_1700_1850,136,1850,10921.000,130411.980,3.081638,prbs
172736,172.736,local_1700_1850,136,1850,19868.000,139358.970,3.293056,prbs
172828,172.828,local_1700_1850,137,1850,20623.000,140113.970,3.310897,prbs
172921,172.921,local_1700_1850,137,1850,20346.000,139836.970,3.304351,prbs
173012,173.012,local_1700_1850,138,1700,20266.000,139756.970,3.302461,prbs
173104,173.104,local_1700_1850,138,1700,15256.000,134746.970,3.184075,prbs
173196,173.196,local_1700_1850,139,1850,-332.000,119158.980,2.815730,prbs
173288,173.288,local_1700_1850,139,1850,-5460.000,114030.980,2.694555,prbs
173379,173.379,local_1700_1850,140,1850,10461.000,129951.980,3.070769,prbs
173471,173.471,local_1700_1850,140,1850,20214.000,139704.970,3.301232,prbs
173563,173.563,local_1700_1850,141,1700,20855.000,140345.970,3.316379,prbs
173656,173.656,local_1700_1850,141,1700,13916.000,133406.970,3.152410,prbs
173748,173.748,local_1700_1850,142,1700,-2020.000,117470.980,2.775842,prbs
173839,173.839,local_1700_1850,142,1700,-11660.000,107830.980,2.548049,prbs
173931,173.931,local_1700_1850,143,1700,-15191.000,104299.980,2.464611,prbs
174023,174.023,local_1700_1850,143,1700,-15948.000,103542.980,2.446724,prbs
174115,174.115,local_1700_1850,144,1850,-16647.000,102843.980,2.430206,prbs
174207,174.207,local_1700_1850,144,1850,-11211.000,108279.980,2.558659,prbs
174298,174.298,local_1700_1850,145,1850,9132.000,128622.980,3.039364,prbs
174390,174.390,local_1700_1850,145,1850,19911.000,139401.970,3.294072,prbs
174482,174.482,local_1700_1850,146,1850,21294.000,140784.970,3.326753,prbs
174575,174.575,local_1700_1850,146,1850,20639.000,140129.970,3.311275,prbs
174666,174.666,local_1700_1850,147,1700,19893.000,139383.970,3.293647,prbs
174759,174.759,local_1700_1850,147,1700,15876.000,135366.970,3.198725,prbs
174850,174.850,local_1700_1850,148,1850,395.000,119885.980,2.832909,prbs
174942,174.942,local_1700_1850,148,1850,-5676.000,113814.980,2.689451,prbs
175034,175.034,local_1700_1850,149,1850,10096.000,129586.980,3.062144,prbs
175125,175.125,local_1700_1850,149,1850,19492.000,138982.970,3.284171,prbs
175217,175.217,local_1700_1850,150,1850,22106.000,141596.970,3.345940,prbs
175310,175.310,local_1700_1850,150,1850,22001.000,141491.970,3.343459,prbs
175402,175.402,local_1700_1850,151,1850,22239.000,141729.970,3.349083,prbs
175493,175.493,local_1700_1850,151,1850,22941.000,142431.970,3.365671,prbs
175586,175.586,local_1700_1850,152,1700,22314.000,141804.970,3.350855,prbs
175677,175.677,local_1700_1850,152,1700,18505.000,137995.970,3.260848,prbs
175769,175.769,local_1700_1850,153,1850,2367.000,121857.980,2.879507,prbs
175861,175.861,local_1700_1850,153,1850,-4474.000,115016.980,2.717854,prbs
175953,175.953,local_1700_1850,154,1700,10663.000,130153.980,3.075542,prbs
176044,176.044,local_1700_1850,154,1700,15732.000,135222.970,3.195322,prbs
176136,176.136,local_1700_1850,155,1700,481.000,119971.980,2.834941,prbs
176228,176.228,local_1700_1850,155,1700,-11460.000,108030.980,2.552775,prbs
176320,176.320,local_1700_1850,156,1850,-15329.000,104161.980,2.461350,prbs
176413,176.413,local_1700_1850,156,1850,-8233.000,111257.980,2.629029,prbs
176504,176.504,local_1700_1850,157,1850,11145.000,130635.980,3.086932,prbs
176597,176.597,local_1700_1850,157,1850,20073.000,139563.970,3.297900,prbs
176688,176.688,local_1700_1850,158,1850,21354.000,140844.970,3.328170,prbs
176780,176.780,local_1700_1850,158,1850,21398.000,140888.970,3.329210,prbs
176871,176.871,local_1700_1850,159,1850,21429.000,140919.970,3.329943,prbs
176963,176.963,local_1700_1850,159,1850,21124.000,140614.970,3.322736,prbs
177055,177.055,local_1700_1850,160,1700,21109.000,140599.970,3.322381,prbs
177147,177.147,local_1700_1850,160,1700,15659.000,135149.970,3.193598,prbs
177239,177.239,local_1700_1850,161,1850,-1592.000,117898.980,2.785956,prbs
177332,177.332,local_1700_1850,161,1850,-5698.000,113792.980,2.688931,prbs
177424,177.424,local_1700_1850,162,1850,10803.000,130293.980,3.078850,prbs
177515,177.515,local_1700_1850,162,1850,19589.000,139079.970,3.286464,prbs
177607,177.607,local_1700_1850,163,1700,20172.000,139662.970,3.300240,prbs
177698,177.698,local_1700_1850,163,1700,16249.000,135739.970,3.207539,prbs
177790,177.790,local_1700_1850,164,1700,81.000,119571.980,2.825489,prbs
177883,177.883,local_1700_1850,164,1700,-12170.000,107320.980,2.535998,prbs
177974,177.974,local_1700_1850,165,1850,-15914.000,103576.980,2.447527,prbs
178067,178.067,local_1700_1850,165,1850,-9617.000,109873.980,2.596325,prbs
178158,178.158,local_1700_1850,166,1700,9395.000,128885.980,3.045579,prbs
178250,178.250,local_1700_1850,166,1700,13094.000,132584.970,3.132986,prbs
178342,178.342,local_1700_1850,167,1700,-2435.000,117055.980,2.766036,prbs
178434,178.434,local_1700_1850,167,1700,-13292.000,106198.980,2.509485,prbs
178526,178.526,local_1700_1850,168,1850,-16451.000,103039.980,2.434838,prbs
178618,178.618,local_1700_1850,168,1850,-11703.000,107787.980,2.547033,prbs
178709,178.709,local_1700_1850,169,1850,7560.000,127050.980,3.002218,prbs
178802,178.802,local_1700_1850,169,1850,18865.000,138355.970,3.269355,prbs
178894,178.894,local_1700_1850,170,1700,20039.000,139529.970,3.297097,prbs
178985,178.985,local_1700_1850,170,1700,15306.000,134796.970,3.185256,prbs
179078,179.078,local_1700_1850,171,1700,-900.000,118590.980,2.802308,prbs
179169,179.169,local_1700_1850,171,1700,-13117.000,106373.980,2.513620,prbs
179261,179.261,local_1700_1850,172,1850,-17160.000,102330.980,2.418084,prbs
179353,179.353,local_1700_1850,172,1850,-10307.000,109183.980,2.580020,prbs
179444,179.444,local_1700_1850,173,1850,9011.000,128501.980,3.036505,prbs
179536,179.536,local_1700_1850,173,1850,18323.000,137813.970,3.256548,prbs
179628,179.628,local_1700_1850,174,1850,19571.000,139061.970,3.286038,prbs
179721,179.721,local_1700_1850,174,1850,19717.000,139207.970,3.289488,prbs
179813,179.813,local_1700_1850,175,1850,19713.000,139203.970,3.289394,prbs
179904,179.904,local_1700_1850,175,1850,19458.000,138948.970,3.283368,prbs
179996,179.996,local_1700_1850,176,1850,19743.000,139233.970,3.290102,prbs
180088,180.088,local_1700_1850,176,1850,19910.000,139400.970,3.294049,prbs
180180,180.180,local_1700_1850,177,1850,20109.000,139599.970,3.298751,prbs
180271,180.271,local_1700_1850,177,1850,19724.000,139214.970,3.289654,prbs
180363,180.363,local_1700_1850,178,1700,19483.000,138973.970,3.283959,prbs
180456,180.456,local_1700_1850,178,1700,14410.000,133900.970,3.164084,prbs
180548,180.548,local_1700_1850,179,1700,-1666.000,117824.980,2.784207,prbs
180640,180.640,local_1700_1850,179,1700,-12233.000,107257.980,2.534509,prbs
180731,180.731,local_1700_1850,180,1850,-15385.000,104105.980,2.460027,prbs
180824,180.824,local_1700_1850,180,1850,-10023.000,109467.980,2.586731,prbs
180915,180.915,local_1700_1850,181,1850,8629.000,128119.980,3.027478,prbs
181007,181.007,local_1700_1850,181,1850,18107.000,137597.970,3.251444,prbs
181098,181.098,local_1700_1850,182,1700,19217.000,138707.970,3.277673,prbs
181190,181.190,local_1700_1850,182,1700,13323.000,132813.970,3.138398,prbs
181282,181.282,local_1700_1850,183,1700,-2888.000,116602.980,2.755332,prbs
181375,181.375,local_1700_1850,183,1700,-13776.000,105714.980,2.498048,prbs
181466,181.466,local_1700_1850,184,1700,-17242.000,102248.980,2.416146,prbs
181558,181.558,local_1700_1850,184,1700,-18127.000,101363.980,2.395234,prbs
181650,181.650,local_1700_1850,185,1700,-18127.000,101363.980,2.395234,prbs
181742,181.742,local_1700_1850,185,1700,-17664.000,101826.980,2.406174,prbs
181834,181.834,local_1700_1850,186,1700,-17372.000,102118.980,2.413074,prbs
181926,181.926,local_1700_1850,186,1700,-17545.000,101945.980,2.408986,prbs
182017,182.017,local_1700_1850,187,1700,-18035.000,101455.980,2.397408,prbs
182110,182.110,local_1700_1850,187,1700,-18380.000,101110.980,2.389255,prbs
182202,182.202,local_1700_1850,188,1700,-18361.000,101129.980,2.389704,prbs
182294,182.294,local_1700_1850,188,1700,-18071.000,101419.980,2.396557,prbs
182386,182.386,local_1700_1850,189,1700,-18286.000,101204.980,2.391476,prbs
182477,182.477,local_1700_1850,189,1700,-18674.000,100816.980,2.382308,prbs
182569,182.569,local_1700_1850,190,1850,-18331.000,101159.980,2.390413,prbs
182661,182.661,local_1700_1850,190,1850,-11760.000,107730.980,2.545686,prbs
182753,182.753,local_1700_1850,191,1700,8120.000,127610.980,3.015451,prbs
182844,182.844,local_1700_1850,191,1700,13941.000,133431.970,3.153001,prbs
182936,182.936,local_1700_1850,192,1850,-944.000,118546.980,2.801268,prbs
183029,183.029,local_1700_1850,192,1850,-5365.000,114125.980,2.696800,prbs
183121,183.121,local_1700_1850,193,1700,10961.000,130451.980,3.082584,prbs
183212,183.212,local_1700_1850,193,1700,14391.000,133881.970,3.163634,prbs
183304,183.304,local_1700_1850,194,1700,-1528.000,117962.980,2.787468,prbs
183396,183.396,local_1700_1850,194,1700,-12440.000,107050.980,2.529618,prbs
183488,183.488,local_1700_1850,195,1850,-15563.000,103927.980,2.455821,prbs
183580,183.580,local_1700_1850,195,1850,-10341.000,109149.980,2.579217,prbs
183671,183.671,local_1700_1850,196,1700,8059.000,127549.980,3.014010,prbs
183763,183.763,local_1700_1850,196,1700,13874.000,133364.970,3.151418,prbs
183855,183.855,local_1700_1850,197,1850,-695.000,118795.980,2.807152,prbs
183947,183.947,local_1700_1850,197,1850,-5307.000,114183.980,2.698170,prbs
184039,184.039,local_1700_1850,198,1700,9637.000,129127.980,3.051298,prbs
184132,184.132,local_1700_1850,198,1700,12342.000,131832.970,3.115217,prbs
184223,184.223,local_1700_1850,199,1850,-2835.000,116655.980,2.756584,prbs
184315,184.315,local_1700_1850,199,1850,-4666.000,114824.980,2.713317,prbs
184407,184.407,local_1700_1850,200,1850,12363.000,131853.970,3.115713,prbs
184499,184.499,local_1700_1850,200,1850,19608.000,139098.970,3.286912,prbs
184590,184.590,local_1700_1850,201,1850,20436.000,139926.970,3.306478,prbs
184683,184.683,local_1700_1850,201,1850,20952.000,140442.970,3.318671,prbs
184775,184.775,local_1700_1850,202,1850,20895.000,140385.970,3.317324,prbs
184866,184.866,local_1700_1850,202,1850,21038.000,140528.970,3.320704,prbs
184958,184.958,local_1700_1850,203,1700,20975.000,140465.970,3.319215,prbs
185050,185.050,local_1700_1850,203,1700,14934.000,134424.970,3.176466,prbs
185142,185.142,local_1700_1850,204,1700,-1602.000,117888.980,2.785720,prbs
185234,185.234,local_1700_1850,204,1700,-13028.000,106462.980,2.515723,prbs
185326,185.326,local_1700_1850,205,1850,-17145.000,102345.980,2.418438,prbs
185417,185.417,local_1700_1850,205,1850,-11875.000,107615.980,2.542968,prbs
185510,185.510,local_1700_1850,206,1850,6728.000,126218.980,2.982558,prbs
185602,185.602,local_1700_1850,206,1850,17660.000,137150.970,3.240881,prbs
185693,185.693,local_1700_1850,207,1700,19523.000,139013.970,3.284904,prbs
185786,185.786,local_1700_1850,207,1700,14837.000,134327.970,3.174174,prbs
185877,185.877,local_1700_1850,208,1700,-1544.000,117946.980,2.787090,prbs
185970,185.970,local_1700_1850,208,1700,-13730.000,105760.980,2.499135,prbs
186062,186.062,local_1700_1850,209,1700,-16804.000,102686.980,2.426496,prbs
186153,186.153,local_1700_1850,209,1700,-17568.000,101922.980,2.408443,prbs
186244,186.244,local_1700_1850,210,1850,-17697.000,101793.980,2.405394,prbs
186337,186.337,local_1700_1850,210,1850,-9119.000,110371.980,2.608093,prbs
186429,186.429,local_1700_1850,211,1850,10763.000,130253.980,3.077905,prbs
186521,186.521,local_1700_1850,211,1850,19699.000,139189.970,3.289063,prbs
186613,186.613,local_1700_1850,212,1850,21010.000,140500.970,3.320042,prbs
186704,186.704,local_1700_1850,212,1850,21361.000,140851.970,3.328336,prbs
186796,186.796,local_1700_1850,213,1850,21058.000,140548.970,3.321176,prbs
186888,186.888,local_1700_1850,213,1850,20803.000,140293.970,3.315150,prbs
186980,186.980,local_1700_1850,214,1850,20582.000,140072.970,3.309928,prbs
187072,187.072,local_1700_1850,214,1850,20552.000,140042.970,3.309219,prbs
187163,187.163,local_1700_1850,215,1850,20260.000,139750.970,3.302319,prbs
187256,187.256,local_1700_1850,215,1850,20304.000,139794.970,3.303359,prbs
187348,187.348,local_1700_1850,216,1850,20512.000,140002.970,3.308274,prbs
187439,187.439,local_1700_1850,216,1850,20030.000,139520.970,3.296884,prbs
187531,187.531,local_1700_1850,217,1850,20166.000,139656.970,3.300098,prbs
187624,187.624,local_1700_1850,217,1850,21056.000,140546.970,3.321129,prbs
187715,187.715,local_1700_1850,218,1700,21543.000,141033.970,3.332636,prbs
187807,187.807,local_1700_1850,218,1700,15824.000,135314.970,3.197496,prbs
187899,187.899,local_1700_1850,219,1700,-1001.000,118489.980,2.799922,prbs
187990,187.990,local_1700_1850,219,1700,-12163.000,107327.980,2.536163,prbs
188082,188.082,local_1700_1850,220,1850,-15387.000,104103.980,2.459980,prbs
188174,188.174,local_1700_1850,220,1850,-8787.000,110703.980,2.615938,prbs
188266,188.266,local_1700_1850,221,1700,10286.000,129776.980,3.066634,prbs
188358,188.358,local_1700_1850,221,1700,15882.000,135372.970,3.198867,prbs
188450,188.450,local_1700_1850,222,1850,1366.000,120856.980,2.855854,prbs
188542,188.542,local_1700_1850,222,1850,-5549.000,113941.980,2.692452,prbs
188634,188.634,local_1700_1850,223,1700,8992.000,128482.980,3.036056,prbs
188727,188.727,local_1700_1850,223,1700,13782.000,133272.970,3.149244,prbs
188817,188.817,local_1700_1850,224,1850,-116.000,119374.980,2.820834,prbs
188910,188.910,local_1700_1850,224,1850,-5063.000,114427.980,2.703936,prbs
189002,189.002,local_1700_1850,225,1700,10229.000,129719.980,3.065287,prbs
189094,189.094,local_1700_1850,225,1700,13487.000,132977.970,3.142273,prbs
189186,189.186,local_1700_1850,226,1700,-1909.000,117581.980,2.778465,prbs
189277,189.277,local_1700_1850,226,1700,-11945.000,107545.980,2.541314,prbs
189369,189.369,local_1700_1850,227,1700,-15858.000,103632.980,2.448850,prbs
189461,189.461,local_1700_1850,227,1700,-17371.000,102119.980,2.413098,prbs
189553,189.553,local_1700_1850,228,1700,-17514.000,101976.980,2.409719,prbs
189644,189.644,local_1700_1850,228,1700,-17554.000,101936.980,2.408774,prbs
189736,189.736,local_1700_1850,229,1700,-17614.000,101876.980,2.407356,prbs
189829,189.829,local_1700_1850,229,1700,-17070.000,102420.980,2.420211,prbs
189920,189.920,local_1700_1850,230,1700,-17261.000,102229.980,2.415697,prbs
190013,190.013,local_1700_1850,230,1700,-17001.000,102489.980,2.421841,prbs
190105,190.105,local_1700_1850,231,1700,-17441.000,102049.980,2.411444,prbs
190196,190.196,local_1700_1850,231,1700,-17999.000,101491.980,2.398258,prbs
190288,190.288,local_1700_1850,232,1850,-17310.000,102180.980,2.414539,prbs
190380,190.380,local_1700_1850,232,1850,-11024.000,108466.980,2.563078,prbs
190472,190.472,local_1700_1850,233,1700,8596.000,128086.980,3.026699,prbs
190563,190.563,local_1700_1850,233,1700,15191.000,134681.970,3.182538,prbs
190656,190.656,local_1700_1850,234,1700,122.000,119612.980,2.826458,prbs
190747,190.747,local_1700_1850,234,1700,-12323.000,107167.980,2.532382,prbs
190840,190.840,local_1700_1850,235,1850,-15943.000,103547.980,2.446842,prbs
190931,190.931,local_1700_1850,235,1850,-9368.000,110122.980,2.602209,prbs
191023,191.023,local_1700_1850,236,1700,9202.000,128692.980,3.041018,prbs
191115,191.115,local_1700_1850,236,1700,12250.000,131740.970,3.113043,prbs
191207,191.207,local_1700_1850,237,1850,-3202.000,116288.980,2.747912,prbs
191300,191.300,local_1700_1850,237,1850,-8115.000,111375.980,2.631817,prbs
191390,191.390,local_1700_1850,238,1850,7677.000,127167.980,3.004983,prbs
191483,191.483,local_1700_1850,238,1850,18058.000,137548.970,3.250286,prbs
191574,191.574,local_1700_1850,239,1850,20092.000,139582.970,3.298349,prbs
