t_ms,t_s,run_name,segment,pwm_us,raw_count,tared_count,force_N,phase
3373,3.373,global_1100_1950,settle,1525,-51663.000,70399.570,1.663544,settle
3466,3.466,global_1100_1950,settle,1525,-51821.000,70241.570,1.659810,settle
3557,3.557,global_1100_1950,settle,1525,-51645.000,70417.570,1.663969,settle
3649,3.649,global_1100_1950,settle,1525,-51756.000,70306.570,1.661346,settle
3741,3.741,global_1100_1950,settle,1525,-52125.000,69937.570,1.652627,settle
3833,3.833,global_1100_1950,settle,1525,-52169.000,69893.570,1.651587,settle
3925,3.925,global_1100_1950,settle,1525,-52045.000,70017.570,1.654517,settle
4016,4.016,global_1100_1950,settle,1525,-52132.000,69930.570,1.652461,settle
4109,4.109,global_1100_1950,settle,1525,-51808.000,70254.570,1.660117,settle
4201,4.201,global_1100_1950,settle,1525,-51823.000,70239.570,1.659763,settle
4292,4.292,global_1100_1950,settle,1525,-52159.000,69903.570,1.651823,settle
4384,4.384,global_1100_1950,settle,1525,-51725.000,70337.570,1.662079,settle
4476,4.476,global_1100_1950,settle,1525,-51564.000,70498.570,1.665883,settle
4568,4.568,global_1100_1950,settle,1525,-51667.000,70395.570,1.663449,settle
4660,4.660,global_1100_1950,settle,1525,-51700.000,70362.570,1.662669,settle
4752,4.752,global_1100_1950,settle,1525,-51560.000,70502.570,1.665978,settle
4843,4.843,global_1100_1950,settle,1525,-52043.000,70019.570,1.654564,settle
4936,4.936,global_1100_1950,settle,1525,-52472.000,69590.570,1.644427,settle
5028,5.028,global_1100_1950,settle,1525,-52295.000,69767.570,1.648610,settle
5119,5.119,global_1100_1950,settle,1525,-51872.000,70190.570,1.658605,settle
5211,5.211,global_1100_1950,settle,1525,-51824.000,70238.570,1.659739,settle
5303,5.303,global_1100_1950,settle,1525,-51899.000,70163.570,1.657967,settle
5395,5.395,global_1100_1950,settle,1525,-51746.000,70316.570,1.661582,settle
5487,5.487,global_1100_1950,settle,1525,-51735.000,70327.570,1.661842,settle
5578,5.578,global_1100_1950,settle,1525,-51659.000,70403.570,1.663638,settle
5670,5.670,global_1100_1950,settle,1525,-51608.000,70454.570,1.664843,settle
5762,5.762,global_1100_1950,settle,1525,-51676.000,70386.570,1.663237,settle
5855,5.855,global_1100_1950,settle,1525,-51715.000,70347.570,1.662315,settle
5946,5.946,global_1100_1950,settle,1525,-51559.000,70503.570,1.666001,settle
6038,6.038,global_1100_1950,settle,1525,-51440.000,70622.570,1.668813,settle
6130,6.130,global_1100_1950,0,1100,-51416.000,70646.570,1.669380,prbs
6222,6.222,global_1100_1950,0,1100,-54648.000,67414.570,1.593008,prbs
6314,6.314,global_1100_1950,1,1100,-69679.000,52383.570,1.237825,prbs
6405,6.405,global_1100_1950,1,1100,-85191.000,36871.570,0.871276,prbs
6497,6.497,global_1100_1950,2,1950,-93869.000,28193.570,0.666215,prbs
6590,6.590,global_1100_1950,2,1950,-74157.000,47905.570,1.132010,prbs
6682,6.682,global_1100_1950,3,1100,-6107.000,115955.570,2.740033,prbs
6773,6.773,global_1100_1950,3,1100,17654.000,139716.560,3.301506,prbs
6865,6.865,global_1100_1950,4,1950,-18548.000,103514.570,2.446052,prbs
6957,6.957,global_1100_1950,4,1950,-29625.000,92437.570,2.184302,prbs
7049,7.049,global_1100_1950,5,1950,14335.000,136397.560,3.223078,prbs
7141,7.141,global_1100_1950,5,1950,39475.000,161537.560,3.817137,prbs
7232,7.232,global_1100_1950,6,1950,45097.000,167159.560,3.949985,prbs
7325,7.325,global_1100_1950,6,1950,45718.000,167780.560,3.964659,prbs
7417,7.417,global_1100_1950,7,1100,45299.000,167361.560,3.954758,prbs
7508,7.508,global_1100_1950,7,1100,31912.000,153974.560,3.638423,prbs
7600,7.600,global_1100_1950,8,1950,-12475.000,109587.570,2.589558,prbs
7692,7.692,global_1100_1950,8,1950,-29823.000,92239.570,2.179624,prbs
7784,7.784,global_1100_1950,9,1950,11751.000,133813.560,3.162018,prbs
7876,7.876,global_1100_1950,9,1950,38015.000,160077.560,3.782637,prbs
7967,7.967,global_1100_1950,10,1100,43560.000,165622.560,3.913666,prbs
8060,8.060,global_1100_1950,10,1100,34484.000,156546.560,3.699200,prbs
8151,8.151,global_1100_1950,11,1100,-8036.000,114026.570,2.694451,prbs
8243,8.243,global_1100_1950,11,1100,-49783.000,72279.570,1.707968,prbs
8336,8.336,global_1100_1950,12,1950,-73323.000,48739.570,1.151717,prbs
8427,8.427,global_1100_1950,12,1950,-63939.000,58123.570,1.373462,prbs
8519,8.519,global_1100_1950,13,1100,-2882.000,119180.570,2.816240,prbs
8611,8.611,global_1100_1950,13,1100,19957.000,142019.560,3.355926,prbs
8702,8.702,global_1100_1950,14,1950,-17091.000,104971.570,2.480481,prbs
8795,8.795,global_1100_1950,14,1950,-30096.000,91966.570,2.173172,prbs
8887,8.887,global_1100_1950,15,1100,12179.000,134241.560,3.172132,prbs
8978,8.978,global_1100_1950,15,1100,27694.000,149756.560,3.538752,prbs
9070,9.070,global_1100_1950,16,1100,-9012.000,113050.570,2.671388,prbs
9162,9.162,global_1100_1950,16,1100,-50139.000,71923.570,1.699556,prbs
9254,9.254,global_1100_1950,17,1950,-73683.000,48379.570,1.143210,prbs
9346,9.346,global_1100_1950,17,1950,-64909.000,57153.570,1.350540,prbs
9437,9.437,global_1100_1950,18,1100,-4142.000,117920.570,2.786466,prbs
9530,9.530,global_1100_1950,18,1100,20036.000,142098.560,3.357793,prbs
9622,9.622,global_1100_1950,19,1100,-17073.000,104989.570,2.480906,prbs
9714,9.714,global_1100_1950,19,1100,-55652.000,66410.570,1.569284,prbs
9805,9.805,global_1100_1950,19,1100,-77235.000,44827.570,1.059277,prbs
9897,9.897,global_1100_1950,20,1950,-88852.000,33210.570,0.784767,prbs
9989,9.989,global_1100_1950,20,1950,-71709.000,50353.570,1.189856,prbs
10080,10.080,global_1100_1950,21,1100,-5120.000,116942.570,2.763356,prbs
10173,10.173,global_1100_1950,21,1100,18583.000,140645.560,3.323458,prbs
10265,10.265,global_1100_1950,22,1100,-19245.000,102817.570,2.429582,prbs
10356,10.356,global_1100_1950,22,1100,-56730.000,65332.570,1.543810,prbs
10449,10.449,global_1100_1950,23,1100,-77813.000,44249.570,1.045618,prbs
10540,10.540,global_1100_1950,23,1100,-89682.000,32380.570,0.765154,prbs
10632,10.632,global_1100_1950,24,1100,-97078.000,24984.570,0.590386,prbs
10724,10.724,global_1100_1950,24,1100,-101946.000,20116.570,0.475355,prbs
10815,10.815,global_1100_1950,25,1100,-105196.000,16866.570,0.398558,prbs
10908,10.908,global_1100_1950,25,1100,-107285.000,14777.570,0.349194,prbs
10999,10.999,global_1100_1950,26,1950,-107933.000,14129.570,0.333882,prbs
11092,11.092,global_1100_1950,26,1950,-82467.000,39595.570,0.935644,prbs
11183,11.183,global_1100_1950,27,1950,-9080.000,112982.570,2.669781,prbs
11276,11.276,global_1100_1950,27,1950,32409.000,154471.560,3.650167,prbs
11367,11.367,global_1100_1950,28,1950,42162.000,164224.560,3.880631,prbs
11458,11.458,global_1100_1950,28,1950,44028.000,166090.560,3.924724,prbs
11550,11.550,global_1100_1950,29,1100,44367.000,166429.560,3.932735,prbs
11643,11.643,global_1100_1950,29,1100,33389.000,155451.560,3.673324,prbs
11735,11.735,global_1100_1950,30,1950,-9333.000,112729.570,2.663803,prbs
11826,11.826,global_1100_1950,30,1950,-30594.000,91468.570,2.161405,prbs
11918,11.918,global_1100_1950,31,1100,8371.000,130433.570,3.082149,prbs
12010,12.010,global_1100_1950,31,1100,22969.000,145031.560,3.427100,prbs
12102,12.102,global_1100_1950,32,1100,-16284.000,105778.570,2.499550,prbs
12194,12.194,global_1100_1950,32,1100,-54822.000,67240.570,1.588896,prbs
12286,12.286,global_1100_1950,33,1950,-75842.000,46220.570,1.092193,prbs
12377,12.377,global_1100_1950,33,1950,-59357.000,62705.570,1.481734,prbs
12470,12.470,global_1100_1950,34,1950,3724.000,125786.570,2.972340,prbs
12562,12.562,global_1100_1950,34,1950,36438.000,158500.560,3.745372,prbs
12654,12.654,global_1100_1950,35,1100,43057.000,165119.560,3.901780,prbs
12745,12.745,global_1100_1950,35,1100,32656.000,154718.560,3.656004,prbs
12837,12.837,global_1100_1950,36,1950,-10615.000,111447.570,2.633509,prbs
12928,12.928,global_1100_1950,36,1950,-30786.000,91276.570,2.156868,prbs
13021,13.021,global_1100_1950,37,1950,9496.000,131558.560,3.108732,prbs
13112,13.112,global_1100_1950,37,1950,36585.000,158647.560,3.748846,prbs
13204,13.204,global_1100_1950,38,1950,43119.000,165181.560,3.903245,prbs
13296,13.296,global_1100_1950,38,1950,44970.000,167032.560,3.946984,prbs
13388,13.388,global_1100_1950,39,1950,45598.000,167660.560,3.961824,prbs
13480,13.480,global_1100_1950,39,1950,45793.000,167855.560,3.966432,prbs
13572,13.572,global_1100_1950,40,1100,45756.000,167818.560,3.965557,prbs
13664,13.664,global_1100_1950,40,1100,33720.000,155782.560,3.681146,prbs
13756,13.756,global_1100_1950,41,1950,-10488.000,111574.570,2.636510,prbs
13847,13.847,global_1100_1950,41,1950,-31363.000,90699.570,2.143233,prbs
13939,13.939,global_1100_1950,42,1100,8173.000,130235.570,3.077470,prbs
14031,14.031,global_1100_1950,42,1100,22802.000,144864.560,3.423154,prbs
14123,14.123,global_1100_1950,43,1950,-16310.000,105752.570,2.498936,prbs
14215,14.215,global_1100_1950,43,1950,-30557.000,91505.570,2.162279,prbs
14306,14.306,global_1100_1950,44,1950,11803.000,133865.560,3.163247,prbs
14399,14.399,global_1100_1950,44,1950,37856.000,159918.560,3.778880,prbs
14491,14.491,global_1100_1950,45,1100,43827.000,165889.560,3.919975,prbs
14582,14.582,global_1100_1950,45,1100,34144.000,156206.560,3.691166,prbs
14674,14.674,global_1100_1950,46,1950,-8759.000,113303.570,2.677366,prbs
14767,14.767,global_1100_1950,46,1950,-30080.000,91982.570,2.173551,prbs
14858,14.858,global_1100_1950,47,1100,9401.000,131463.560,3.106488,prbs
14949,14.949,global_1100_1950,47,1100,23791.000,145853.560,3.446524,prbs
15041,15.041,global_1100_1950,48,1950,-15118.000,106944.570,2.527103,prbs
15134,15.134,global_1100_1950,48,1950,-29854.000,92208.570,2.178891,prbs
15226,15.226,global_1100_1950,49,1950,11767.000,133829.560,3.162396,prbs
15317,15.317,global_1100_1950,49,1950,37491.000,159553.560,3.770255,prbs
15409,15.409,global_1100_1950,50,1950,43372.000,165434.560,3.909223,prbs
15501,15.501,global_1100_1950,50,1950,44249.000,166311.560,3.929947,prbs
15593,15.593,global_1100_1950,51,1950,44575.000,166637.560,3.937650,prbs
15684,15.684,global_1100_1950,51,1950,44260.000,166322.560,3.930207,prbs
15776,15.776,global_1100_1950,52,1100,43712.000,165774.560,3.917258,prbs
15869,15.869,global_1100_1950,52,1100,30847.000,152909.560,3.613257,prbs
15961,15.961,global_1100_1950,53,1950,-13528.000,108534.570,2.564675,prbs
16052,16.052,global_1100_1950,53,1950,-30351.000,91711.570,2.167147,prbs
16144,16.144,global_1100_1950,54,1100,10691.000,132753.560,3.136970,prbs
16236,16.236,global_1100_1950,54,1100,20841.000,142903.560,3.376815,prbs
16327,16.327,global_1100_1950,55,1100,-20123.000,101939.570,2.408835,prbs
16420,16.420,global_1100_1950,55,1100,-56733.000,65329.570,1.543740,prbs
16512,16.512,global_1100_1950,56,1100,-77726.000,44336.570,1.047674,prbs
16603,16.603,global_1100_1950,56,1100,-90127.000,31935.570,0.754638,prbs
16696,16.696,global_1100_1950,57,1950,-96781.000,25281.570,0.597404,prbs
16787,16.787,global_1100_1950,57,1950,-77336.000,44726.570,1.056890,prbs
16879,16.879,global_1100_1950,58,1100,-8561.000,113501.570,2.682045,prbs
16970,16.970,global_1100_1950,58,1100,17965.000,140027.560,3.308855,prbs
17062,17.062,global_1100_1950,59,1950,-17609.000,104453.570,2.468241,prbs
17155,17.155,global_1100_1950,59,1950,-31077.000,90985.570,2.149992,prbs
17247,17.247,global_1100_1950,60,1950,11281.000,133343.560,3.150912,prbs
17338,17.338,global_1100_1950,60,1950,36911.000,158973.560,3.756550,prbs
17430,17.430,global_1100_1950,61,1950,42841.000,164903.560,3.896676,prbs
17522,17.522,global_1100_1950,61,1950,43682.000,165744.560,3.916548,prbs
17613,17.613,global_1100_1950,62,1950,44318.000,166380.560,3.931577,prbs
17706,17.706,global_1100_1950,62,1950,44367.000,166429.560,3.932735,prbs
17798,17.798,global_1100_1950,63,1100,43445.000,165507.560,3.910948,prbs
17889,17.889,global_1100_1950,63,1100,30343.000,152405.560,3.601348,prbs
17981,17.981,global_1100_1950,64,1100,-14556.000,107506.570,2.540383,prbs
18074,18.074,global_1100_1950,64,1100,-54543.000,67519.570,1.595489,prbs
18165,18.165,global_1100_1950,65,1100,-76567.000,45495.570,1.075062,prbs
18257,18.257,global_1100_1950,65,1100,-88707.000,33355.570,0.788193,prbs
18348,18.348,global_1100_1950,66,1100,-96462.000,25600.570,0.604942,prbs
18441,18.441,global_1100_1950,66,1100,-101408.000,20654.570,0.488068,prbs
18532,18.532,global_1100_1950,67,1100,-104598.000,17464.570,0.412688,prbs
18625,18.625,global_1100_1950,67,1100,-106729.000,15333.570,0.362333,prbs
18716,18.716,global_1100_1950,68,1950,-107636.000,14426.570,0.340900,prbs
18808,18.808,global_1100_1950,68,1950,-83910.000,38152.570,0.901546,prbs
18900,18.900,global_1100_1950,69,1100,-10936.000,111126.570,2.625924,prbs
18991,18.991,global_1100_1950,69,1100,17298.000,139360.560,3.293094,prbs
19084,19.084,global_1100_1950,70,1100,-18659.000,103403.570,2.443429,prbs
19176,19.176,global_1100_1950,70,1100,-56250.000,65812.570,1.555153,prbs
19268,19.268,global_1100_1950,71,1100,-77466.000,44596.570,1.053818,prbs
19359,19.359,global_1100_1950,71,1100,-89423.000,32639.570,0.771274,prbs
19451,19.451,global_1100_1950,72,1100,-96900.000,25162.570,0.594592,prbs
19543,19.543,global_1100_1950,72,1100,-101884.000,20178.570,0.476820,prbs
19635,19.635,global_1100_1950,73,1100,-105197.000,16865.570,0.398534,prbs
19727,19.727,global_1100_1950,73,1100,-107382.000,14680.570,0.346902,prbs
19819,19.819,global_1100_1950,74,1100,-108877.000,13185.570,0.311575,prbs
19911,19.911,global_1100_1950,74,1100,-109914.000,12148.570,0.287071,prbs
20002,20.002,global_1100_1950,75,1100,-110565.000,11497.570,0.271688,prbs
20094,20.094,global_1100_1950,75,1100,-111127.000,10935.570,0.258408,prbs
20186,20.186,global_1100_1950,76,1950,-110391.000,11671.570,0.275800,prbs
20277,20.277,global_1100_1950,76,1950,-79879.000,42183.570,0.996799,prbs
20369,20.369,global_1100_1950,77,1100,-4588.000,117474.570,2.775927,prbs
20462,20.462,global_1100_1950,77,1100,23016.000,145078.560,3.428210,prbs
20554,20.554,global_1100_1950,78,1950,-11549.000,110513.570,2.611439,prbs
20645,20.645,global_1100_1950,78,1950,-32206.000,89856.570,2.123313,prbs
20737,20.737,global_1100_1950,79,1950,7873.000,129935.570,3.070381,prbs
20829,20.829,global_1100_1950,79,1950,36160.000,158222.560,3.738803,prbs
20920,20.920,global_1100_1950,80,1950,42989.000,165051.560,3.900173,prbs
21013,21.013,global_1100_1950,80,1950,44509.000,166571.560,3.936091,prbs
21105,21.105,global_1100_1950,81,1950,44214.000,166276.560,3.929120,prbs
21196,21.196,global_1100_1950,81,1950,43584.000,165646.560,3.914233,prbs
21288,21.288,global_1100_1950,82,1950,43793.000,165855.560,3.919172,prbs
21380,21.380,global_1100_1950,82,1950,43597.000,165659.560,3.914540,prbs
21472,21.472,global_1100_1950,83,1950,43716.000,165778.560,3.917352,prbs
21563,21.563,global_1100_1950,83,1950,44708.000,166770.560,3.940793,prbs
21655,21.655,global_1100_1950,84,1100,44369.000,166431.560,3.932782,prbs
21748,21.748,global_1100_1950,84,1100,30619.000,152681.560,3.607870,prbs
21840,21.840,global_1100_1950,85,1100,-13893.000,108169.570,2.556050,prbs
21931,21.931,global_1100_1950,85,1100,-54017.000,68045.570,1.607919,prbs
22023,22.023,global_1100_1950,86,1950,-75134.000,46928.570,1.108923,prbs
22115,22.115,global_1100_1950,86,1950,-60475.000,61587.570,1.455316,prbs
22207,22.207,global_1100_1950,87,1100,623.000,122685.570,2.899063,prbs
22298,22.298,global_1100_1950,87,1100,23451.000,145513.560,3.438490,prbs
22390,22.390,global_1100_1950,88,1950,-11589.000,110473.570,2.610494,prbs
22483,22.483,global_1100_1950,88,1950,-33784.000,88278.570,2.086025,prbs
22575,22.575,global_1100_1950,89,1100,5157.000,127219.570,3.006202,prbs
22666,22.666,global_1100_1950,89,1100,22502.000,144564.560,3.416064,prbs
22758,22.758,global_1100_1950,90,1100,-15273.000,106789.570,2.523441,prbs
22849,22.849,global_1100_1950,90,1100,-54181.000,67881.570,1.604043,prbs
22941,22.941,global_1100_1950,91,1950,-75614.000,46448.570,1.097581,prbs
23034,23.034,global_1100_1950,91,1950,-61893.000,60169.570,1.421809,prbs
23126,23.126,global_1100_1950,92,1950,139.000,122201.570,2.887626,prbs
23217,23.217,global_1100_1950,92,1950,33947.000,156009.560,3.686510,prbs
23309,23.309,global_1100_1950,93,1950,41431.000,163493.560,3.863357,prbs
23401,23.401,global_1100_1950,93,1950,42533.000,164595.560,3.889398,prbs
23493,23.493,global_1100_1950,94,1100,42356.000,164418.560,3.885215,prbs
23585,23.585,global_1100_1950,94,1100,30884.000,152946.560,3.614132,prbs
23677,23.677,global_1100_1950,95,1950,-11873.000,110189.570,2.603783,prbs
23768,23.768,global_1100_1950,95,1950,-31427.000,90635.570,2.141721,prbs
23860,23.860,global_1100_1950,96,1950,7961.000,130023.570,3.072461,prbs
23953,23.953,global_1100_1950,96,1950,34259.000,156321.560,3.693883,prbs
24044,24.044,global_1100_1950,97,1950,39973.000,162035.560,3.828905,prbs
24135,24.135,global_1100_1950,97,1950,41538.000,163600.560,3.865886,prbs
24227,24.227,global_1100_1950,98,1100,42559.000,164621.560,3.890012,prbs
24320,24.320,global_1100_1950,98,1100,33878.000,155940.560,3.684880,prbs
24411,24.411,global_1100_1950,99,1100,-8817.000,113245.570,2.675996,prbs
24504,24.504,global_1100_1950,99,1100,-51118.000,70944.570,1.676422,prbs
24595,24.595,global_1100_1950,100,1950,-73838.000,48224.570,1.139548,prbs
24687,24.687,global_1100_1950,100,1950,-64373.000,57689.570,1.363206,prbs
24779,24.779,global_1100_1950,101,1950,-2950.000,119112.570,2.814633,prbs
24871,24.871,global_1100_1950,101,1950,34823.000,156885.560,3.707210,prbs
24962,24.962,global_1100_1950,102,1950,43449.000,165511.560,3.911043,prbs
25055,25.055,global_1100_1950,102,1950,44657.000,166719.560,3.939588,prbs
25146,25.146,global_1100_1950,103,1950,44563.000,166625.560,3.937367,prbs
25238,25.238,global_1100_1950,103,1950,45053.000,167115.560,3.948945,prbs
25330,25.330,global_1100_1950,104,1950,45096.000,167158.560,3.949962,prbs
25422,25.422,global_1100_1950,104,1950,44852.000,166914.560,3.944196,prbs
25513,25.513,global_1100_1950,105,1950,44767.000,166829.560,3.942187,prbs
25606,25.606,global_1100_1950,105,1950,44275.000,166337.560,3.930561,prbs
25698,25.698,global_1100_1950,106,1100,43392.000,165454.560,3.909696,prbs
25789,25.789,global_1100_1950,106,1100,30019.000,152081.560,3.593692,prbs
25881,25.881,global_1100_1950,107,1950,-13899.000,108163.570,2.555908,prbs
25973,25.973,global_1100_1950,107,1950,-30637.000,91425.570,2.160389,prbs
26065,26.065,global_1100_1950,108,1950,10323.000,132385.560,3.128274,prbs
26156,26.156,global_1100_1950,108,1950,36452.000,158514.560,3.745704,prbs
26248,26.248,global_1100_1950,109,1100,41206.000,163268.560,3.858040,prbs
26341,26.341,global_1100_1950,109,1100,31633.000,153695.560,3.631830,prbs
26432,26.432,global_1100_1950,110,1950,-10016.000,112046.570,2.647664,prbs
26524,26.524,global_1100_1950,110,1950,-32827.000,89235.570,2.108639,prbs
26617,26.617,global_1100_1950,111,1950,5508.000,127570.570,3.014496,prbs
26708,26.708,global_1100_1950,111,1950,34331.000,156393.560,3.695584,prbs
26800,26.800,global_1100_1950,112,1100,41590.000,163652.560,3.867114,prbs
26892,26.892,global_1100_1950,112,1100,29793.000,151855.560,3.588351,prbs
26984,26.984,global_1100_1950,113,1100,-15817.000,106245.570,2.510586,prbs
27075,27.075,global_1100_1950,113,1100,-54854.000,67208.570,1.588140,prbs
27167,27.167,global_1100_1950,114,1100,-76549.000,45513.570,1.075487,prbs
27259,27.259,global_1100_1950,114,1100,-88961.000,33101.570,0.782191,prbs
27351,27.351,global_1100_1950,115,1950,-96107.000,25955.570,0.613331,prbs
27443,27.443,global_1100_1950,115,1950,-79109.000,42953.570,1.014994,prbs
27535,27.535,global_1100_1950,116,1100,-11606.000,110456.570,2.610092,prbs
27627,27.627,global_1100_1950,116,1100,17504.000,139566.560,3.297962,prbs
27719,27.719,global_1100_1950,117,1100,-17094.000,104968.570,2.480410,prbs
27810,27.810,global_1100_1950,117,1100,-55164.000,66898.570,1.580815,prbs
27902,27.902,global_1100_1950,118,1950,-76143.000,45919.570,1.085081,prbs
27995,27.995,global_1100_1950,118,1950,-61268.000,60794.570,1.436577,prbs
28087,28.087,global_1100_1950,119,1100,596.000,122658.570,2.898425,prbs
28178,28.178,global_1100_1950,119,1100,24088.000,146150.560,3.453542,prbs
28270,28.270,global_1100_1950,120,1950,-10389.000,111673.570,2.638850,prbs
28363,28.363,global_1100_1950,120,1950,-32993.000,89069.570,2.104716,prbs
28454,28.454,global_1100_1950,121,1100,5712.000,127774.570,3.019317,prbs
28546,28.546,global_1100_1950,121,1100,23388.000,145450.560,3.437001,prbs
28638,28.638,global_1100_1950,122,1950,-14197.000,107865.570,2.548866,prbs
28731,28.731,global_1100_1950,122,1950,-31512.000,90550.570,2.139712,prbs
28822,28.822,global_1100_1950,123,1100,9148.000,131210.560,3.100509,prbs
28914,28.914,global_1100_1950,123,1100,21987.000,144049.560,3.403895,prbs
29006,29.006,global_1100_1950,124,1950,-17077.000,104985.570,2.480812,prbs
29097,29.097,global_1100_1950,124,1950,-29164.000,92898.570,2.195196,prbs
29189,29.189,global_1100_1950,125,1950,13048.000,135110.560,3.192666,prbs
29282,29.282,global_1100_1950,125,1950,38757.000,160819.560,3.800171,prbs
29374,29.374,global_1100_1950,126,1950,45128.000,167190.560,3.950718,prbs
29465,29.465,global_1100_1950,126,1950,45212.000,167274.560,3.952702,prbs
29557,29.557,global_1100_1950,127,1100,44513.000,166575.560,3.936185,prbs
29649,29.649,global_1100_1950,127,1100,31708.000,153770.560,3.633603,prbs
29741,29.741,global_1100_1950,128,1950,-12315.000,109747.570,2.593338,prbs
29834,29.834,global_1100_1950,128,1950,-29395.000,92667.570,2.189737,prbs
29925,29.925,global_1100_1950,129,1100,10810.000,132872.560,3.139782,prbs
30017,30.017,global_1100_1950,129,1100,21955.000,144017.560,3.403139,prbs
30109,30.109,global_1100_1950,130,1950,-19146.000,102916.570,2.431922,prbs
30201,30.201,global_1100_1950,130,1950,-46268.000,75794.570,1.791028,prbs
30292,30.292,global_1100_1950,130,1950,-9755.000,112307.570,2.653831,prbs
30384,30.384,global_1100_1950,131,1100,30127.000,152189.560,3.596244,prbs
30477,30.477,global_1100_1950,131,1100,25723.000,147785.560,3.492177,prbs
30569,30.569,global_1100_1950,132,1100,-18338.000,103724.570,2.451014,prbs
30660,30.660,global_1100_1950,132,1100,-56547.000,65515.570,1.548135,prbs
30752,30.752,global_1100_1950,133,1100,-77871.000,44191.570,1.044248,prbs
30844,30.844,global_1100_1950,133,1100,-89881.000,32181.570,0.760451,prbs
30936,30.936,global_1100_1950,134,1950,-96557.000,25505.570,0.602697,prbs
31028,31.028,global_1100_1950,134,1950,-76906.000,45156.570,1.067051,prbs
31120,31.120,global_1100_1950,135,1950,-8223.000,113839.570,2.690032,prbs
31212,31.212,global_1100_1950,135,1950,32464.000,154526.560,3.651467,prbs
31304,31.304,global_1100_1950,136,1950,42420.000,164482.560,3.886728,prbs
31395,31.395,global_1100_1950,136,1950,43907.000,165969.560,3.921865,prbs
31488,31.488,global_1100_1950,137,1950,43565.000,165627.560,3.913784,prbs
31579,31.579,global_1100_1950,137,1950,43724.000,165786.560,3.917541,prbs
31671,31.671,global_1100_1950,138,1950,43425.000,165487.560,3.910476,prbs
