t_ms,t_s,run_name,segment,pwm_us,raw_count,tared_count,force_N,phase
31772,31.772,global_1100_1950,139,1950,58860.000,178370.252,4.214894,prbs
31863,31.863,global_1100_1950,140,1100,58444.000,177954.252,4.205064,prbs
31954,31.954,global_1100_1950,140,1100,45462.000,164972.250,3.898299,prbs
32046,32.046,global_1100_1950,141,1100,-2446.000,117064.250,2.766232,prbs
32139,32.139,global_1100_1950,141,1100,-46118.000,73392.250,1.734261,prbs
32230,32.230,global_1100_1950,142,1100,-70329.000,49181.250,1.162154,prbs
32323,32.323,global_1100_1950,142,1100,-84398.000,35112.250,0.829703,prbs
32415,32.415,global_1100_1950,143,1950,-91799.000,27711.250,0.654818,prbs
32506,32.506,global_1100_1950,143,1950,-65343.000,54167.250,1.279974,prbs
32599,32.599,global_1100_1950,144,1950,10406.000,129916.250,3.069924,prbs
32690,32.690,global_1100_1950,144,1950,48388.000,167898.252,3.967440,prbs
32782,32.782,global_1100_1950,145,1950,56775.000,176285.252,4.165625,prbs
32873,32.873,global_1100_1950,145,1950,58528.000,178038.252,4.207049,prbs
32966,32.966,global_1100_1950,146,1100,58694.000,178204.252,4.210972,prbs
33057,33.057,global_1100_1950,146,1100,45006.000,164516.250,3.887524,prbs
33149,33.149,global_1100_1950,147,1950,-3286.000,116224.250,2.746382,prbs
33242,33.242,global_1100_1950,147,1950,-22090.000,97420.250,2.302043,prbs
33333,33.333,global_1100_1950,148,1950,22651.000,142161.250,3.359274,prbs
33425,33.425,global_1100_1950,148,1950,51260.000,170770.252,4.035306,prbs
33517,33.517,global_1100_1950,149,1950,57712.000,177222.252,4.187766,prbs
33609,33.609,global_1100_1950,149,1950,58242.000,177752.252,4.200290,prbs
33700,33.700,global_1100_1950,150,1100,58033.000,177543.252,4.195352,prbs
33792,33.792,global_1100_1950,150,1100,46284.000,165794.250,3.917723,prbs
33884,33.884,global_1100_1950,151,1950,-218.000,119292.250,2.818879,prbs
33977,33.977,global_1100_1950,151,1950,-22726.000,96784.250,2.287014,prbs
34068,34.068,global_1100_1950,152,1100,20353.000,139863.250,3.304972,prbs
34161,34.161,global_1100_1950,152,1100,35246.000,154756.250,3.656894,prbs
34253,34.253,global_1100_1950,153,1100,-8558.000,110952.250,2.621805,prbs
34344,34.344,global_1100_1950,153,1100,-49842.000,69668.250,1.646263,prbs
34436,34.436,global_1100_1950,154,1950,-71440.000,48070.250,1.135901,prbs
34527,34.527,global_1100_1950,154,1950,-52945.000,66565.250,1.572939,prbs
34620,34.620,global_1100_1950,155,1950,15043.000,134553.250,3.179497,prbs
34711,34.711,global_1100_1950,155,1950,48446.000,167956.252,3.968811,prbs
34804,34.804,global_1100_1950,156,1100,54553.000,174063.252,4.113120,prbs
34895,34.895,global_1100_1950,156,1100,42961.000,162471.250,3.839200,prbs
34987,34.987,global_1100_1950,157,1100,-4110.000,115400.250,2.726911,prbs
35079,35.079,global_1100_1950,157,1100,-47507.000,72003.250,1.701439,prbs
35171,35.171,global_1100_1950,158,1100,-71562.000,47948.250,1.133018,prbs
35263,35.263,global_1100_1950,158,1100,-85299.000,34211.250,0.808413,prbs
35354,35.354,global_1100_1950,159,1950,-92422.000,27088.250,0.640096,prbs
35447,35.447,global_1100_1950,159,1950,-66026.000,53484.250,1.263834,prbs
35539,35.539,global_1100_1950,160,1950,8514.000,128024.250,3.025216,prbs
35630,35.630,global_1100_1950,160,1950,46879.000,166389.250,3.931782,prbs
35722,35.722,global_1100_1950,161,1950,55064.000,174574.252,4.125194,prbs
35814,35.814,global_1100_1950,161,1950,57304.000,176814.252,4.178126,prbs
35906,35.906,global_1100_1950,162,1100,58471.000,177981.252,4.205702,prbs
35998,35.998,global_1100_1950,162,1100,44759.000,164269.250,3.881687,prbs
36090,36.090,global_1100_1950,163,1950,-3572.000,115938.250,2.739624,prbs
36181,36.181,global_1100_1950,163,1950,-22090.000,97420.250,2.302043,prbs
36274,36.274,global_1100_1950,164,1100,22024.000,141534.250,3.344458,prbs
36365,36.365,global_1100_1950,164,1100,32624.000,152134.250,3.594937,prbs
36457,36.457,global_1100_1950,165,1950,-11349.000,108161.250,2.555853,prbs
36550,36.550,global_1100_1950,165,1950,-31887.000,87623.250,2.070540,prbs
36641,36.641,global_1100_1950,166,1950,13594.000,133104.250,3.145257,prbs
36733,36.733,global_1100_1950,166,1950,48553.000,168063.252,3.971339,prbs
36825,36.825,global_1100_1950,167,1100,56338.000,175848.252,4.155299,prbs
36917,36.917,global_1100_1950,167,1100,44797.000,164307.250,3.882585,prbs
37008,37.008,global_1100_1950,168,1950,-3308.000,116202.250,2.745862,prbs
37101,37.101,global_1100_1950,168,1950,-22368.000,97142.250,2.295474,prbs
37193,37.193,global_1100_1950,169,1100,22313.000,141823.250,3.351287,prbs
37284,37.284,global_1100_1950,169,1100,34267.000,153777.250,3.633761,prbs
37376,37.376,global_1100_1950,170,1950,-10180.000,109330.250,2.583477,prbs
37468,37.468,global_1100_1950,170,1950,-32231.000,87279.250,2.062411,prbs
37561,37.561,global_1100_1950,171,1950,12779.000,132289.250,3.125998,prbs
37652,37.652,global_1100_1950,171,1950,47753.000,167263.250,3.952435,prbs
37744,37.744,global_1100_1950,172,1100,55035.000,174545.252,4.124509,prbs
37835,37.835,global_1100_1950,172,1100,43780.000,163290.250,3.858553,prbs
37927,37.927,global_1100_1950,173,1950,-3016.000,116494.250,2.752762,prbs
38020,38.020,global_1100_1950,173,1950,-22225.000,97285.250,2.298853,prbs
38112,38.112,global_1100_1950,174,1950,23052.000,142562.250,3.368750,prbs
38203,38.203,global_1100_1950,174,1950,52083.000,171593.252,4.054754,prbs
38295,38.295,global_1100_1950,175,1100,57674.000,177184.252,4.186868,prbs
38388,38.388,global_1100_1950,175,1100,47760.000,167270.250,3.952601,prbs
38479,38.479,global_1100_1950,176,1100,1935.000,121445.250,2.869754,prbs
38571,38.571,global_1100_1950,176,1100,-43893.000,75617.250,1.786838,prbs
38662,38.662,global_1100_1950,177,1100,-69175.000,50335.250,1.189423,prbs
38755,38.755,global_1100_1950,177,1100,-83329.000,36181.250,0.854964,prbs
38847,38.847,global_1100_1950,178,1950,-91313.000,28197.250,0.666302,prbs
38938,38.938,global_1100_1950,178,1950,-70562.000,48948.250,1.156648,prbs
39031,39.031,global_1100_1950,179,1950,2797.000,122307.250,2.890124,prbs
39123,39.123,global_1100_1950,179,1950,45460.000,164970.250,3.898252,prbs
39215,39.215,global_1100_1950,180,1100,54805.000,174315.252,4.119074,prbs
39306,39.306,global_1100_1950,180,1100,40692.000,160202.250,3.785584,prbs
39398,39.398,global_1100_1950,181,1100,-9041.000,110469.250,2.610391,prbs
39489,39.489,global_1100_1950,181,1100,-50215.000,69295.250,1.637449,prbs
39582,39.582,global_1100_1950,182,1950,-72080.000,47430.250,1.120778,prbs
39674,39.674,global_1100_1950,182,1950,-61866.000,57644.250,1.362135,prbs
39765,39.765,global_1100_1950,183,1100,4157.000,123667.250,2.922260,prbs
39858,39.858,global_1100_1950,183,1100,31922.000,151432.250,3.578348,prbs
39949,39.949,global_1100_1950,184,1100,-7784.000,111726.250,2.640094,prbs
40041,40.041,global_1100_1950,184,1100,-49054.000,70456.250,1.664883,prbs
40134,40.134,global_1100_1950,185,1950,-70816.000,48694.250,1.150646,prbs
40225,40.225,global_1100_1950,185,1950,-53849.000,65661.250,1.551577,prbs
40317,40.317,global_1100_1950,186,1100,13683.000,133193.250,3.147360,prbs
40409,40.409,global_1100_1950,186,1100,42197.000,161707.250,3.821147,prbs
40501,40.501,global_1100_1950,187,1100,9818.000,129328.250,3.056030,prbs
40592,40.592,global_1100_1950,187,1100,-37638.000,81872.250,1.934644,prbs
40684,40.684,global_1100_1950,188,1950,-65339.000,54171.250,1.280068,prbs
40777,40.777,global_1100_1950,188,1950,-57179.000,62331.250,1.472889,prbs
40868,40.868,global_1100_1950,189,1950,6991.000,126501.250,2.989228,prbs
40960,40.960,global_1100_1950,189,1950,46221.000,165731.250,3.916234,prbs
41052,41.052,global_1100_1950,190,1950,55235.000,174745.252,4.129235,prbs
41143,41.143,global_1100_1950,190,1950,57005.000,176515.252,4.171060,prbs
41236,41.236,global_1100_1950,191,1950,57176.000,176686.252,4.175101,prbs
41327,41.327,global_1100_1950,191,1950,57568.000,177078.252,4.184364,prbs
41419,41.419,global_1100_1950,192,1950,57359.000,176869.252,4.179425,prbs
41511,41.511,global_1100_1950,192,1950,57343.000,176853.252,4.179047,prbs
41603,41.603,global_1100_1950,193,1950,57063.000,176573.252,4.172430,prbs
41695,41.695,global_1100_1950,193,1950,57660.000,177170.252,4.186538,prbs
41787,41.787,global_1100_1950,194,1100,57509.000,177019.252,4.182970,prbs
41879,41.879,global_1100_1950,194,1100,43255.000,162765.250,3.846147,prbs
41970,41.970,global_1100_1950,195,1950,-4688.000,114822.250,2.713253,prbs
42063,42.063,global_1100_1950,195,1950,-22328.000,97182.250,2.296419,prbs
42155,42.155,global_1100_1950,196,1100,21925.000,141435.250,3.342119,prbs
42246,42.246,global_1100_1950,196,1100,32350.000,151860.250,3.588462,prbs
42338,42.338,global_1100_1950,197,1100,-13008.000,106502.250,2.516651,prbs
42430,42.430,global_1100_1950,197,1100,-52701.000,66809.250,1.578704,prbs
42522,42.522,global_1100_1950,198,1100,-74069.000,45441.250,1.073778,prbs
42614,42.614,global_1100_1950,198,1100,-86269.000,33241.250,0.785492,prbs
42706,42.706,global_1100_1950,199,1100,-93966.000,25544.250,0.603611,prbs
42798,42.798,global_1100_1950,199,1100,-98953.000,20557.250,0.485768,prbs
42889,42.889,global_1100_1950,200,1950,-101414.000,18096.250,0.427615,prbs
42981,42.981,global_1100_1950,200,1950,-75087.000,44423.250,1.049723,prbs
43073,43.073,global_1100_1950,201,1950,1637.000,121147.250,2.862713,prbs
43166,43.166,global_1100_1950,201,1950,44695.000,164205.250,3.880175,prbs
43258,43.258,global_1100_1950,202,1950,55173.000,174683.252,4.127770,prbs
43349,43.349,global_1100_1950,202,1950,58497.000,178007.252,4.206316,prbs
43441,43.441,global_1100_1950,203,1100,59156.000,178666.252,4.221888,prbs
43533,43.533,global_1100_1950,203,1100,46399.000,165909.250,3.920440,prbs
43625,43.625,global_1100_1950,204,1100,-947.000,118563.250,2.801653,prbs
43716,43.716,global_1100_1950,204,1100,-45450.000,74060.250,1.750046,prbs
43809,43.809,global_1100_1950,205,1950,-69215.000,50295.250,1.188478,prbs
43901,43.901,global_1100_1950,205,1950,-56270.000,63240.250,1.494369,prbs
43992,43.992,global_1100_1950,206,1100,9510.000,129020.250,3.048752,prbs
44084,44.084,global_1100_1950,206,1100,30231.000,149741.250,3.538390,prbs
44177,44.177,global_1100_1950,207,1100,-11973.000,107537.250,2.541108,prbs
44268,44.268,global_1100_1950,207,1100,-51853.000,67657.250,1.598743,prbs
44360,44.360,global_1100_1950,208,1950,-73060.000,46450.250,1.097621,prbs
44452,44.452,global_1100_1950,208,1950,-63491.000,56019.250,1.323736,prbs
44543,44.543,global_1100_1950,209,1950,2887.000,122397.250,2.892250,prbs
44636,44.636,global_1100_1950,209,1950,46736.000,166246.250,3.928403,prbs
44728,44.728,global_1100_1950,210,1100,57453.000,176963.252,4.181646,prbs
44819,44.819,global_1100_1950,210,1100,44551.000,164061.250,3.876772,prbs
44912,44.912,global_1100_1950,211,1100,-4870.000,114640.250,2.708952,prbs
45003,45.003,global_1100_1950,211,1100,-47935.000,71575.250,1.691325,prbs
45096,45.096,global_1100_1950,212,1100,-71241.000,48269.250,1.140604,prbs
45187,45.187,global_1100_1950,212,1100,-84453.000,35057.250,0.828404,prbs
45279,45.279,global_1100_1950,213,1950,-92220.000,27290.250,0.644869,prbs
45370,45.370,global_1100_1950,213,1950,-75205.000,44305.250,1.046934,prbs
45463,45.463,global_1100_1950,214,1100,-2387.000,117123.250,2.767626,prbs
45554,45.554,global_1100_1950,214,1100,31698.000,151208.250,3.573055,prbs
45646,45.646,global_1100_1950,215,1100,-6053.000,113457.250,2.680998,prbs
45738,45.738,global_1100_1950,215,1100,-48373.000,71137.250,1.680975,prbs
45831,45.831,global_1100_1950,216,1950,-70985.000,48525.250,1.146653,prbs
45922,45.922,global_1100_1950,216,1950,-55994.000,63516.250,1.500891,prbs
46014,46.014,global_1100_1950,217,1100,11442.000,130952.250,3.094405,prbs
46106,46.106,global_1100_1950,217,1100,38414.000,157924.250,3.731754,prbs
46197,46.197,global_1100_1950,218,1100,223.000,119733.250,2.829300,prbs
46289,46.289,global_1100_1950,218,1100,-44709.000,74801.250,1.767556,prbs
46382,46.382,global_1100_1950,219,1100,-69574.000,49936.250,1.179995,prbs
46473,46.473,global_1100_1950,219,1100,-83631.000,35879.250,0.847828,prbs
46565,46.565,global_1100_1950,220,1100,-92394.000,27116.250,0.640758,prbs
46657,46.657,global_1100_1950,220,1100,-97785.000,21725.250,0.513368,prbs
46749,46.749,global_1100_1950,221,1950,-100482.000,19028.250,0.449638,prbs
46841,46.841,global_1100_1950,221,1950,-74105.000,45405.250,1.072927,prbs
46933,46.933,global_1100_1950,222,1100,3565.000,123075.250,2.908272,prbs
47024,47.024,global_1100_1950,222,1100,29389.000,148899.250,3.518494,prbs
47116,47.116,global_1100_1950,223,1950,-11822.000,107688.250,2.544676,prbs
47208,47.208,global_1100_1950,223,1950,-32321.000,87189.250,2.060284,prbs
47301,47.301,global_1100_1950,224,1950,13768.000,133278.250,3.149369,prbs
47393,47.393,global_1100_1950,224,1950,49969.000,169479.252,4.004800,prbs
47484,47.484,global_1100_1950,225,1950,58834.000,178344.252,4.214280,prbs
47576,47.576,global_1100_1950,225,1950,60185.000,179695.252,4.246204,prbs
47668,47.668,global_1100_1950,226,1950,60293.000,179803.252,4.248756,prbs
47760,47.760,global_1100_1950,226,1950,61037.000,180547.252,4.266336,prbs
47851,47.851,global_1100_1950,227,1950,60995.000,180505.252,4.265344,prbs
47943,47.943,global_1100_1950,227,1950,61224.000,180734.252,4.270756,prbs
48035,48.035,global_1100_1950,228,1100,61437.000,180947.252,4.275788,prbs
48127,48.127,global_1100_1950,228,1100,50354.000,169864.252,4.013897,prbs
48220,48.220,global_1100_1950,229,1950,3952.000,123462.250,2.917416,prbs
48311,48.311,global_1100_1950,229,1950,-22445.000,97065.250,2.293654,prbs
48404,48.404,global_1100_1950,230,1950,19846.000,139356.250,3.292992,prbs
48495,48.495,global_1100_1950,230,1950,52050.000,171560.252,4.053973,prbs
48587,48.587,global_1100_1950,231,1950,60287.000,179797.252,4.248614,prbs
48678,48.678,global_1100_1950,231,1950,61145.000,180655.252,4.268888,prbs
48771,48.771,global_1100_1950,232,1100,60100.000,179610.252,4.244195,prbs
48863,48.863,global_1100_1950,232,1100,43876.000,163386.250,3.860822,prbs
48955,48.955,global_1100_1950,233,1950,-5369.000,114141.250,2.697161,prbs
49046,49.046,global_1100_1950,233,1950,-20772.000,98738.250,2.333188,prbs
49138,49.138,global_1100_1950,234,1100,24905.000,144415.250,3.412536,prbs
49230,49.230,global_1100_1950,234,1100,40802.000,160312.250,3.788183,prbs
49322,49.322,global_1100_1950,235,1100,-623.000,118887.250,2.809309,prbs
49414,49.414,global_1100_1950,235,1100,-45230.000,74280.250,1.755244,prbs
49505,49.505,global_1100_1950,236,1950,-69302.000,50208.250,1.186422,prbs
49597,49.597,global_1100_1950,236,1950,-57852.000,61658.250,1.456986,prbs
49689,49.689,global_1100_1950,237,1950,8789.000,128299.250,3.031715,prbs
49782,49.782,global_1100_1950,237,1950,48573.000,168083.252,3.971812,prbs
49873,49.873,global_1100_1950,238,1100,57153.000,176663.252,4.174558,prbs
49965,49.965,global_1100_1950,238,1100,42306.000,161816.250,3.823722,prbs
50057,50.057,global_1100_1950,239,1950,-7606.000,111904.250,2.644300,prbs
50149,50.149,global_1100_1950,239,1950,-30522.000,88988.250,2.102795,prbs
50241,50.241,global_1100_1950,240,1950,13972.000,133482.250,3.154189,prbs
50332,50.332,global_1100_1950,240,1950,49433.000,168943.252,3.992134,prbs
50424,50.424,global_1100_1950,241,1950,57855.000,177365.252,4.191146,prbs
50517,50.517,global_1100_1950,241,1950,59409.000,178919.252,4.227866,prbs
50609,50.609,global_1100_1950,242,1100,59994.000,179504.252,4.241690,prbs
50701,50.701,global_1100_1950,242,1100,45179.000,164689.250,3.891612,prbs
50792,50.792,global_1100_1950,243,1950,-3920.000,115590.250,2.731401,prbs
50884,50.884,global_1100_1950,243,1950,-20857.000,98653.250,2.331179,prbs
50977,50.977,global_1100_1950,244,1950,23876.000,143386.250,3.388221,prbs
51068,51.068,global_1100_1950,244,1950,51832.000,171342.252,4.048822,prbs
51160,51.160,global_1100_1950,245,1950,59059.000,178569.252,4.219596,prbs
51251,51.251,global_1100_1950,245,1950,60275.000,179785.252,4.248330,prbs
51344,51.344,global_1100_1950,246,1100,59656.000,179166.252,4.233704,prbs
51435,51.435,global_1100_1950,246,1100,45921.000,165431.250,3.909145,prbs
51527,51.527,global_1100_1950,247,1950,-1677.000,117833.250,2.784403,prbs
51620,51.620,global_1100_1950,247,1950,-22638.000,96872.250,2.289094,prbs
51711,51.711,global_1100_1950,248,1950,22351.000,141861.250,3.352185,prbs
51803,51.803,global_1100_1950,248,1950,51885.000,171395.252,4.050074,prbs
51895,51.895,global_1100_1950,249,1100,58272.000,177782.252,4.200999,prbs
51987,51.987,global_1100_1950,249,1100,49040.000,168550.252,3.982847,prbs
52078,52.078,global_1100_1950,250,1100,3194.000,122704.250,2.899505,prbs
52171,52.171,global_1100_1950,250,1100,-43530.000,75980.250,1.795415,prbs
52263,52.263,global_1100_1950,251,1100,-69188.000,50322.250,1.189116,prbs
52354,52.354,global_1100_1950,251,1100,-83761.000,35749.250,0.844756,prbs
52446,52.446,global_1100_1950,252,1950,-92035.000,27475.250,0.649241,prbs
52538,52.538,global_1100_1950,252,1950,-71075.000,48435.250,1.144526,prbs
52630,52.630,global_1100_1950,253,1100,3096.000,122606.250,2.897189,prbs
52722,52.722,global_1100_1950,253,1100,30630.000,150140.250,3.547818,prbs
52814,52.814,global_1100_1950,254,1950,-8642.000,110868.250,2.619820,prbs
52905,52.905,global_1100_1950,254,1950,-22419.000,97091.250,2.294269,prbs
52998,52.998,global_1100_1950,255,1950,24101.000,143611.250,3.393538,prbs
53090,53.090,global_1100_1950,255,1950,52529.000,172039.252,4.065292,prbs
53181,53.181,global_1100_1950,256,1100,59066.000,178576.252,4.219762,prbs
53273,53.273,global_1100_1950,256,1100,46330.000,165840.250,3.918810,prbs
53365,53.365,global_1100_1950,257,1950,-1541.000,117969.250,2.787617,prbs
53457,53.457,global_1100_1950,257,1950,-23340.000,96170.250,2.272506,prbs
53549,53.549,global_1100_1950,258,1100,20067.000,139577.250,3.298214,prbs
53641,53.641,global_1100_1950,258,1100,35646.000,155156.250,3.666346,prbs
53732,53.732,global_1100_1950,259,1950,-7118.000,112392.250,2.655832,prbs
53825,53.825,global_1100_1950,259,1950,-21921.000,97589.250,2.306037,prbs
53917,53.917,global_1100_1950,260,1100,24890.000,144400.250,3.412182,prbs
54008,54.008,global_1100_1950,260,1100,40609.000,160119.250,3.783622,prbs
54100,54.100,global_1100_1950,261,1950,-392.000,119118.250,2.814768,prbs
54193,54.193,global_1100_1950,261,1950,-24235.000,95275.250,2.251357,prbs
54284,54.284,global_1100_1950,262,1950,18924.000,138434.250,3.271205,prbs
54376,54.376,global_1100_1950,262,1950,50471.000,169981.252,4.016662,prbs
54468,54.468,global_1100_1950,263,1100,57161.000,176671.252,4.174746,prbs
54559,54.559,global_1100_1950,263,1100,44060.000,163570.250,3.865170,prbs
54651,54.651,global_1100_1950,264,1100,-5253.000,114257.250,2.699902,prbs
54744,54.744,global_1100_1950,264,1100,-48291.000,71219.250,1.682913,prbs
54835,54.835,global_1100_1950,265,1100,-71736.000,47774.250,1.128907,prbs
54928,54.928,global_1100_1950,265,1100,-85131.000,34379.250,0.812383,prbs
55020,55.020,global_1100_1950,266,1100,-93232.000,26278.250,0.620956,prbs
55111,55.111,global_1100_1950,266,1100,-98190.000,21320.250,0.503798,prbs
55203,55.203,global_1100_1950,267,1950,-101000.000,18510.250,0.437398,prbs
55295,55.295,global_1100_1950,267,1950,-78678.000,40832.250,0.964867,prbs
55387,55.387,global_1100_1950,268,1100,-2019.000,117491.250,2.776322,prbs
55478,55.478,global_1100_1950,268,1100,31355.000,150865.250,3.564950,prbs
55570,55.570,global_1100_1950,269,1100,-7711.000,111799.250,2.641819,prbs
55662,55.662,global_1100_1950,269,1100,-48643.000,70867.250,1.674595,prbs
55754,55.754,global_1100_1950,270,1950,-70079.000,49431.250,1.168062,prbs
55846,55.846,global_1100_1950,270,1950,-52694.000,66816.250,1.578870,prbs
55938,55.938,global_1100_1950,271,1100,15104.000,134614.250,3.180938,prbs
56030,56.030,global_1100_1950,271,1100,39476.000,158986.250,3.756850,prbs
56122,56.122,global_1100_1950,272,1100,-662.000,118848.250,2.808388,prbs
56214,56.214,global_1100_1950,272,1100,-44894.000,74616.250,1.763184,prbs
56305,56.305,global_1100_1950,273,1100,-69663.000,49847.250,1.177892,prbs
56398,56.398,global_1100_1950,273,1100,-83636.000,35874.250,0.847710,prbs
56489,56.489,global_1100_1950,274,1950,-91191.000,28319.250,0.669185,prbs
56582,56.582,global_1100_1950,274,1950,-67899.000,51611.250,1.219575,prbs
56673,56.673,global_1100_1950,275,1100,6506.000,126016.250,2.977768,prbs
56765,56.765,global_1100_1950,275,1100,30536.000,150046.250,3.545597,prbs
56858,56.858,global_1100_1950,276,1100,-11967.000,107543.250,2.541250,prbs
56949,56.949,global_1100_1950,276,1100,-51754.000,67756.250,1.601082,prbs
57041,57.041,global_1100_1950,277,1100,-73390.000,46120.250,1.089823,prbs
57132,57.132,global_1100_1950,277,1100,-85852.000,33658.250,0.795345,prbs
57225,57.225,global_1100_1950,278,1100,-93421.000,26089.250,0.616490,prbs
57316,57.316,global_1100_1950,278,1100,-98342.000,21168.250,0.500206,prbs
57408,57.408,global_1100_1950,279,1100,-101660.000,17850.250,0.421802,prbs
57501,57.501,global_1100_1950,279,1100,-103805.000,15705.250,0.371115,prbs
57593,57.593,global_1100_1950,280,1950,-104276.000,15234.250,0.359986,prbs
57684,57.684,global_1100_1950,280,1950,-74754.000,44756.250,1.057591,prbs
57776,57.776,global_1100_1950,281,1100,4961.000,124471.250,2.941259,prbs
57868,57.868,global_1100_1950,281,1100,36840.000,156350.250,3.694561,prbs
57959,57.959,global_1100_1950,282,1950,-364.000,119146.250,2.815429,prbs
58052,58.052,global_1100_1950,282,1950,-24671.000,94839.250,2.241054,prbs
58143,58.143,global_1100_1950,283,1100,17527.000,137037.250,3.238194,prbs
58236,58.236,global_1100_1950,283,1100,36692.000,156202.250,3.691064,prbs
58328,58.328,global_1100_1950,284,1950,-4210.000,115300.250,2.724548,prbs
58419,58.419,global_1100_1950,284,1950,-23780.000,95730.250,2.262108,prbs
58511,58.511,global_1100_1950,285,1100,21015.000,140525.250,3.320616,prbs
58603,58.603,global_1100_1950,285,1100,34324.000,153834.250,3.635108,prbs
58695,58.695,global_1100_1950,286,1100,-9710.000,109800.250,2.594583,prbs
58786,58.786,global_1100_1950,286,1100,-49950.000,69560.250,1.643711,prbs
58878,58.878,global_1100_1950,287,1100,-72381.000,47129.250,1.113665,prbs
58971,58.971,global_1100_1950,287,1100,-85354.000,34156.250,0.807113,prbs
59063,59.063,global_1100_1950,288,1950,-92874.000,26636.250,0.629415,prbs
59154,59.154,global_1100_1950,288,1950,-74237.000,45273.250,1.069808,prbs
59246,59.246,global_1100_1950,289,1950,-1453.000,118057.250,2.789696,prbs
59338,59.338,global_1100_1950,289,1950,44206.000,163716.250,3.868620,prbs
59430,59.430,global_1100_1950,290,1100,55781.000,175291.252,4.142137,prbs
59522,59.522,global_1100_1950,290,1100,43032.000,162542.250,3.840878,prbs
59613,59.613,global_1100_1950,291,1950,-5712.000,113798.250,2.689056,prbs
59706,59.706,global_1100_1950,291,1950,-21123.000,98387.250,2.324894,prbs
59798,59.798,global_1100_1950,292,1950,25445.000,144955.250,3.425296,prbs
59889,59.889,global_1100_1950,292,1950,53144.000,172654.252,4.079824,prbs
59982,59.982,global_1100_1950,293,1950,59498.000,179008.252,4.229970,prbs
60073,60.073,global_1100_1950,293,1950,60765.000,180275.252,4.259909,prbs
60165,60.165,global_1100_1950,294,1100,60106.000,179616.252,4.244337,prbs
60257,60.257,global_1100_1950,294,1100,46081.000,165591.250,3.912926,prbs
60349,60.349,global_1100_1950,295,1950,-2366.000,117144.250,2.768122,prbs
60440,60.440,global_1100_1950,295,1950,-22313.000,97197.250,2.296774,prbs
60532,60.532,global_1100_1950,296,1100,21980.000,141490.250,3.343419,prbs
60625,60.625,global_1100_1950,296,1100,34518.000,154028.250,3.639692,prbs
60716,60.716,global_1100_1950,297,1100,-10255.000,109255.250,2.581705,prbs
60809,60.809,global_1100_1950,297,1100,-51298.000,68212.250,1.611857,prbs
60900,60.900,global_1100_1950,298,1950,-73108.000,46402.250,1.096486,prbs
60992,60.992,global_1100_1950,298,1950,-63308.000,56202.250,1.328061,prbs
61084,61.084,global_1100_1950,299,1950,3380.000,122890.250,2.903900,prbs
61176,61.176,global_1100_1950,299,1950,47084.000,166594.250,3.936627,prbs
61268,61.268,global_1100_1950,300,1950,58507.000,178017.252,4.206552,prbs
61359,61.359,global_1100_1950,300,1950,61469.000,180979.252,4.276544,prbs
61452,61.452,global_1100_1950,301,1950,62558.000,182068.252,4.302278,prbs
61543,61.543,global_1100_1950,301,1950,63010.000,182520.252,4.312959,prbs
61636,61.636,global_1100_1950,302,1100,63408.000,182918.252,4.322364,prbs
61727,61.727,global_1100_1950,302,1100,52980.000,172490.252,4.075949,prbs
61819,61.819,global_1100_1950,303,1950,5926.000,125436.250,2.964062,prbs
61911,61.911,global_1100_1950,303,1950,-21575.000,97935.250,2.314212,prbs
62003,62.003,global_1100_1950,304,1950,20983.000,140493.250,3.319859,prbs
62095,62.095,global_1100_1950,304,1950,54388.000,173898.252,4.109220,prbs
62186,62.186,global_1100_1950,305,1950,61104.000,180614.252,4.267920,prbs
62279,62.279,global_1100_1950,305,1950,62360.000,181870.252,4.297599,prbs
62370,62.370,global_1100_1950,306,1950,62665.000,182175.252,4.304806,prbs
62462,62.462,global_1100_1950,306,1950,62243.000,181753.252,4.294834,prbs
62554,62.554,global_1100_1950,307,1950,62369.000,181879.252,4.297812,prbs
62647,62.647,global_1100_1950,307,1950,62840.000,182350.252,4.308942,prbs
62738,62.738,global_1100_1950,308,1100,62295.000,181805.252,4.296063,prbs
62830,62.830,global_1100_1950,308,1100,50123.000,169633.252,4.008438,prbs
62922,62.922,global_1100_1950,309,1950,2361.000,121871.250,2.879821,prbs
63013,63.013,global_1100_1950,309,1950,-22396.000,97114.250,2.294812,prbs
63105,63.105,global_1100_1950,310,1100,20400.000,139910.250,3.306083,prbs
63198,63.198,global_1100_1950,310,1100,36564.000,156074.250,3.688039,prbs
63289,63.289,global_1100_1950,311,1950,-5380.000,114130.250,2.696901,prbs
63382,63.382,global_1100_1950,311,1950,-23030.000,96480.250,2.279831,prbs
63474,63.474,global_1100_1950,312,1950,22952.000,142462.250,3.366387,prbs
63565,63.565,global_1100_1950,312,1950,52687.000,172197.252,4.069026,prbs
63657,63.657,global_1100_1950,313,1950,58677.000,178187.252,4.210570,prbs
63749,63.749,global_1100_1950,313,1950,59215.000,178725.252,4.223282,prbs
63841,63.841,global_1100_1950,314,1100,59407.000,178917.252,4.227820,prbs
63932,63.932,global_1100_1950,314,1100,47486.000,166996.250,3.946126,prbs
64025,64.025,global_1100_1950,315,1100,520.000,120030.250,2.836318,prbs
64117,64.117,global_1100_1950,315,1100,-43820.000,75690.250,1.788563,prbs
