t_ms,t_s,run_name,segment,pwm_us,raw_count,tared_count,force_N,phase
173690,173.690,local_1700_1850,141,1700,12887.000,134379.500,3.175391,prbs
173783,173.783,local_1700_1850,142,1700,-3215.000,118277.490,2.794900,prbs
173875,173.875,local_1700_1850,142,1700,-15746.000,105746.490,2.498792,prbs
173967,173.967,local_1700_1850,143,1700,-19822.000,101670.490,2.402476,prbs
174059,174.059,local_1700_1850,143,1700,-21075.000,100417.490,2.372868,prbs
174150,174.150,local_1700_1850,144,1850,-20992.000,100500.490,2.374829,prbs
174242,174.242,local_1700_1850,144,1850,-12977.000,108515.490,2.564224,prbs
174334,174.334,local_1700_1850,145,1850,6197.000,127689.490,3.017306,prbs
174426,174.426,local_1700_1850,145,1850,15488.000,136980.500,3.236853,prbs
174518,174.518,local_1700_1850,146,1850,17421.000,138913.500,3.282530,prbs
174610,174.610,local_1700_1850,146,1850,17967.000,139459.500,3.295432,prbs
174701,174.701,local_1700_1850,147,1700,17583.000,139075.500,3.286358,prbs
174794,174.794,local_1700_1850,147,1700,12345.000,133837.500,3.162584,prbs
174886,174.886,local_1700_1850,148,1850,-4061.000,117431.490,2.774910,prbs
174977,174.977,local_1700_1850,148,1850,-8957.000,112535.490,2.659217,prbs
175069,175.069,local_1700_1850,149,1850,6259.000,127751.490,3.018771,prbs
175161,175.161,local_1700_1850,149,1850,15406.000,136898.500,3.234915,prbs
175253,175.253,local_1700_1850,150,1850,17660.000,139152.500,3.288178,prbs
175344,175.344,local_1700_1850,150,1850,17611.000,139103.500,3.287020,prbs
175437,175.437,local_1700_1850,151,1850,17389.000,138881.500,3.281774,prbs
175529,175.529,local_1700_1850,151,1850,16718.000,138210.500,3.265918,prbs
175620,175.620,local_1700_1850,152,1700,16010.000,137502.500,3.249188,prbs
175713,175.713,local_1700_1850,152,1700,11692.000,133184.500,3.147153,prbs
175804,175.804,local_1700_1850,153,1850,-3763.000,117729.490,2.781951,prbs
175896,175.896,local_1700_1850,153,1850,-8658.000,112834.490,2.666282,prbs
175988,175.988,local_1700_1850,154,1700,6060.000,127552.490,3.014069,prbs
176081,176.081,local_1700_1850,154,1700,8771.000,130263.490,3.078130,prbs
176172,176.172,local_1700_1850,155,1700,-6397.000,115095.490,2.719710,prbs
176264,176.264,local_1700_1850,155,1700,-16827.000,104665.490,2.473248,prbs
176356,176.356,local_1700_1850,156,1850,-20146.000,101346.490,2.394820,prbs
176448,176.448,local_1700_1850,156,1850,-15582.000,105910.490,2.502668,prbs
176540,176.540,local_1700_1850,157,1850,2718.000,124210.490,2.935098,prbs
176631,176.631,local_1700_1850,157,1850,14345.000,135837.500,3.209844,prbs
176723,176.723,local_1700_1850,158,1850,17699.000,139191.500,3.289099,prbs
176815,176.815,local_1700_1850,158,1850,18500.000,139992.500,3.308026,prbs
176907,176.907,local_1700_1850,159,1850,18499.000,139991.500,3.308003,prbs
176999,176.999,local_1700_1850,159,1850,17490.000,138982.500,3.284160,prbs
177091,177.091,local_1700_1850,160,1700,16732.000,138224.500,3.266249,prbs
177183,177.183,local_1700_1850,160,1700,10896.000,132388.500,3.128344,prbs
177275,177.275,local_1700_1850,161,1850,-5293.000,116199.490,2.745797,prbs
177366,177.366,local_1700_1850,161,1850,-7882.000,113610.490,2.684619,prbs
177458,177.458,local_1700_1850,162,1850,7364.000,128856.490,3.044882,prbs
177551,177.551,local_1700_1850,162,1850,15436.000,136928.500,3.235624,prbs
177643,177.643,local_1700_1850,163,1700,17568.000,139060.500,3.286003,prbs
177734,177.734,local_1700_1850,163,1700,12994.000,134486.500,3.177920,prbs
177826,177.826,local_1700_1850,164,1700,-4071.000,117421.490,2.774673,prbs
177918,177.918,local_1700_1850,164,1700,-16565.000,104927.490,2.479440,prbs
178010,178.010,local_1700_1850,165,1850,-20007.000,101485.490,2.398105,prbs
178103,178.103,local_1700_1850,165,1850,-13353.000,108139.490,2.555339,prbs
178193,178.193,local_1700_1850,166,1700,5171.000,126663.490,2.993062,prbs
178286,178.286,local_1700_1850,166,1700,9656.000,131148.500,3.099043,prbs
178378,178.378,local_1700_1850,167,1700,-3726.000,117766.490,2.782826,prbs
178470,178.470,local_1700_1850,167,1700,-15483.000,106009.490,2.505007,prbs
178562,178.562,local_1700_1850,168,1850,-20130.000,101362.490,2.395198,prbs
178653,178.653,local_1700_1850,168,1850,-15677.000,105815.490,2.500423,prbs
178745,178.745,local_1700_1850,169,1850,3668.000,125160.490,2.957546,prbs
178837,178.837,local_1700_1850,169,1850,14547.000,136039.500,3.214617,prbs
178928,178.928,local_1700_1850,170,1700,16368.000,137860.500,3.257648,prbs
179021,179.021,local_1700_1850,170,1700,10389.000,131881.500,3.116364,prbs
179113,179.113,local_1700_1850,171,1700,-6555.000,114937.490,2.715976,prbs
179204,179.204,local_1700_1850,171,1700,-17167.000,104325.490,2.465214,prbs
179297,179.297,local_1700_1850,172,1850,-20878.000,100614.490,2.377523,prbs
179388,179.388,local_1700_1850,172,1850,-16352.000,105140.490,2.484473,prbs
179480,179.480,local_1700_1850,173,1850,2373.000,123865.490,2.926945,prbs
179572,179.572,local_1700_1850,173,1850,13187.000,134679.500,3.182480,prbs
179664,179.664,local_1700_1850,174,1850,16653.000,138145.500,3.264382,prbs
179755,179.755,local_1700_1850,174,1850,17964.000,139456.500,3.295361,prbs
179848,179.848,local_1700_1850,175,1850,18554.000,140046.500,3.309302,prbs
179940,179.940,local_1700_1850,175,1850,18916.000,140408.500,3.317857,prbs
180031,180.031,local_1700_1850,176,1850,18902.000,140394.500,3.317526,prbs
180123,180.123,local_1700_1850,176,1850,18156.000,139648.500,3.299898,prbs
180215,180.215,local_1700_1850,177,1850,18006.000,139498.500,3.296353,prbs
180307,180.307,local_1700_1850,177,1850,17933.000,139425.500,3.294628,prbs
180399,180.399,local_1700_1850,178,1700,18350.000,139842.500,3.304482,prbs
180490,180.490,local_1700_1850,178,1700,13659.000,135151.500,3.193634,prbs
180582,180.582,local_1700_1850,179,1700,-2456.000,119036.490,2.812836,prbs
180675,180.675,local_1700_1850,179,1700,-14811.000,106681.490,2.520887,prbs
180766,180.766,local_1700_1850,180,1850,-19126.000,102366.490,2.418923,prbs
180859,180.859,local_1700_1850,180,1850,-13040.000,108452.490,2.562735,prbs
180950,180.950,local_1700_1850,181,1850,5324.000,126816.490,2.996677,prbs
181042,181.042,local_1700_1850,181,1850,14510.000,136002.500,3.213743,prbs
181134,181.134,local_1700_1850,182,1700,16258.000,137750.500,3.255048,prbs
181226,181.226,local_1700_1850,182,1700,10305.000,131797.500,3.114378,prbs
181318,181.318,local_1700_1850,183,1700,-6220.000,115272.490,2.723892,prbs
181409,181.409,local_1700_1850,183,1700,-17634.000,103858.490,2.454179,prbs
181501,181.501,local_1700_1850,184,1700,-21603.000,99889.490,2.360391,prbs
181594,181.594,local_1700_1850,184,1700,-22384.000,99108.490,2.341936,prbs
181686,181.686,local_1700_1850,185,1700,-22335.000,99157.490,2.343094,prbs
181778,181.778,local_1700_1850,185,1700,-22213.000,99279.490,2.345977,prbs
181869,181.869,local_1700_1850,186,1700,-21808.000,99684.490,2.355547,prbs
181961,181.961,local_1700_1850,186,1700,-22158.000,99334.490,2.347277,prbs
182053,182.053,local_1700_1850,187,1700,-22231.000,99261.490,2.345552,prbs
182144,182.144,local_1700_1850,187,1700,-22182.000,99310.490,2.346710,prbs
182236,182.236,local_1700_1850,188,1700,-22730.000,98762.490,2.333760,prbs
182329,182.329,local_1700_1850,188,1700,-23351.000,98141.490,2.319086,prbs
182420,182.420,local_1700_1850,189,1700,-23685.000,97807.490,2.311194,prbs
182512,182.512,local_1700_1850,189,1700,-23951.000,97541.490,2.304908,prbs
182604,182.604,local_1700_1850,190,1850,-23563.000,97929.490,2.314077,prbs
182696,182.696,local_1700_1850,190,1850,-16491.000,105001.490,2.481188,prbs
182788,182.788,local_1700_1850,191,1700,3149.000,124641.490,2.945282,prbs
182879,182.879,local_1700_1850,191,1700,8117.000,129609.490,3.062676,prbs
182971,182.971,local_1700_1850,192,1850,-6358.000,115134.490,2.720631,prbs
183063,183.063,local_1700_1850,192,1850,-9090.000,112402.490,2.656074,prbs
183155,183.155,local_1700_1850,193,1700,7107.000,128599.490,3.038810,prbs
183247,183.247,local_1700_1850,193,1700,10916.000,132408.500,3.128817,prbs
183339,183.339,local_1700_1850,194,1700,-3447.000,118045.490,2.789418,prbs
183431,183.431,local_1700_1850,194,1700,-15781.000,105711.490,2.497966,prbs
183523,183.523,local_1700_1850,195,1850,-20183.000,101309.490,2.393946,prbs
183615,183.615,local_1700_1850,195,1850,-14398.000,107094.490,2.530646,prbs
183706,183.706,local_1700_1850,196,1700,4531.000,126023.490,2.977939,prbs
183799,183.799,local_1700_1850,196,1700,8649.000,130141.490,3.075247,prbs
183890,183.890,local_1700_1850,197,1850,-6202.000,115290.490,2.724318,prbs
183983,183.983,local_1700_1850,197,1850,-9141.000,112351.490,2.654869,prbs
184075,184.075,local_1700_1850,198,1700,5990.000,127482.490,3.012415,prbs
184166,184.166,local_1700_1850,198,1700,10114.000,131606.500,3.109865,prbs
184258,184.258,local_1700_1850,199,1850,-3352.000,118140.490,2.791663,prbs
184350,184.350,local_1700_1850,199,1850,-8782.000,112710.490,2.663352,prbs
184441,184.441,local_1700_1850,200,1850,5982.000,127474.490,3.012226,prbs
184533,184.533,local_1700_1850,200,1850,15405.000,136897.500,3.234892,prbs
184625,184.625,local_1700_1850,201,1850,16552.000,138044.500,3.261995,prbs
184718,184.718,local_1700_1850,201,1850,16412.000,137904.500,3.258687,prbs
184809,184.809,local_1700_1850,202,1850,16751.000,138243.500,3.266698,prbs
184901,184.901,local_1700_1850,202,1850,16855.000,138347.500,3.269155,prbs
184993,184.993,local_1700_1850,203,1700,16810.000,138302.500,3.268092,prbs
185085,185.085,local_1700_1850,203,1700,10535.000,132027.500,3.119814,prbs
185177,185.177,local_1700_1850,204,1700,-6686.000,114806.490,2.712881,prbs
185268,185.268,local_1700_1850,204,1700,-17293.000,104199.490,2.462237,prbs
185360,185.360,local_1700_1850,205,1850,-20730.000,100762.490,2.381020,prbs
185453,185.453,local_1700_1850,205,1850,-15363.000,106129.490,2.507843,prbs
185544,185.544,local_1700_1850,206,1850,3765.000,125257.490,2.959838,prbs
185637,185.637,local_1700_1850,206,1850,14256.000,135748.500,3.207741,prbs
185729,185.729,local_1700_1850,207,1700,16403.000,137895.500,3.258474,prbs
185820,185.820,local_1700_1850,207,1700,11471.000,132963.500,3.141931,prbs
185912,185.912,local_1700_1850,208,1700,-4936.000,116556.490,2.754233,prbs
186003,186.003,local_1700_1850,208,1700,-16343.000,105149.490,2.484686,prbs
186096,186.096,local_1700_1850,209,1700,-20068.000,101424.490,2.396664,prbs
186187,186.187,local_1700_1850,209,1700,-21682.000,99810.490,2.358524,prbs
186280,186.280,local_1700_1850,210,1850,-22123.000,99369.490,2.348104,prbs
186372,186.372,local_1700_1850,210,1850,-15357.000,106135.490,2.507985,prbs
186464,186.464,local_1700_1850,211,1850,4337.000,125829.490,2.973354,prbs
186555,186.555,local_1700_1850,211,1850,15311.000,136803.500,3.232670,prbs
186647,186.647,local_1700_1850,212,1850,17325.000,138817.500,3.280261,prbs
186739,186.739,local_1700_1850,212,1850,17520.000,139012.500,3.284869,prbs
186830,186.830,local_1700_1850,213,1850,17894.000,139386.500,3.293707,prbs
186923,186.923,local_1700_1850,213,1850,17876.000,139368.500,3.293282,prbs
187014,187.014,local_1700_1850,214,1850,18125.000,139617.500,3.299165,prbs
187107,187.107,local_1700_1850,214,1850,17932.000,139424.500,3.294605,prbs
187198,187.198,local_1700_1850,215,1850,18306.000,139798.500,3.303442,prbs
187290,187.290,local_1700_1850,215,1850,18254.000,139746.500,3.302214,prbs
187382,187.382,local_1700_1850,216,1850,18030.000,139522.500,3.296920,prbs
187474,187.474,local_1700_1850,216,1850,18103.000,139595.500,3.298646,prbs
187565,187.565,local_1700_1850,217,1850,17891.000,139383.500,3.293636,prbs
187658,187.658,local_1700_1850,217,1850,17504.000,138996.500,3.284491,prbs
187749,187.749,local_1700_1850,218,1700,17719.000,139211.500,3.289572,prbs
187841,187.841,local_1700_1850,218,1700,11686.000,133178.500,3.147012,prbs
187933,187.933,local_1700_1850,219,1700,-5495.000,115997.490,2.741024,prbs
188025,188.025,local_1700_1850,219,1700,-16522.000,104970.490,2.480456,prbs
188117,188.117,local_1700_1850,220,1850,-19560.000,101932.490,2.408668,prbs
188209,188.209,local_1700_1850,220,1850,-14430.000,107062.490,2.529890,prbs
188300,188.300,local_1700_1850,221,1700,4350.000,125842.490,2.973662,prbs
188392,188.392,local_1700_1850,221,1700,9808.000,131300.500,3.102634,prbs
188485,188.485,local_1700_1850,222,1850,-4645.000,116847.490,2.761109,prbs
188577,188.577,local_1700_1850,222,1850,-9381.000,112111.490,2.649198,prbs
188669,188.669,local_1700_1850,223,1700,5532.000,127024.490,3.001592,prbs
188760,188.760,local_1700_1850,223,1700,9477.000,130969.490,3.094813,prbs
188852,188.852,local_1700_1850,224,1850,-4913.000,116579.490,2.754777,prbs
188944,188.944,local_1700_1850,224,1850,-8399.000,113093.490,2.672402,prbs
189036,189.036,local_1700_1850,225,1700,6607.000,128099.490,3.026994,prbs
189127,189.127,local_1700_1850,225,1700,10647.000,132139.500,3.122460,prbs
189220,189.220,local_1700_1850,226,1700,-3281.000,118211.490,2.793341,prbs
189312,189.312,local_1700_1850,226,1700,-14695.000,106797.490,2.523628,prbs
189403,189.403,local_1700_1850,227,1700,-18977.000,102515.490,2.422444,prbs
189496,189.496,local_1700_1850,227,1700,-20560.000,100932.490,2.385038,prbs
189587,189.587,local_1700_1850,228,1700,-21148.000,100344.490,2.371143,prbs
189679,189.679,local_1700_1850,228,1700,-21655.000,99837.490,2.359162,prbs
189771,189.771,local_1700_1850,229,1700,-21545.000,99947.490,2.361762,prbs
189862,189.862,local_1700_1850,229,1700,-21327.000,100165.490,2.366913,prbs
189954,189.954,local_1700_1850,230,1700,-21304.000,100188.490,2.367457,prbs
190047,190.047,local_1700_1850,230,1700,-21016.000,100476.490,2.374262,prbs
190138,190.138,local_1700_1850,231,1700,-20542.000,100950.490,2.385463,prbs
190231,190.231,local_1700_1850,231,1700,-20653.000,100839.490,2.382840,prbs
190322,190.322,local_1700_1850,232,1850,-20283.000,101209.490,2.391583,prbs
190414,190.414,local_1700_1850,232,1850,-13108.000,108384.490,2.561129,prbs
190506,190.506,local_1700_1850,233,1700,6754.000,128246.490,3.030468,prbs
190598,190.598,local_1700_1850,233,1700,11505.000,132997.500,3.142734,prbs
190689,190.689,local_1700_1850,234,1700,-3879.000,117613.490,2.779210,prbs
190781,190.781,local_1700_1850,234,1700,-15208.000,106284.490,2.511505,prbs
190873,190.873,local_1700_1850,235,1850,-18647.000,102845.490,2.430242,prbs
190965,190.965,local_1700_1850,235,1850,-11370.000,110122.490,2.602198,prbs
191057,191.057,local_1700_1850,236,1700,7441.000,128933.490,3.046702,prbs
191149,191.149,local_1700_1850,236,1700,11471.000,132963.500,3.141931,prbs
191241,191.241,local_1700_1850,237,1850,-2841.000,118651.490,2.803738,prbs
191333,191.333,local_1700_1850,237,1850,-8342.000,113150.490,2.673749,prbs
191425,191.425,local_1700_1850,238,1850,6070.000,127562.490,3.014305,prbs
191516,191.516,local_1700_1850,238,1850,15353.000,136845.500,3.233663,prbs
191609,191.609,local_1700_1850,239,1850,17572.000,139064.500,3.286098,prbs
191700,191.700,local_1700_1850,239,1850,17763.000,139255.500,3.290611,prbs
191792,191.792,local_1700_1850,240,1700,16591.000,138083.500,3.262917,prbs
191885,191.885,local_1700_1850,240,1700,10393.000,131885.500,3.116458,prbs
191976,191.976,local_1700_1850,241,1850,-5705.000,115787.490,2.736062,prbs
192068,192.068,local_1700_1850,241,1850,-10501.000,110991.490,2.622732,prbs
192160,192.160,local_1700_1850,242,1850,4565.000,126057.490,2.978742,prbs
192251,192.251,local_1700_1850,242,1850,14657.000,136149.500,3.217216,prbs
192343,192.343,local_1700_1850,243,1850,16309.000,137801.500,3.256253,prbs
192436,192.436,local_1700_1850,243,1850,16459.000,137951.500,3.259798,prbs
192527,192.527,local_1700_1850,244,1850,15872.000,137364.500,3.245927,prbs
192619,192.619,local_1700_1850,244,1850,15975.000,137467.500,3.248361,prbs
192712,192.712,local_1700_1850,245,1700,16057.000,137549.500,3.250298,prbs
192803,192.803,local_1700_1850,245,1700,10023.000,131515.500,3.107715,prbs
192895,192.895,local_1700_1850,246,1850,-6650.000,114842.490,2.713731,prbs
192987,192.987,local_1700_1850,246,1850,-12369.000,109123.490,2.578591,prbs
193078,193.078,local_1700_1850,247,1700,3189.000,124681.490,2.946227,prbs
193170,193.170,local_1700_1850,247,1700,9586.000,131078.500,3.097388,prbs
193263,193.263,local_1700_1850,248,1850,-4043.000,117449.490,2.775335,prbs
193355,193.355,local_1700_1850,248,1850,-9106.000,112386.490,2.655696,prbs
193447,193.447,local_1700_1850,249,1850,6222.000,127714.490,3.017897,prbs
193538,193.538,local_1700_1850,249,1850,15255.000,136747.500,3.231347,prbs
193630,193.630,local_1700_1850,250,1850,17077.000,138569.500,3.274401,prbs
193722,193.722,local_1700_1850,250,1850,17389.000,138881.500,3.281774,prbs
193813,193.813,local_1700_1850,251,1850,18098.000,139590.500,3.298527,prbs
193906,193.906,local_1700_1850,251,1850,18446.000,139938.500,3.306750,prbs
193998,193.998,local_1700_1850,252,1850,17743.000,139235.500,3.290139,prbs
194090,194.090,local_1700_1850,252,1850,16807.000,138299.500,3.268021,prbs
194182,194.182,local_1700_1850,253,1850,16290.000,137782.500,3.255804,prbs
194273,194.273,local_1700_1850,253,1850,16304.000,137796.500,3.256135,prbs
194365,194.365,local_1700_1850,254,1850,16665.000,138157.500,3.264666,prbs
194457,194.457,local_1700_1850,254,1850,16839.000,138331.500,3.268777,prbs
194548,194.548,local_1700_1850,255,1850,17061.000,138553.500,3.274023,prbs
194641,194.641,local_1700_1850,255,1850,16718.000,138210.500,3.265918,prbs
194732,194.732,local_1700_1850,256,1700,15888.000,137380.500,3.246305,prbs
194824,194.824,local_1700_1850,256,1700,8792.000,130284.490,3.078626,prbs
194916,194.916,local_1700_1850,257,1700,-8639.000,112853.490,2.666731,prbs
195008,195.008,local_1700_1850,257,1700,-18867.000,102625.490,2.425043,prbs
195100,195.100,local_1700_1850,258,1700,-22079.000,99413.490,2.349144,prbs
195192,195.192,local_1700_1850,258,1700,-23455.000,98037.490,2.316629,prbs
195284,195.284,local_1700_1850,259,1700,-23985.000,97507.490,2.304105,prbs
195375,195.375,local_1700_1850,259,1700,-23930.000,97562.490,2.305404,prbs
195468,195.468,local_1700_1850,260,1700,-23455.000,98037.490,2.316629,prbs
195560,195.560,local_1700_1850,260,1700,-23276.000,98216.490,2.320858,prbs
195652,195.652,local_1700_1850,261,1850,-23129.000,98363.490,2.324332,prbs
195743,195.743,local_1700_1850,261,1850,-14471.000,107021.490,2.528921,prbs
195835,195.835,local_1700_1850,262,1850,5288.000,126780.490,2.995826,prbs
195927,195.927,local_1700_1850,262,1850,14920.000,136412.500,3.223431,prbs
196019,196.019,local_1700_1850,263,1850,16727.000,138219.500,3.266131,prbs
196110,196.110,local_1700_1850,263,1850,16826.000,138318.500,3.268470,prbs
196202,196.202,local_1700_1850,264,1850,17685.000,139177.500,3.288768,prbs
196295,196.295,local_1700_1850,264,1850,17698.000,139190.500,3.289075,prbs
196386,196.386,local_1700_1850,265,1700,17245.000,138737.500,3.278371,prbs
196479,196.479,local_1700_1850,265,1700,11299.000,132791.500,3.137867,prbs
196571,196.571,local_1700_1850,266,1850,-5337.000,116155.490,2.744758,prbs
196662,196.662,local_1700_1850,266,1850,-9154.000,112338.490,2.654562,prbs
196754,196.754,local_1700_1850,267,1700,5958.000,127450.490,3.011659,prbs
196845,196.845,local_1700_1850,267,1700,11931.000,133423.500,3.152801,prbs
196937,196.937,local_1700_1850,268,1850,-140.000,121352.490,2.867563,prbs
197029,197.029,local_1700_1850,268,1850,-8732.000,112760.490,2.664534,prbs
197121,197.121,local_1700_1850,269,1850,3976.000,125468.490,2.964824,prbs
197214,197.214,local_1700_1850,269,1850,13987.000,135479.500,3.201384,prbs
197305,197.305,local_1700_1850,270,1700,16978.000,138470.500,3.272062,prbs
197397,197.397,local_1700_1850,270,1700,12143.000,133635.500,3.157810,prbs
197489,197.489,local_1700_1850,271,1850,-4484.000,117008.490,2.764914,prbs
197581,197.581,local_1700_1850,271,1850,-8328.000,113164.490,2.674080,prbs
197672,197.672,local_1700_1850,272,1850,6662.000,128154.490,3.028294,prbs
197765,197.765,local_1700_1850,272,1850,14907.000,136399.500,3.223124,prbs
197856,197.856,local_1700_1850,273,1850,16830.000,138322.500,3.268564,prbs
197949,197.949,local_1700_1850,273,1850,16814.000,138306.500,3.268186,prbs
198040,198.040,local_1700_1850,274,1700,16394.000,137886.500,3.258262,prbs
198132,198.132,local_1700_1850,274,1700,11435.000,132927.500,3.141080,prbs
198224,198.224,local_1700_1850,275,1850,-4732.000,116760.490,2.759054,prbs
198316,198.316,local_1700_1850,275,1850,-9814.000,111678.490,2.638966,prbs
198407,198.407,local_1700_1850,276,1850,4838.000,126330.490,2.985193,prbs
198500,198.500,local_1700_1850,276,1850,13956.000,135448.500,3.200652,prbs
198592,198.592,local_1700_1850,277,1850,16344.000,137836.500,3.257080,prbs
198683,198.683,local_1700_1850,277,1850,16705.000,138197.500,3.265611,prbs
198776,198.776,local_1700_1850,278,1850,16664.000,138156.500,3.264642,prbs
198867,198.867,local_1700_1850,278,1850,16687.000,138179.500,3.265185,prbs
198959,198.959,local_1700_1850,279,1850,16455.000,137947.500,3.259703,prbs
199051,199.051,local_1700_1850,279,1850,16379.000,137871.500,3.257907,prbs
199143,199.143,local_1700_1850,280,1700,16498.000,137990.500,3.260719,prbs
199234,199.234,local_1700_1850,280,1700,11306.000,132798.500,3.138032,prbs
199327,199.327,local_1700_1850,281,1700,-5106.000,116386.490,2.750216,prbs
199418,199.418,local_1700_1850,281,1700,-16423.000,105069.490,2.482795,prbs
199510,199.510,local_1700_1850,282,1850,-20323.000,101169.490,2.390638,prbs
199603,199.603,local_1700_1850,282,1850,-14000.000,107492.490,2.540050,prbs
199694,199.694,local_1700_1850,283,1850,4802.000,126294.490,2.984342,prbs
199786,199.786,local_1700_1850,283,1850,14476.000,135968.500,3.212940,prbs
199877,199.877,local_1700_1850,284,1850,17821.000,139313.500,3.291982,prbs
199970,199.970,local_1700_1850,284,1850,18241.000,139733.500,3.301906,prbs
200061,200.061,local_1700_1850,285,1700,17664.000,139156.500,3.288272,prbs
200153,200.153,local_1700_1850,285,1700,13072.000,134564.500,3.179763,prbs
200245,200.245,local_1700_1850,286,1700,-3564.000,117928.490,2.786654,prbs
200337,200.337,local_1700_1850,286,1700,-15683.000,105809.490,2.500281,prbs
200429,200.429,local_1700_1850,287,1850,-19337.000,102155.490,2.413937,prbs
200521,200.521,local_1700_1850,287,1850,-13156.000,108336.490,2.559994,prbs
200613,200.613,local_1700_1850,288,1700,5756.000,127248.490,3.006885,prbs
200704,200.704,local_1700_1850,288,1700,8254.000,129746.490,3.065913,prbs
200796,200.796,local_1700_1850,289,1700,-6986.000,114506.490,2.705792,prbs
200888,200.888,local_1700_1850,289,1700,-16903.000,104589.490,2.471452,prbs
200980,200.980,local_1700_1850,290,1700,-20355.000,101137.490,2.389882,prbs
201073,201.073,local_1700_1850,290,1700,-21656.000,99836.490,2.359139,prbs
201164,201.164,local_1700_1850,291,1850,-21596.000,99896.490,2.360557,prbs
201256,201.256,local_1700_1850,291,1850,-14414.000,107078.490,2.530268,prbs
201348,201.348,local_1700_1850,292,1850,4949.000,126441.490,2.987816,prbs
201439,201.439,local_1700_1850,292,1850,14668.000,136160.500,3.217476,prbs
201531,201.531,local_1700_1850,293,1700,16695.000,138187.500,3.265374,prbs
201624,201.624,local_1700_1850,293,1700,10632.000,132124.500,3.122106,prbs
201715,201.715,local_1700_1850,294,1850,-6302.000,115190.490,2.721954,prbs
201807,201.807,local_1700_1850,294,1850,-15264.000,106228.490,2.510182,prbs
201899,201.899,local_1700_1850,294,1850,-5024.000,116468.490,2.752154,prbs
201991,201.991,local_1700_1850,295,1850,10430.000,131922.500,3.117332,prbs
202083,202.083,local_1700_1850,295,1850,15147.000,136639.500,3.228795,prbs
202175,202.175,local_1700_1850,296,1700,16124.000,137616.500,3.251882,prbs
202267,202.267,local_1700_1850,296,1700,9825.000,131317.500,3.103036,prbs
202359,202.359,local_1700_1850,297,1850,-6639.000,114853.490,2.713991,prbs
202450,202.450,local_1700_1850,297,1850,-11453.000,110039.490,2.600236,prbs
202543,202.543,local_1700_1850,298,1700,4018.000,125510.490,2.965816,prbs
202634,202.634,local_1700_1850,298,1700,9070.000,130562.490,3.085195,prbs
202726,202.726,local_1700_1850,299,1850,-4599.000,116893.490,2.762196,prbs
202818,202.818,local_1700_1850,299,1850,-9320.000,112172.490,2.650639,prbs
202910,202.910,local_1700_1850,300,1850,5208.000,126700.490,2.993936,prbs
203001,203.001,local_1700_1850,300,1850,13884.000,135376.500,3.198950,prbs
203094,203.094,local_1700_1850,301,1850,16570.000,138062.500,3.262421,prbs
203185,203.185,local_1700_1850,301,1850,17480.000,138972.500,3.283924,prbs
203278,203.278,local_1700_1850,302,1700,16969.000,138461.500,3.271849,prbs
203369,203.369,local_1700_1850,302,1700,12099.000,133591.500,3.156771,prbs
203461,203.461,local_1700_1850,303,1850,-3659.000,117833.490,2.784408,prbs
203553,203.553,local_1700_1850,303,1850,-9687.000,111805.490,2.641967,prbs
203645,203.645,local_1700_1850,304,1850,5053.000,126545.490,2.990274,prbs
203736,203.736,local_1700_1850,304,1850,14308.000,135800.500,3.208970,prbs
203828,203.828,local_1700_1850,305,1700,16570.000,138062.500,3.262421,prbs
203921,203.921,local_1700_1850,305,1700,11170.000,132662.500,3.134818,prbs
204012,204.012,local_1700_1850,306,1700,-5328.000,116164.490,2.744970,prbs
204104,204.104,local_1700_1850,306,1700,-16014.000,105478.490,2.492460,prbs
204196,204.196,local_1700_1850,307,1850,-19801.000,101691.490,2.402973,prbs
204288,204.288,local_1700_1850,307,1850,-15633.000,105859.490,2.501463,prbs
204380,204.380,local_1700_1850,308,1700,3038.000,124530.490,2.942659,prbs
204471,204.471,local_1700_1850,308,1700,9348.000,130840.490,3.091764,prbs
204563,204.563,local_1700_1850,309,1850,-4286.000,117206.490,2.769592,prbs
204655,204.655,local_1700_1850,309,1850,-9320.000,112172.490,2.650639,prbs
204747,204.747,local_1700_1850,310,1850,5536.000,127028.490,3.001687,prbs
204839,204.839,local_1700_1850,310,1850,14550.000,136042.500,3.214688,prbs
204932,204.932,local_1700_1850,311,1700,16217.000,137709.500,3.254079,prbs
205023,205.023,local_1700_1850,311,1700,10758.000,132250.500,3.125083,prbs
205115,205.115,local_1700_1850,312,1850,-5864.000,115628.490,2.732304,prbs
205207,205.207,local_1700_1850,312,1850,-11174.000,110318.490,2.606829,prbs
205298,205.298,local_1700_1850,313,1850,3838.000,125330.490,2.961563,prbs
205391,205.391,local_1700_1850,313,1850,14039.000,135531.500,3.202613,prbs
205483,205.483,local_1700_1850,314,1700,16621.000,138113.500,3.263626,prbs
205575,205.575,local_1700_1850,314,1700,12806.000,134298.500,3.173477,prbs
205666,205.666,local_1700_1850,315,1700,-3687.000,117805.490,2.783747,prbs
205759,205.759,local_1700_1850,315,1700,-15907.000,105585.490,2.494988,prbs
205850,205.850,local_1700_1850,316,1850,-20201.000,101291.490,2.393521,prbs
205942,205.942,local_1700_1850,316,1850,-13665.000,107827.490,2.547967,prbs
206033,206.033,local_1700_1850,317,1700,4720.000,126212.490,2.982405,prbs
206126,206.126,local_1700_1850,317,1700,7139.000,128631.490,3.039566,prbs
