t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_n60_esc1550,user_wait,2000,1000,-12266,0,0
10025,10.025,1,angle_n60_esc1550,user_wait,2000,1000,-12266,0,0
10045,10.045,1,angle_n60_esc1550,user_wait,2000,1000,-12266,0,0
10065,10.065,1,angle_n60_esc1550,user_wait,2000,1000,-12266,0,0
10085,10.085,1,angle_n60_esc1550,user_wait,2000,1000,-12266,0,0
10105,10.105,1,angle_n60_esc1550,user_wait,2000,1000,-12266,0,0
10125,10.125,1,angle_n60_esc1550,user_wait,2000,1000,-12266,0,0
10164,10.164,1,angle_n60_esc1550,user_wait,2000,1000,-12266,0,0
10185,10.185,1,angle_n60_esc1550,user_wait,2000,1000,-12266,0,0
10205,10.205,1,angle_n60_esc1550,user_wait,2000,1000,-12266,0,0
10226,10.226,1,angle_n60_esc1550,run,2000,1550,-12266,0,0
10246,10.246,1,angle_n60_esc1550,run,2000,1550,-12266,0,0
10266,10.266,1,angle_n60_esc1550,run,2000,1550,-12265,1,1
10286,10.286,1,angle_n60_esc1550,run,2000,1550,-12265,0,1
10306,10.306,1,angle_n60_esc1550,run,2000,1550,-12264,1,2
10326,10.326,1,angle_n60_esc1550,run,2000,1550,-12263,1,3
10347,10.347,1,angle_n60_esc1550,run,2000,1550,-12260,3,6
10367,10.367,1,angle_n60_esc1550,run,2000,1550,-12249,11,17
10387,10.387,1,angle_n60_esc1550,run,2000,1550,-12226,23,40
10407,10.407,1,angle_n60_esc1550,run,2000,1550,-12198,28,68
10427,10.427,1,angle_n60_esc1550,run,2000,1550,-12171,27,95
10447,10.447,1,angle_n60_esc1550,run,2000,1550,-12145,26,121
10467,10.467,1,angle_n60_esc1550,run,2000,1550,-12120,25,146
10487,10.487,1,angle_n60_esc1550,run,2000,1550,-12098,22,168
10507,10.507,1,angle_n60_esc1550,run,2000,1550,-12082,16,184
10527,10.527,1,angle_n60_esc1550,run,2000,1550,-12063,19,203
10547,10.547,1,angle_n60_esc1550,run,2000,1550,-12046,17,220
10567,10.567,1,angle_n60_esc1550,run,2000,1550,-12025,21,241
10587,10.587,1,angle_n60_esc1550,run,2000,1550,-12002,23,264
10607,10.607,1,angle_n60_esc1550,run,2000,1550,-11977,25,289
10627,10.627,1,angle_n60_esc1550,run,2000,1550,-11953,24,313
10647,10.647,1,angle_n60_esc1550,run,2000,1550,-11934,19,332
10667,10.667,1,angle_n60_esc1550,run,2000,1550,-11909,25,357
10687,10.687,1,angle_n60_esc1550,run,2000,1550,-11887,22,379
10707,10.707,1,angle_n60_esc1550,run,2000,1550,-11863,24,403
10727,10.727,1,angle_n60_esc1550,run,2000,1550,-11836,27,430
10747,10.747,1,angle_n60_esc1550,run,2000,1550,-11813,23,453
10767,10.767,1,angle_n60_esc1550,run,2000,1550,-11781,32,485
10787,10.787,1,angle_n60_esc1550,run,2000,1550,-11748,33,518
10807,10.807,1,angle_n60_esc1550,run,2000,1550,-11698,50,568
10827,10.827,1,angle_n60_esc1550,run,2000,1550,-11631,67,635
10847,10.847,1,angle_n60_esc1550,run,2000,1550,-11550,81,716
10867,10.867,1,angle_n60_esc1550,run,2000,1550,-11465,85,801
10887,10.887,1,angle_n60_esc1550,run,2000,1550,-11369,96,897
10907,10.907,1,angle_n60_esc1550,run,2000,1550,-11273,96,993
10927,10.927,1,angle_n60_esc1550,run,2000,1550,-11171,102,1095
10947,10.947,1,angle_n60_esc1550,run,2000,1550,-11064,107,1202
10967,10.967,1,angle_n60_esc1550,run,2000,1550,-10954,110,1312
10987,10.987,1,angle_n60_esc1550,run,2000,1550,-10856,98,1410
11007,11.007,1,angle_n60_esc1550,run,2000,1550,-10747,109,1519
11027,11.027,1,angle_n60_esc1550,run,2000,1550,-10630,117,1636
11047,11.047,1,angle_n60_esc1550,run,2000,1550,-10513,117,1753
11067,11.067,1,angle_n60_esc1550,run,2000,1550,-10387,126,1879
11087,11.087,1,angle_n60_esc1550,run,2000,1550,-10253,134,2013
11107,11.107,1,angle_n60_esc1550,run,2000,1550,-10104,149,2162
11127,11.127,1,angle_n60_esc1550,run,2000,1550,-9935,169,2331
11147,11.147,1,angle_n60_esc1550,run,2000,1550,-9755,180,2511
11167,11.167,1,angle_n60_esc1550,run,2000,1550,-9552,203,2714
11187,11.187,1,angle_n60_esc1550,run,2000,1550,-9337,215,2929
11207,11.207,1,angle_n60_esc1550,run,2000,1550,-9116,221,3150
11227,11.227,1,angle_n60_esc1550,run,2000,1550,-8888,228,3378
11247,11.247,1,angle_n60_esc1550,run,2000,1550,-8669,219,3597
11267,11.267,1,angle_n60_esc1550,run,2000,1550,-8459,210,3807
11287,11.287,1,angle_n60_esc1550,run,2000,1550,-8250,209,4016
11307,11.307,1,angle_n60_esc1550,run,2000,1550,-8051,199,4215
11327,11.327,1,angle_n60_esc1550,run,2000,1550,-7848,203,4418
