t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_p45_esc1250,user_wait,1000,1000,5728,0,0
10025,10.025,1,angle_p45_esc1250,user_wait,1000,1000,5728,0,0
10045,10.045,1,angle_p45_esc1250,user_wait,1000,1000,5728,0,0
10065,10.065,1,angle_p45_esc1250,user_wait,1000,1000,5728,0,0
10085,10.085,1,angle_p45_esc1250,user_wait,1000,1000,5728,0,0
10105,10.105,1,angle_p45_esc1250,user_wait,1000,1000,5728,0,0
10125,10.125,1,angle_p45_esc1250,user_wait,1000,1000,5728,0,0
10164,10.164,1,angle_p45_esc1250,user_wait,1000,1000,5728,0,0
10184,10.184,1,angle_p45_esc1250,user_wait,1000,1000,5728,0,0
10204,10.204,1,angle_p45_esc1250,user_wait,1000,1000,5728,0,0
10225,10.225,1,angle_p45_esc1250,run,1000,1250,5728,0,0
10245,10.245,1,angle_p45_esc1250,run,1000,1250,5728,0,0
10265,10.265,1,angle_p45_esc1250,run,1000,1250,5728,0,0
10285,10.285,1,angle_p45_esc1250,run,1000,1250,5728,0,0
10305,10.305,1,angle_p45_esc1250,run,1000,1250,5728,0,0
10325,10.325,1,angle_p45_esc1250,run,1000,1250,5727,-1,-1
10345,10.345,1,angle_p45_esc1250,run,1000,1250,5727,0,-1
10365,10.365,1,angle_p45_esc1250,run,1000,1250,5726,-1,-2
10385,10.385,1,angle_p45_esc1250,run,1000,1250,5724,-2,-4
10405,10.405,1,angle_p45_esc1250,run,1000,1250,5723,-1,-5
10425,10.425,1,angle_p45_esc1250,run,1000,1250,5721,-2,-7
10445,10.445,1,angle_p45_esc1250,run,1000,1250,5719,-2,-9
10465,10.465,1,angle_p45_esc1250,run,1000,1250,5718,-1,-10
10485,10.485,1,angle_p45_esc1250,run,1000,1250,5716,-2,-12
10505,10.505,1,angle_p45_esc1250,run,1000,1250,5715,-1,-13
10525,10.525,1,angle_p45_esc1250,run,1000,1250,5714,-1,-14
10545,10.545,1,angle_p45_esc1250,run,1000,1250,5712,-2,-16
10565,10.565,1,angle_p45_esc1250,run,1000,1250,5710,-2,-18
10585,10.585,1,angle_p45_esc1250,run,1000,1250,5706,-4,-22
10605,10.605,1,angle_p45_esc1250,run,1000,1250,5701,-5,-27
10625,10.625,1,angle_p45_esc1250,run,1000,1250,5697,-4,-31
10645,10.645,1,angle_p45_esc1250,run,1000,1250,5694,-3,-34
10665,10.665,1,angle_p45_esc1250,run,1000,1250,5690,-4,-38
10685,10.685,1,angle_p45_esc1250,run,1000,1250,5685,-5,-43
10705,10.705,1,angle_p45_esc1250,run,1000,1250,5680,-5,-48
10725,10.725,1,angle_p45_esc1250,run,1000,1250,5676,-4,-52
10745,10.745,1,angle_p45_esc1250,run,1000,1250,5671,-5,-57
10765,10.765,1,angle_p45_esc1250,run,1000,1250,5666,-5,-62
10785,10.785,1,angle_p45_esc1250,run,1000,1250,5660,-6,-68
10805,10.805,1,angle_p45_esc1250,run,1000,1250,5657,-3,-71
10825,10.825,1,angle_p45_esc1250,run,1000,1250,5649,-8,-79
10845,10.845,1,angle_p45_esc1250,run,1000,1250,5643,-6,-85
10865,10.865,1,angle_p45_esc1250,run,1000,1250,5636,-7,-92
10885,10.885,1,angle_p45_esc1250,run,1000,1250,5633,-3,-95
10905,10.905,1,angle_p45_esc1250,run,1000,1250,5626,-7,-102
10925,10.925,1,angle_p45_esc1250,run,1000,1250,5617,-9,-111
10945,10.945,1,angle_p45_esc1250,run,1000,1250,5612,-5,-116
10965,10.965,1,angle_p45_esc1250,run,1000,1250,5604,-8,-124
10985,10.985,1,angle_p45_esc1250,run,1000,1250,5601,-3,-127
11005,11.005,1,angle_p45_esc1250,run,1000,1250,5597,-4,-131
11025,11.025,1,angle_p45_esc1250,run,1000,1250,5589,-8,-139
11045,11.045,1,angle_p45_esc1250,run,1000,1250,5586,-3,-142
11065,11.065,1,angle_p45_esc1250,run,1000,1250,5573,-13,-155
11085,11.085,1,angle_p45_esc1250,run,1000,1250,5563,-10,-165
11105,11.105,1,angle_p45_esc1250,run,1000,1250,5560,-3,-168
11125,11.125,1,angle_p45_esc1250,run,1000,1250,5554,-6,-174
11145,11.145,1,angle_p45_esc1250,run,1000,1250,5549,-5,-179
11165,11.165,1,angle_p45_esc1250,run,1000,1250,5544,-5,-184
11185,11.185,1,angle_p45_esc1250,run,1000,1250,5535,-9,-193
11205,11.205,1,angle_p45_esc1250,run,1000,1250,5526,-9,-202
11225,11.225,1,angle_p45_esc1250,run,1000,1250,5522,-4,-206
11245,11.245,1,angle_p45_esc1250,run,1000,1250,5514,-8,-214
11265,11.265,1,angle_p45_esc1250,run,1000,1250,5510,-4,-218
11285,11.285,1,angle_p45_esc1250,run,1000,1250,5507,-3,-221
11305,11.305,1,angle_p45_esc1250,run,1000,1250,5502,-5,-226
11325,11.325,1,angle_p45_esc1250,run,1000,1250,5496,-6,-232
11345,11.345,1,angle_p45_esc1250,run,1000,1250,5494,-2,-234
11365,11.365,1,angle_p45_esc1250,run,1000,1250,5486,-8,-242
11401,11.401,1,angle_p45_esc1250,run,1000,1250,5476,-10,-252
11421,11.421,1,angle_p45_esc1250,run,1000,1250,5471,-5,-257
11441,11.441,1,angle_p45_esc1250,run,1000,1250,5472,1,-256
11461,11.461,1,angle_p45_esc1250,run,1000,1250,5467,-5,-261
11481,11.481,1,angle_p45_esc1250,run,1000,1250,5463,-4,-265
11501,11.501,1,angle_p45_esc1250,run,1000,1250,5460,-3,-268
11521,11.521,1,angle_p45_esc1250,run,1000,1250,5456,-4,-272
11541,11.541,1,angle_p45_esc1250,run,1000,1250,5449,-7,-279
11561,11.561,1,angle_p45_esc1250,run,1000,1250,5445,-4,-283
11581,11.581,1,angle_p45_esc1250,run,1000,1250,5443,-2,-285
11601,11.601,1,angle_p45_esc1250,run,1000,1250,5439,-4,-289
11621,11.621,1,angle_p45_esc1250,run,1000,1250,5436,-3,-292
11641,11.641,1,angle_p45_esc1250,run,1000,1250,5436,0,-292
11661,11.661,1,angle_p45_esc1250,run,1000,1250,5430,-6,-298
11681,11.681,1,angle_p45_esc1250,run,1000,1250,5424,-6,-304
11701,11.701,1,angle_p45_esc1250,run,1000,1250,5421,-3,-307
11721,11.721,1,angle_p45_esc1250,run,1000,1250,5416,-5,-312
11741,11.741,1,angle_p45_esc1250,run,1000,1250,5412,-4,-316
11762,11.762,1,angle_p45_esc1250,run,1000,1250,5409,-3,-319
11782,11.782,1,angle_p45_esc1250,run,1000,1250,5408,-1,-320
11802,11.802,1,angle_p45_esc1250,run,1000,1250,5401,-7,-327
11822,11.822,1,angle_p45_esc1250,run,1000,1250,5395,-6,-333
11842,11.842,1,angle_p45_esc1250,run,1000,1250,5393,-2,-335
11862,11.862,1,angle_p45_esc1250,run,1000,1250,5386,-7,-342
11882,11.882,1,angle_p45_esc1250,run,1000,1250,5380,-6,-348
11902,11.902,1,angle_p45_esc1250,run,1000,1250,5377,-3,-351
11922,11.922,1,angle_p45_esc1250,run,1000,1250,5374,-3,-354
11942,11.942,1,angle_p45_esc1250,run,1000,1250,5370,-4,-358
11962,11.962,1,angle_p45_esc1250,run,1000,1250,5367,-3,-361
11982,11.982,1,angle_p45_esc1250,run,1000,1250,5366,-1,-362
12002,12.002,1,angle_p45_esc1250,run,1000,1250,5359,-7,-369
12022,12.022,1,angle_p45_esc1250,run,1000,1250,5352,-7,-376
12042,12.042,1,angle_p45_esc1250,run,1000,1250,5351,-1,-377
12062,12.062,1,angle_p45_esc1250,run,1000,1250,5346,-5,-382
12082,12.082,1,angle_p45_esc1250,run,1000,1250,5343,-3,-385
12103,12.103,1,angle_p45_esc1250,run,1000,1250,5343,0,-385
12123,12.123,1,angle_p45_esc1250,run,1000,1250,5341,-2,-387
12143,12.143,1,angle_p45_esc1250,run,1000,1250,5337,-4,-391
12163,12.163,1,angle_p45_esc1250,run,1000,1250,5332,-5,-396
12183,12.183,1,angle_p45_esc1250,run,1000,1250,5332,0,-396
12203,12.203,1,angle_p45_esc1250,run,1000,1250,5326,-6,-402
12223,12.223,1,angle_p45_esc1250,run,1000,1250,5322,-4,-406
12243,12.243,1,angle_p45_esc1250,run,1000,1250,5323,1,-405
12263,12.263,1,angle_p45_esc1250,run,1000,1250,5320,-3,-408
12283,12.283,1,angle_p45_esc1250,run,1000,1250,5318,-2,-410
12303,12.303,1,angle_p45_esc1250,run,1000,1250,5317,-1,-411
12323,12.323,1,angle_p45_esc1250,run,1000,1250,5316,-1,-412
12343,12.343,1,angle_p45_esc1250,run,1000,1250,5311,-5,-417
12363,12.363,1,angle_p45_esc1250,run,1000,1250,5306,-5,-422
12383,12.383,1,angle_p45_esc1250,run,1000,1250,5305,-1,-423
12403,12.403,1,angle_p45_esc1250,run,1000,1250,5303,-2,-425
12423,12.423,1,angle_p45_esc1250,run,1000,1250,5301,-2,-427
12444,12.444,1,angle_p45_esc1250,run,1000,1250,5302,1,-426
12464,12.464,1,angle_p45_esc1250,run,1000,1250,5298,-4,-430
12484,12.484,1,angle_p45_esc1250,run,1000,1250,5294,-4,-434
12504,12.504,1,angle_p45_esc1250,run,1000,1250,5290,-4,-438
12524,12.524,1,angle_p45_esc1250,run,1000,1250,5289,-1,-439
12544,12.544,1,angle_p45_esc1250,run,1000,1250,5285,-4,-443
12564,12.564,1,angle_p45_esc1250,run,1000,1250,5283,-2,-445
12584,12.584,1,angle_p45_esc1250,run,1000,1250,5283,0,-445
12604,12.604,1,angle_p45_esc1250,run,1000,1250,5279,-4,-449
12624,12.624,1,angle_p45_esc1250,run,1000,1250,5275,-4,-453
12644,12.644,1,angle_p45_esc1250,run,1000,1250,5276,1,-452
12664,12.664,1,angle_p45_esc1250,run,1000,1250,5270,-6,-458
12684,12.684,1,angle_p45_esc1250,run,1000,1250,5265,-5,-463
12704,12.704,1,angle_p45_esc1250,run,1000,1250,5265,0,-463
12724,12.724,1,angle_p45_esc1250,run,1000,1250,5262,-3,-466
12744,12.744,1,angle_p45_esc1250,run,1000,1250,5261,-1,-467
