t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_n30_esc1550,user_wait,1679,1000,-12440,0,0
10025,10.025,1,angle_n30_esc1550,user_wait,1679,1000,-12440,0,0
10045,10.045,1,angle_n30_esc1550,user_wait,1679,1000,-12440,0,0
10065,10.065,1,angle_n30_esc1550,user_wait,1679,1000,-12440,0,0
10085,10.085,1,angle_n30_esc1550,user_wait,1679,1000,-12440,0,0
10105,10.105,1,angle_n30_esc1550,user_wait,1679,1000,-12440,0,0
10125,10.125,1,angle_n30_esc1550,user_wait,1679,1000,-12440,0,0
10166,10.166,1,angle_n30_esc1550,user_wait,1679,1000,-12440,0,0
10186,10.186,1,angle_n30_esc1550,user_wait,1679,1000,-12440,0,0
10206,10.206,1,angle_n30_esc1550,user_wait,1679,1000,-12440,0,0
10227,10.227,1,angle_n30_esc1550,run,1679,1550,-12440,0,0
10247,10.247,1,angle_n30_esc1550,run,1679,1550,-12440,0,0
10267,10.267,1,angle_n30_esc1550,run,1679,1550,-12440,0,0
10287,10.287,1,angle_n30_esc1550,run,1679,1550,-12440,0,0
10307,10.307,1,angle_n30_esc1550,run,1679,1550,-12440,0,0
10327,10.327,1,angle_n30_esc1550,run,1679,1550,-12440,0,0
10347,10.347,1,angle_n30_esc1550,run,1679,1550,-12440,0,0
10367,10.367,1,angle_n30_esc1550,run,1679,1550,-12440,0,0
10387,10.387,1,angle_n30_esc1550,run,1679,1550,-12440,0,0
10407,10.407,1,angle_n30_esc1550,run,1679,1550,-12431,9,9
10427,10.427,1,angle_n30_esc1550,run,1679,1550,-12417,14,23
10447,10.447,1,angle_n30_esc1550,run,1679,1550,-12410,7,30
10467,10.467,1,angle_n30_esc1550,run,1679,1550,-12399,11,41
10487,10.487,1,angle_n30_esc1550,run,1679,1550,-12383,16,57
10507,10.507,1,angle_n30_esc1550,run,1679,1550,-12352,31,88
10527,10.527,1,angle_n30_esc1550,run,1679,1550,-12330,22,110
10547,10.547,1,angle_n30_esc1550,run,1679,1550,-12303,27,137
10567,10.567,1,angle_n30_esc1550,run,1679,1550,-12269,34,171
10587,10.587,1,angle_n30_esc1550,run,1679,1550,-12227,42,213
10607,10.607,1,angle_n30_esc1550,run,1679,1550,-12189,38,251
10627,10.627,1,angle_n30_esc1550,run,1679,1550,-12140,49,300
10647,10.647,1,angle_n30_esc1550,run,1679,1550,-12091,49,349
10667,10.667,1,angle_n30_esc1550,run,1679,1550,-12039,52,401
10687,10.687,1,angle_n30_esc1550,run,1679,1550,-11977,62,463
10707,10.707,1,angle_n30_esc1550,run,1679,1550,-11918,59,522
10727,10.727,1,angle_n30_esc1550,run,1679,1550,-11854,64,586
10747,10.747,1,angle_n30_esc1550,run,1679,1550,-11792,62,648
10767,10.767,1,angle_n30_esc1550,run,1679,1550,-11737,55,703
10787,10.787,1,angle_n30_esc1550,run,1679,1550,-11678,59,762
10807,10.807,1,angle_n30_esc1550,run,1679,1550,-11622,56,818
10827,10.827,1,angle_n30_esc1550,run,1679,1550,-11572,50,868
10847,10.847,1,angle_n30_esc1550,run,1679,1550,-11519,53,921
10867,10.867,1,angle_n30_esc1550,run,1679,1550,-11473,46,967
10887,10.887,1,angle_n30_esc1550,run,1679,1550,-11433,40,1007
10907,10.907,1,angle_n30_esc1550,run,1679,1550,-11393,40,1047
10927,10.927,1,angle_n30_esc1550,run,1679,1550,-11361,32,1079
10947,10.947,1,angle_n30_esc1550,run,1679,1550,-11334,27,1106
10967,10.967,1,angle_n30_esc1550,run,1679,1550,-11304,30,1136
10987,10.987,1,angle_n30_esc1550,run,1679,1550,-11279,25,1161
11007,11.007,1,angle_n30_esc1550,run,1679,1550,-11257,22,1183
11027,11.027,1,angle_n30_esc1550,run,1679,1550,-11232,25,1208
11047,11.047,1,angle_n30_esc1550,run,1679,1550,-11213,19,1227
11067,11.067,1,angle_n30_esc1550,run,1679,1550,-11191,22,1249
11087,11.087,1,angle_n30_esc1550,run,1679,1550,-11168,23,1272
11107,11.107,1,angle_n30_esc1550,run,1679,1550,-11150,18,1290
11127,11.127,1,angle_n30_esc1550,run,1679,1550,-11136,14,1304
11147,11.147,1,angle_n30_esc1550,run,1679,1550,-11125,11,1315
11167,11.167,1,angle_n30_esc1550,run,1679,1550,-11117,8,1323
11187,11.187,1,angle_n30_esc1550,run,1679,1550,-11103,14,1337
11207,11.207,1,angle_n30_esc1550,run,1679,1550,-11086,17,1354
11227,11.227,1,angle_n30_esc1550,run,1679,1550,-11071,15,1369
11247,11.247,1,angle_n30_esc1550,run,1679,1550,-11059,12,1381
11267,11.267,1,angle_n30_esc1550,run,1679,1550,-11049,10,1391
11287,11.287,1,angle_n30_esc1550,run,1679,1550,-11041,8,1399
11307,11.307,1,angle_n30_esc1550,run,1679,1550,-11023,18,1417
11327,11.327,1,angle_n30_esc1550,run,1679,1550,-11008,15,1432
11365,11.365,1,angle_n30_esc1550,run,1679,1550,-10991,17,1449
11385,11.385,1,angle_n30_esc1550,run,1679,1550,-10985,6,1455
11405,11.405,1,angle_n30_esc1550,run,1679,1550,-10971,14,1469
11425,11.425,1,angle_n30_esc1550,run,1679,1550,-10957,14,1483
11445,11.445,1,angle_n30_esc1550,run,1679,1550,-10948,9,1492
11465,11.465,1,angle_n30_esc1550,run,1679,1550,-10938,10,1502
11485,11.485,1,angle_n30_esc1550,run,1679,1550,-10930,8,1510
11505,11.505,1,angle_n30_esc1550,run,1679,1550,-10921,9,1519
11525,11.525,1,angle_n30_esc1550,run,1679,1550,-10906,15,1534
11545,11.545,1,angle_n30_esc1550,run,1679,1550,-10894,12,1546
11565,11.565,1,angle_n30_esc1550,run,1679,1550,-10885,9,1555
11585,11.585,1,angle_n30_esc1550,run,1679,1550,-10877,8,1563
11605,11.605,1,angle_n30_esc1550,run,1679,1550,-10871,6,1569
11625,11.625,1,angle_n30_esc1550,run,1679,1550,-10862,9,1578
11645,11.645,1,angle_n30_esc1550,run,1679,1550,-10847,15,1593
11665,11.665,1,angle_n30_esc1550,run,1679,1550,-10839,8,1601
11685,11.685,1,angle_n30_esc1550,run,1679,1550,-10830,9,1610
11705,11.705,1,angle_n30_esc1550,run,1679,1550,-10821,9,1619
11726,11.726,1,angle_n30_esc1550,run,1679,1550,-10810,11,1630
11746,11.746,1,angle_n30_esc1550,run,1679,1550,-10800,10,1640
11766,11.766,1,angle_n30_esc1550,run,1679,1550,-10785,15,1655
11786,11.786,1,angle_n30_esc1550,run,1679,1550,-10776,9,1664
11806,11.806,1,angle_n30_esc1550,run,1679,1550,-10765,11,1675
11826,11.826,1,angle_n30_esc1550,run,1679,1550,-10750,15,1690
11846,11.846,1,angle_n30_esc1550,run,1679,1550,-10739,11,1701
11866,11.866,1,angle_n30_esc1550,run,1679,1550,-10726,13,1714
11886,11.886,1,angle_n30_esc1550,run,1679,1550,-10714,12,1726
11906,11.906,1,angle_n30_esc1550,run,1679,1550,-10708,6,1732
11926,11.926,1,angle_n30_esc1550,run,1679,1550,-10697,11,1743
11946,11.946,1,angle_n30_esc1550,run,1679,1550,-10684,13,1756
11966,11.966,1,angle_n30_esc1550,run,1679,1550,-10674,10,1766
11986,11.986,1,angle_n30_esc1550,run,1679,1550,-10663,11,1777
12006,12.006,1,angle_n30_esc1550,run,1679,1550,-10654,9,1786
12026,12.026,1,angle_n30_esc1550,run,1679,1550,-10647,7,1793
12047,12.047,1,angle_n30_esc1550,run,1679,1550,-10632,15,1808
12067,12.067,1,angle_n30_esc1550,run,1679,1550,-10614,18,1826
12087,12.087,1,angle_n30_esc1550,run,1679,1550,-10600,14,1840
12107,12.107,1,angle_n30_esc1550,run,1679,1550,-10587,13,1853
12127,12.127,1,angle_n30_esc1550,run,1679,1550,-10577,10,1863
12147,12.147,1,angle_n30_esc1550,run,1679,1550,-10570,7,1870
12167,12.167,1,angle_n30_esc1550,run,1679,1550,-10556,14,1884
12187,12.187,1,angle_n30_esc1550,run,1679,1550,-10542,14,1898
12207,12.207,1,angle_n30_esc1550,run,1679,1550,-10532,10,1908
12227,12.227,1,angle_n30_esc1550,run,1679,1550,-10521,11,1919
12247,12.247,1,angle_n30_esc1550,run,1679,1550,-10510,11,1930
12267,12.267,1,angle_n30_esc1550,run,1679,1550,-10499,11,1941
12287,12.287,1,angle_n30_esc1550,run,1679,1550,-10481,18,1959
12307,12.307,1,angle_n30_esc1550,run,1679,1550,-10465,16,1975
12327,12.327,1,angle_n30_esc1550,run,1679,1550,-10452,13,1988
12347,12.347,1,angle_n30_esc1550,run,1679,1550,-10436,16,2004
12367,12.367,1,angle_n30_esc1550,run,1679,1550,-10422,14,2018
12388,12.388,1,angle_n30_esc1550,run,1679,1550,-10405,17,2035
12408,12.408,1,angle_n30_esc1550,run,1679,1550,-10385,20,2055
12428,12.428,1,angle_n30_esc1550,run,1679,1550,-10367,18,2073
12448,12.448,1,angle_n30_esc1550,run,1679,1550,-10354,13,2086
12468,12.468,1,angle_n30_esc1550,run,1679,1550,-10335,19,2105
12488,12.488,1,angle_n30_esc1550,run,1679,1550,-10314,21,2126
12508,12.508,1,angle_n30_esc1550,run,1679,1550,-10297,17,2143
12528,12.528,1,angle_n30_esc1550,run,1679,1550,-10275,22,2165
12548,12.548,1,angle_n30_esc1550,run,1679,1550,-10257,18,2183
12568,12.568,1,angle_n30_esc1550,run,1679,1550,-10240,17,2200
12588,12.588,1,angle_n30_esc1550,run,1679,1550,-10215,25,2225
12608,12.608,1,angle_n30_esc1550,run,1679,1550,-10187,28,2253
12628,12.628,1,angle_n30_esc1550,run,1679,1550,-10162,25,2278
12648,12.648,1,angle_n30_esc1550,run,1679,1550,-10135,27,2305
12668,12.668,1,angle_n30_esc1550,run,1679,1550,-10111,24,2329
12714,12.714,1,angle_n30_esc1550,run,1679,1550,-10045,66,2395
12734,12.734,1,angle_n30_esc1550,run,1679,1550,-10016,29,2424
12754,12.754,1,angle_n30_esc1550,run,1679,1550,-9987,29,2453
12774,12.774,1,angle_n30_esc1550,run,1679,1550,-9957,30,2483
12794,12.794,1,angle_n30_esc1550,run,1679,1550,-9929,28,2511
12814,12.814,1,angle_n30_esc1550,run,1679,1550,-9888,41,2552
12834,12.834,1,angle_n30_esc1550,run,1679,1550,-9841,47,2599
12854,12.854,1,angle_n30_esc1550,run,1679,1550,-9789,52,2651
12874,12.874,1,angle_n30_esc1550,run,1679,1550,-9729,60,2711
12894,12.894,1,angle_n30_esc1550,run,1679,1550,-9664,65,2776
12914,12.914,1,angle_n30_esc1550,run,1679,1550,-9598,66,2842
