t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_p45_esc1550,user_wait,1000,1000,5603,0,0
10025,10.025,1,angle_p45_esc1550,user_wait,1000,1000,5603,0,0
10045,10.045,1,angle_p45_esc1550,user_wait,1000,1000,5603,0,0
10065,10.065,1,angle_p45_esc1550,user_wait,1000,1000,5603,0,0
10085,10.085,1,angle_p45_esc1550,user_wait,1000,1000,5603,0,0
10105,10.105,1,angle_p45_esc1550,user_wait,1000,1000,5603,0,0
10125,10.125,1,angle_p45_esc1550,user_wait,1000,1000,5603,0,0
10172,10.172,1,angle_p45_esc1550,user_wait,1000,1000,5603,0,0
10192,10.192,1,angle_p45_esc1550,user_wait,1000,1000,5603,0,0
10212,10.212,1,angle_p45_esc1550,user_wait,1000,1000,5603,0,0
10233,10.233,1,angle_p45_esc1550,run,1000,1550,5603,0,0
10254,10.254,1,angle_p45_esc1550,run,1000,1550,5603,0,0
10274,10.274,1,angle_p45_esc1550,run,1000,1550,5603,0,0
10294,10.294,1,angle_p45_esc1550,run,1000,1550,5602,-1,-1
10314,10.314,1,angle_p45_esc1550,run,1000,1550,5602,0,-1
10334,10.334,1,angle_p45_esc1550,run,1000,1550,5602,0,-1
10355,10.355,1,angle_p45_esc1550,run,1000,1550,5601,-1,-2
10375,10.375,1,angle_p45_esc1550,run,1000,1550,5599,-2,-4
10395,10.395,1,angle_p45_esc1550,run,1000,1550,5590,-9,-13
10415,10.415,1,angle_p45_esc1550,run,1000,1550,5581,-9,-22
10435,10.435,1,angle_p45_esc1550,run,1000,1550,5567,-14,-36
10455,10.455,1,angle_p45_esc1550,run,1000,1550,5553,-14,-50
10475,10.475,1,angle_p45_esc1550,run,1000,1550,5546,-7,-57
10495,10.495,1,angle_p45_esc1550,run,1000,1550,5532,-14,-71
10515,10.515,1,angle_p45_esc1550,run,1000,1550,5524,-8,-79
10535,10.535,1,angle_p45_esc1550,run,1000,1550,5511,-13,-92
10555,10.555,1,angle_p45_esc1550,run,1000,1550,5503,-8,-100
10575,10.575,1,angle_p45_esc1550,run,1000,1550,5492,-11,-111
10595,10.595,1,angle_p45_esc1550,run,1000,1550,5485,-7,-118
10615,10.615,1,angle_p45_esc1550,run,1000,1550,5476,-9,-127
