t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_p60_esc1250,user_wait,1000,1000,6665,0,0
10025,10.025,1,angle_p60_esc1250,user_wait,1000,1000,6665,0,0
10045,10.045,1,angle_p60_esc1250,user_wait,1000,1000,6665,0,0
10065,10.065,1,angle_p60_esc1250,user_wait,1000,1000,6665,0,0
10085,10.085,1,angle_p60_esc1250,user_wait,1000,1000,6665,0,0
10105,10.105,1,angle_p60_esc1250,user_wait,1000,1000,6665,0,0
10125,10.125,1,angle_p60_esc1250,user_wait,1000,1000,6665,0,0
10160,10.160,1,angle_p60_esc1250,user_wait,1000,1000,6665,0,0
10180,10.180,1,angle_p60_esc1250,user_wait,1000,1000,6665,0,0
10200,10.200,1,angle_p60_esc1250,user_wait,1000,1000,6665,0,0
10221,10.221,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10241,10.241,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10261,10.261,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10281,10.281,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10301,10.301,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10321,10.321,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10341,10.341,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10361,10.361,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10381,10.381,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10401,10.401,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10421,10.421,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10441,10.441,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10461,10.461,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10481,10.481,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10501,10.501,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10521,10.521,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10541,10.541,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10561,10.561,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10581,10.581,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10601,10.601,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10621,10.621,1,angle_p60_esc1250,run,1000,1250,6664,-1,-1
10641,10.641,1,angle_p60_esc1250,run,1000,1250,6665,1,0
10661,10.661,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10681,10.681,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10701,10.701,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10721,10.721,1,angle_p60_esc1250,run,1000,1250,6664,-1,-1
10741,10.741,1,angle_p60_esc1250,run,1000,1250,6665,1,0
10761,10.761,1,angle_p60_esc1250,run,1000,1250,6665,0,0
10781,10.781,1,angle_p60_esc1250,run,1000,1250,6664,-1,-1
10801,10.801,1,angle_p60_esc1250,run,1000,1250,6664,0,-1
10821,10.821,1,angle_p60_esc1250,run,1000,1250,6664,0,-1
10841,10.841,1,angle_p60_esc1250,run,1000,1250,6665,1,0
10861,10.861,1,angle_p60_esc1250,run,1000,1250,6664,-1,-1
10881,10.881,1,angle_p60_esc1250,run,1000,1250,6664,0,-1
10901,10.901,1,angle_p60_esc1250,run,1000,1250,6665,1,0
10921,10.921,1,angle_p60_esc1250,run,1000,1250,6664,-1,-1
10941,10.941,1,angle_p60_esc1250,run,1000,1250,6665,1,0
10961,10.961,1,angle_p60_esc1250,run,1000,1250,6664,-1,-1
10981,10.981,1,angle_p60_esc1250,run,1000,1250,6664,0,-1
11001,11.001,1,angle_p60_esc1250,run,1000,1250,6664,0,-1
11021,11.021,1,angle_p60_esc1250,run,1000,1250,6664,0,-1
11041,11.041,1,angle_p60_esc1250,run,1000,1250,6664,0,-1
11061,11.061,1,angle_p60_esc1250,run,1000,1250,6664,0,-1
11081,11.081,1,angle_p60_esc1250,run,1000,1250,6664,0,-1
11101,11.101,1,angle_p60_esc1250,run,1000,1250,6665,1,0
11121,11.121,1,angle_p60_esc1250,run,1000,1250,6664,-1,-1
11141,11.141,1,angle_p60_esc1250,run,1000,1250,6664,0,-1
11161,11.161,1,angle_p60_esc1250,run,1000,1250,6664,0,-1
11181,11.181,1,angle_p60_esc1250,run,1000,1250,6664,0,-1
11201,11.201,1,angle_p60_esc1250,run,1000,1250,6664,0,-1
11221,11.221,1,angle_p60_esc1250,run,1000,1250,6664,0,-1
11241,11.241,1,angle_p60_esc1250,run,1000,1250,6664,0,-1
11261,11.261,1,angle_p60_esc1250,run,1000,1250,6664,0,-1
11281,11.281,1,angle_p60_esc1250,run,1000,1250,6664,0,-1
11301,11.301,1,angle_p60_esc1250,run,1000,1250,6664,0,-1
