t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_p60_esc1550,user_wait,1000,1000,5775,0,0
10025,10.025,1,angle_p60_esc1550,user_wait,1000,1000,5775,0,0
10045,10.045,1,angle_p60_esc1550,user_wait,1000,1000,5775,0,0
10065,10.065,1,angle_p60_esc1550,user_wait,1000,1000,5775,0,0
10085,10.085,1,angle_p60_esc1550,user_wait,1000,1000,5775,0,0
10105,10.105,1,angle_p60_esc1550,user_wait,1000,1000,5775,0,0
10125,10.125,1,angle_p60_esc1550,user_wait,1000,1000,5775,0,0
10171,10.171,1,angle_p60_esc1550,user_wait,1000,1000,5775,0,0
10190,10.190,1,angle_p60_esc1550,user_wait,1000,1000,5775,0,0
10210,10.210,1,angle_p60_esc1550,user_wait,1000,1000,5775,0,0
10231,10.231,1,angle_p60_esc1550,run,1000,1550,5775,0,0
10251,10.251,1,angle_p60_esc1550,run,1000,1550,5775,0,0
10271,10.271,1,angle_p60_esc1550,run,1000,1550,5775,0,0
10291,10.291,1,angle_p60_esc1550,run,1000,1550,5775,0,0
10311,10.311,1,angle_p60_esc1550,run,1000,1550,5774,-1,-1
10331,10.331,1,angle_p60_esc1550,run,1000,1550,5774,0,-1
10351,10.351,1,angle_p60_esc1550,run,1000,1550,5773,-1,-2
10371,10.371,1,angle_p60_esc1550,run,1000,1550,5772,-1,-3
10391,10.391,1,angle_p60_esc1550,run,1000,1550,5771,-1,-4
10411,10.411,1,angle_p60_esc1550,run,1000,1550,5763,-8,-12
10431,10.431,1,angle_p60_esc1550,run,1000,1550,5755,-8,-20
10451,10.451,1,angle_p60_esc1550,run,1000,1550,5739,-16,-36
10471,10.471,1,angle_p60_esc1550,run,1000,1550,5718,-21,-57
10491,10.491,1,angle_p60_esc1550,run,1000,1550,5697,-21,-78
10511,10.511,1,angle_p60_esc1550,run,1000,1550,5674,-23,-101
10531,10.531,1,angle_p60_esc1550,run,1000,1550,5642,-32,-133
10551,10.551,1,angle_p60_esc1550,run,1000,1550,5606,-36,-169
10571,10.571,1,angle_p60_esc1550,run,1000,1550,5566,-40,-209
10591,10.591,1,angle_p60_esc1550,run,1000,1550,5529,-37,-246
10611,10.611,1,angle_p60_esc1550,run,1000,1550,5480,-49,-295
10631,10.631,1,angle_p60_esc1550,run,1000,1550,5438,-42,-337
10651,10.651,1,angle_p60_esc1550,run,1000,1550,5392,-46,-383
10671,10.671,1,angle_p60_esc1550,run,1000,1550,5338,-54,-437
10691,10.691,1,angle_p60_esc1550,run,1000,1550,5292,-46,-483
10711,10.711,1,angle_p60_esc1550,run,1000,1550,5241,-51,-534
10731,10.731,1,angle_p60_esc1550,run,1000,1550,5193,-48,-582
10751,10.751,1,angle_p60_esc1550,run,1000,1550,5142,-51,-633
10771,10.771,1,angle_p60_esc1550,run,1000,1550,5093,-49,-682
10791,10.791,1,angle_p60_esc1550,run,1000,1550,5053,-40,-722
10811,10.811,1,angle_p60_esc1550,run,1000,1550,5006,-47,-769
10831,10.831,1,angle_p60_esc1550,run,1000,1550,4960,-46,-815
10851,10.851,1,angle_p60_esc1550,run,1000,1550,4910,-50,-865
10871,10.871,1,angle_p60_esc1550,run,1000,1550,4861,-49,-914
10891,10.891,1,angle_p60_esc1550,run,1000,1550,4820,-41,-955
10911,10.911,1,angle_p60_esc1550,run,1000,1550,4778,-42,-997
