t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_p60_esc1850,user_wait,1000,1000,5625,0,0
10025,10.025,1,angle_p60_esc1850,user_wait,1000,1000,5625,0,0
10045,10.045,1,angle_p60_esc1850,user_wait,1000,1000,5625,0,0
10065,10.065,1,angle_p60_esc1850,user_wait,1000,1000,5625,0,0
10085,10.085,1,angle_p60_esc1850,user_wait,1000,1000,5625,0,0
10105,10.105,1,angle_p60_esc1850,user_wait,1000,1000,5625,0,0
10125,10.125,1,angle_p60_esc1850,user_wait,1000,1000,5625,0,0
10161,10.161,1,angle_p60_esc1850,user_wait,1000,1000,5625,0,0
10181,10.181,1,angle_p60_esc1850,user_wait,1000,1000,5625,0,0
10201,10.201,1,angle_p60_esc1850,user_wait,1000,1000,5625,0,0
10222,10.222,1,angle_p60_esc1850,run,1000,1850,5625,0,0
10242,10.242,1,angle_p60_esc1850,run,1000,1850,5625,0,0
10262,10.262,1,angle_p60_esc1850,run,1000,1850,5625,0,0
10282,10.282,1,angle_p60_esc1850,run,1000,1850,5625,0,0
10302,10.302,1,angle_p60_esc1850,run,1000,1850,5625,0,0
10322,10.322,1,angle_p60_esc1850,run,1000,1850,5624,-1,-1
10342,10.342,1,angle_p60_esc1850,run,1000,1850,5624,0,-1
10362,10.362,1,angle_p60_esc1850,run,1000,1850,5623,-1,-2
10382,10.382,1,angle_p60_esc1850,run,1000,1850,5619,-4,-6
10402,10.402,1,angle_p60_esc1850,run,1000,1850,5605,-14,-20
10422,10.422,1,angle_p60_esc1850,run,1000,1850,5572,-33,-53
10442,10.442,1,angle_p60_esc1850,run,1000,1850,5529,-43,-96
10462,10.462,1,angle_p60_esc1850,run,1000,1850,5476,-53,-149
10482,10.482,1,angle_p60_esc1850,run,1000,1850,5430,-46,-195
10502,10.502,1,angle_p60_esc1850,run,1000,1850,5378,-52,-247
10522,10.522,1,angle_p60_esc1850,run,1000,1850,5332,-46,-293
10542,10.542,1,angle_p60_esc1850,run,1000,1850,5290,-42,-335
10562,10.562,1,angle_p60_esc1850,run,1000,1850,5246,-44,-379
10582,10.582,1,angle_p60_esc1850,run,1000,1850,5206,-40,-419
10602,10.602,1,angle_p60_esc1850,run,1000,1850,5158,-48,-467
10622,10.622,1,angle_p60_esc1850,run,1000,1850,5106,-52,-519
10642,10.642,1,angle_p60_esc1850,run,1000,1850,5052,-54,-573
10662,10.662,1,angle_p60_esc1850,run,1000,1850,4949,-103,-676
10682,10.682,1,angle_p60_esc1850,run,1000,1850,4841,-108,-784
10702,10.702,1,angle_p60_esc1850,run,1000,1850,4717,-124,-908
10722,10.722,1,angle_p60_esc1850,run,1000,1850,4573,-144,-1052
10742,10.742,1,angle_p60_esc1850,run,1000,1850,4394,-179,-1231
10762,10.762,1,angle_p60_esc1850,run,1000,1850,4197,-197,-1428
10782,10.782,1,angle_p60_esc1850,run,1000,1850,3952,-245,-1673
10802,10.802,1,angle_p60_esc1850,run,1000,1850,3681,-271,-1944
10822,10.822,1,angle_p60_esc1850,run,1000,1850,3374,-307,-2251
10842,10.842,1,angle_p60_esc1850,run,1000,1850,3015,-359,-2610
10862,10.862,1,angle_p60_esc1850,run,1000,1850,2639,-376,-2986
10882,10.882,1,angle_p60_esc1850,run,1000,1850,2249,-390,-3376
10902,10.902,1,angle_p60_esc1850,run,1000,1850,1832,-417,-3793
10922,10.922,1,angle_p60_esc1850,run,1000,1850,1420,-412,-4205
10942,10.942,1,angle_p60_esc1850,run,1000,1850,966,-454,-4659
10962,10.962,1,angle_p60_esc1850,run,1000,1850,496,-470,-5129
10982,10.982,1,angle_p60_esc1850,run,1000,1850,33,-463,-5592
11002,11.002,1,angle_p60_esc1850,run,1000,1850,-449,-482,-6074
11022,11.022,1,angle_p60_esc1850,run,1000,1850,-911,-462,-6536
11042,11.042,1,angle_p60_esc1850,run,1000,1850,-1392,-481,-7017
11062,11.062,1,angle_p60_esc1850,run,1000,1850,-1897,-505,-7522
11082,11.082,1,angle_p60_esc1850,run,1000,1850,-2389,-492,-8014
11102,11.102,1,angle_p60_esc1850,run,1000,1850,-2892,-503,-8517
11122,11.122,1,angle_p60_esc1850,run,1000,1850,-3388,-496,-9013
11142,11.142,1,angle_p60_esc1850,run,1000,1850,-3876,-488,-9501
11162,11.162,1,angle_p60_esc1850,run,1000,1850,-4393,-517,-10018
11182,11.182,1,angle_p60_esc1850,run,1000,1850,-4892,-499,-10517
11202,11.202,1,angle_p60_esc1850,run,1000,1850,-5387,-495,-11012
11222,11.222,1,angle_p60_esc1850,run,1000,1850,-5891,-504,-11516
11242,11.242,1,angle_p60_esc1850,run,1000,1850,-6387,-496,-12012
11262,11.262,1,angle_p60_esc1850,run,1000,1850,-6898,-511,-12523
11282,11.282,1,angle_p60_esc1850,run,1000,1850,-7401,-503,-13026
11302,11.302,1,angle_p60_esc1850,run,1000,1850,-7883,-482,-13508
11336,11.336,1,angle_p60_esc1850,run,1000,1850,-8712,-829,-14337
11357,11.357,1,angle_p60_esc1850,run,1000,1850,-9232,-520,-14857
11377,11.377,1,angle_p60_esc1850,run,1000,1850,-9704,-472,-15329
11397,11.397,1,angle_p60_esc1850,run,1000,1850,-10159,-455,-15784
11417,11.417,1,angle_p60_esc1850,run,1000,1850,-10617,-458,-16242
11437,11.437,1,angle_p60_esc1850,run,1000,1850,-11071,-454,-16696
11457,11.457,1,angle_p60_esc1850,run,1000,1850,-11532,-461,-17157
11477,11.477,1,angle_p60_esc1850,run,1000,1850,-11991,-459,-17616
11497,11.497,1,angle_p60_esc1850,run,1000,1850,-12423,-432,-18048
11517,11.517,1,angle_p60_esc1850,run,1000,1850,-12848,-425,-18473
11537,11.537,1,angle_p60_esc1850,run,1000,1850,-12821,27,-18446
11557,11.557,1,angle_p60_esc1850,run,1000,1850,-12765,56,-18390
11577,11.577,1,angle_p60_esc1850,run,1000,1850,-12755,10,-18380
11597,11.597,1,angle_p60_esc1850,run,1000,1850,-12816,-61,-18441
11617,11.617,1,angle_p60_esc1850,run,1000,1850,-12815,1,-18440
11637,11.637,1,angle_p60_esc1850,run,1000,1850,-12816,-1,-18441
11657,11.657,1,angle_p60_esc1850,run,1000,1850,-12814,2,-18439
11677,11.677,1,angle_p60_esc1850,run,1000,1850,-12818,-4,-18443
