t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_n60_esc1850,user_wait,2000,1000,-12281,0,0
10025,10.025,1,angle_n60_esc1850,user_wait,2000,1000,-12281,0,0
10045,10.045,1,angle_n60_esc1850,user_wait,2000,1000,-12281,0,0
10065,10.065,1,angle_n60_esc1850,user_wait,2000,1000,-12281,0,0
10085,10.085,1,angle_n60_esc1850,user_wait,2000,1000,-12281,0,0
10105,10.105,1,angle_n60_esc1850,user_wait,2000,1000,-12281,0,0
10125,10.125,1,angle_n60_esc1850,user_wait,2000,1000,-12281,0,0
10161,10.161,1,angle_n60_esc1850,user_wait,2000,1000,-12281,0,0
10181,10.181,1,angle_n60_esc1850,user_wait,2000,1000,-12281,0,0
10201,10.201,1,angle_n60_esc1850,user_wait,2000,1000,-12281,0,0
10222,10.222,1,angle_n60_esc1850,run,2000,1850,-12281,0,0
10243,10.243,1,angle_n60_esc1850,run,2000,1850,-12281,0,0
10263,10.263,1,angle_n60_esc1850,run,2000,1850,-12281,0,0
10283,10.283,1,angle_n60_esc1850,run,2000,1850,-12281,0,0
10303,10.303,1,angle_n60_esc1850,run,2000,1850,-12280,1,1
10323,10.323,1,angle_n60_esc1850,run,2000,1850,-12280,0,1
10344,10.344,1,angle_n60_esc1850,run,2000,1850,-12279,1,2
10364,10.364,1,angle_n60_esc1850,run,2000,1850,-12272,7,9
10384,10.384,1,angle_n60_esc1850,run,2000,1850,-12250,22,31
10404,10.404,1,angle_n60_esc1850,run,2000,1850,-12202,48,79
10424,10.424,1,angle_n60_esc1850,run,2000,1850,-12127,75,154
10444,10.444,1,angle_n60_esc1850,run,2000,1850,-12030,97,251
10464,10.464,1,angle_n60_esc1850,run,2000,1850,-11914,116,367
10484,10.484,1,angle_n60_esc1850,run,2000,1850,-11779,135,502
10504,10.504,1,angle_n60_esc1850,run,2000,1850,-11608,171,673
10524,10.524,1,angle_n60_esc1850,run,2000,1850,-11387,221,894
10544,10.544,1,angle_n60_esc1850,run,2000,1850,-11138,249,1143
10564,10.564,1,angle_n60_esc1850,run,2000,1850,-10838,300,1443
10584,10.584,1,angle_n60_esc1850,run,2000,1850,-10505,333,1776
10604,10.604,1,angle_n60_esc1850,run,2000,1850,-10123,382,2158
10624,10.624,1,angle_n60_esc1850,run,2000,1850,-9673,450,2608
10644,10.644,1,angle_n60_esc1850,run,2000,1850,-9172,501,3109
10664,10.664,1,angle_n60_esc1850,run,2000,1850,-8625,547,3656
10684,10.684,1,angle_n60_esc1850,run,2000,1850,-8024,601,4257
10704,10.704,1,angle_n60_esc1850,run,2000,1850,-7387,637,4894
10724,10.724,1,angle_n60_esc1850,run,2000,1850,-6699,688,5582
10744,10.744,1,angle_n60_esc1850,run,2000,1850,-5957,742,6324
10764,10.764,1,angle_n60_esc1850,run,2000,1850,-5197,760,7084
10784,10.784,1,angle_n60_esc1850,run,2000,1850,-4403,794,7878
10804,10.804,1,angle_n60_esc1850,run,2000,1850,-3569,834,8712
10824,10.824,1,angle_n60_esc1850,run,2000,1850,-2716,853,9565
10844,10.844,1,angle_n60_esc1850,run,2000,1850,-1825,891,10456
10864,10.864,1,angle_n60_esc1850,run,2000,1850,-901,924,11380
10884,10.884,1,angle_n60_esc1850,run,2000,1850,43,944,12324
10904,10.904,1,angle_n60_esc1850,run,2000,1850,1024,981,13305
10924,10.924,1,angle_n60_esc1850,run,2000,1850,2004,980,14285
10944,10.944,1,angle_n60_esc1850,run,2000,1850,2996,992,15277
10964,10.964,1,angle_n60_esc1850,run,2000,1850,3988,992,16269
10984,10.984,1,angle_n60_esc1850,run,2000,1850,4964,976,17245
11004,11.004,1,angle_n60_esc1850,run,2000,1850,5945,981,18226
11024,11.024,1,angle_n60_esc1850,run,2000,1850,6736,791,19017
11044,11.044,1,angle_n60_esc1850,run,2000,1850,6709,-27,18990
11064,11.064,1,angle_n60_esc1850,run,2000,1850,6709,0,18990
11084,11.084,1,angle_n60_esc1850,run,2000,1850,6708,-1,18989
11104,11.104,1,angle_n60_esc1850,run,2000,1850,6709,1,18990
11124,11.124,1,angle_n60_esc1850,run,2000,1850,6710,1,18991
11144,11.144,1,angle_n60_esc1850,run,2000,1850,6711,1,18992
11164,11.164,1,angle_n60_esc1850,run,2000,1850,6711,0,18992
11184,11.184,1,angle_n60_esc1850,run,2000,1850,6712,1,18993
11204,11.204,1,angle_n60_esc1850,run,2000,1850,6711,-1,18992
11224,11.224,1,angle_n60_esc1850,run,2000,1850,6711,0,18992
11244,11.244,1,angle_n60_esc1850,run,2000,1850,6710,-1,18991
11264,11.264,1,angle_n60_esc1850,run,2000,1850,6709,-1,18990
11284,11.284,1,angle_n60_esc1850,run,2000,1850,6709,0,18990
11304,11.304,1,angle_n60_esc1850,run,2000,1850,6709,0,18990
11324,11.324,1,angle_n60_esc1850,run,2000,1850,6709,0,18990
11359,11.359,1,angle_n60_esc1850,run,2000,1850,6711,2,18992
11379,11.379,1,angle_n60_esc1850,run,2000,1850,6711,0,18992
11399,11.399,1,angle_n60_esc1850,run,2000,1850,6712,1,18993
11419,11.419,1,angle_n60_esc1850,run,2000,1850,6712,0,18993
11439,11.439,1,angle_n60_esc1850,run,2000,1850,6711,-1,18992
11459,11.459,1,angle_n60_esc1850,run,2000,1850,6710,-1,18991
11479,11.479,1,angle_n60_esc1850,run,2000,1850,6710,0,18991
11499,11.499,1,angle_n60_esc1850,run,2000,1850,6709,-1,18990
11519,11.519,1,angle_n60_esc1850,run,2000,1850,6709,0,18990
11539,11.539,1,angle_n60_esc1850,run,2000,1850,6710,1,18991
11559,11.559,1,angle_n60_esc1850,run,2000,1850,6711,1,18992
11579,11.579,1,angle_n60_esc1850,run,2000,1850,6711,0,18992
11599,11.599,1,angle_n60_esc1850,run,2000,1850,6712,1,18993
11619,11.619,1,angle_n60_esc1850,run,2000,1850,6710,-2,18991
11639,11.639,1,angle_n60_esc1850,run,2000,1850,6710,0,18991
11659,11.659,1,angle_n60_esc1850,run,2000,1850,6709,-1,18990
11679,11.679,1,angle_n60_esc1850,run,2000,1850,6709,0,18990
11699,11.699,1,angle_n60_esc1850,run,2000,1850,6709,0,18990
11719,11.719,1,angle_n60_esc1850,run,2000,1850,6710,1,18991
11739,11.739,1,angle_n60_esc1850,run,2000,1850,6710,0,18991
11759,11.759,1,angle_n60_esc1850,run,2000,1850,6711,1,18992
11779,11.779,1,angle_n60_esc1850,run,2000,1850,6711,0,18992
11799,11.799,1,angle_n60_esc1850,run,2000,1850,6711,0,18992
11819,11.819,1,angle_n60_esc1850,run,2000,1850,6710,-1,18991
11839,11.839,1,angle_n60_esc1850,run,2000,1850,6709,-1,18990
11859,11.859,1,angle_n60_esc1850,run,2000,1850,6709,0,18990
11879,11.879,1,angle_n60_esc1850,run,2000,1850,6710,1,18991
11899,11.899,1,angle_n60_esc1850,run,2000,1850,6709,-1,18990
11919,11.919,1,angle_n60_esc1850,run,2000,1850,6711,2,18992
11939,11.939,1,angle_n60_esc1850,run,2000,1850,6711,0,18992
11959,11.959,1,angle_n60_esc1850,run,2000,1850,6711,0,18992
11979,11.979,1,angle_n60_esc1850,run,2000,1850,6711,0,18992
11999,11.999,1,angle_n60_esc1850,run,2000,1850,6710,-1,18991
12019,12.019,1,angle_n60_esc1850,run,2000,1850,6710,0,18991
12039,12.039,1,angle_n60_esc1850,run,2000,1850,6709,-1,18990
12059,12.059,1,angle_n60_esc1850,run,2000,1850,6709,0,18990
12079,12.079,1,angle_n60_esc1850,run,2000,1850,6710,1,18991
12099,12.099,1,angle_n60_esc1850,run,2000,1850,6710,0,18991
12119,12.119,1,angle_n60_esc1850,run,2000,1850,6711,1,18992
12139,12.139,1,angle_n60_esc1850,run,2000,1850,6711,0,18992
12159,12.159,1,angle_n60_esc1850,run,2000,1850,6711,0,18992
12179,12.179,1,angle_n60_esc1850,run,2000,1850,6710,-1,18991
12199,12.199,1,angle_n60_esc1850,run,2000,1850,6709,-1,18990
12219,12.219,1,angle_n60_esc1850,run,2000,1850,6709,0,18990
12239,12.239,1,angle_n60_esc1850,run,2000,1850,6710,1,18991
12259,12.259,1,angle_n60_esc1850,run,2000,1850,6710,0,18991
12279,12.279,1,angle_n60_esc1850,run,2000,1850,6711,1,18992
12299,12.299,1,angle_n60_esc1850,run,2000,1850,6711,0,18992
12319,12.319,1,angle_n60_esc1850,run,2000,1850,6711,0,18992
12339,12.339,1,angle_n60_esc1850,run,2000,1850,6711,0,18992
12359,12.359,1,angle_n60_esc1850,run,2000,1850,6710,-1,18991
12379,12.379,1,angle_n60_esc1850,run,2000,1850,6709,-1,18990
12399,12.399,1,angle_n60_esc1850,run,2000,1850,6709,0,18990
