t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_p45_esc1850,user_wait,1000,1000,5626,0,0
10025,10.025,1,angle_p45_esc1850,user_wait,1000,1000,5626,0,0
10045,10.045,1,angle_p45_esc1850,user_wait,1000,1000,5626,0,0
10065,10.065,1,angle_p45_esc1850,user_wait,1000,1000,5626,0,0
10085,10.085,1,angle_p45_esc1850,user_wait,1000,1000,5626,0,0
10105,10.105,1,angle_p45_esc1850,user_wait,1000,1000,5626,0,0
10125,10.125,1,angle_p45_esc1850,user_wait,1000,1000,5626,0,0
10165,10.165,1,angle_p45_esc1850,user_wait,1000,1000,5626,0,0
10185,10.185,1,angle_p45_esc1850,user_wait,1000,1000,5626,0,0
10205,10.205,1,angle_p45_esc1850,user_wait,1000,1000,5626,0,0
10226,10.226,1,angle_p45_esc1850,run,1000,1850,5626,0,0
10246,10.246,1,angle_p45_esc1850,run,1000,1850,5626,0,0
10266,10.266,1,angle_p45_esc1850,run,1000,1850,5626,0,0
10286,10.286,1,angle_p45_esc1850,run,1000,1850,5625,-1,-1
10306,10.306,1,angle_p45_esc1850,run,1000,1850,5625,0,-1
10326,10.326,1,angle_p45_esc1850,run,1000,1850,5625,0,-1
10346,10.346,1,angle_p45_esc1850,run,1000,1850,5625,0,-1
10366,10.366,1,angle_p45_esc1850,run,1000,1850,5625,0,-1
10386,10.386,1,angle_p45_esc1850,run,1000,1850,5621,-4,-5
10406,10.406,1,angle_p45_esc1850,run,1000,1850,5614,-7,-12
10426,10.426,1,angle_p45_esc1850,run,1000,1850,5592,-22,-34
10446,10.446,1,angle_p45_esc1850,run,1000,1850,5548,-44,-78
10466,10.466,1,angle_p45_esc1850,run,1000,1850,5497,-51,-129
10486,10.486,1,angle_p45_esc1850,run,1000,1850,5452,-45,-174
10506,10.506,1,angle_p45_esc1850,run,1000,1850,5396,-56,-230
10526,10.526,1,angle_p45_esc1850,run,1000,1850,5356,-40,-270
10546,10.546,1,angle_p45_esc1850,run,1000,1850,5304,-52,-322
10566,10.566,1,angle_p45_esc1850,run,1000,1850,5268,-36,-358
10586,10.586,1,angle_p45_esc1850,run,1000,1850,5224,-44,-402
10606,10.606,1,angle_p45_esc1850,run,1000,1850,5193,-31,-433
10626,10.626,1,angle_p45_esc1850,run,1000,1850,5157,-36,-469
10646,10.646,1,angle_p45_esc1850,run,1000,1850,5127,-30,-499
10666,10.666,1,angle_p45_esc1850,run,1000,1850,5100,-27,-526
10686,10.686,1,angle_p45_esc1850,run,1000,1850,5073,-27,-553
10706,10.706,1,angle_p45_esc1850,run,1000,1850,5048,-25,-578
10726,10.726,1,angle_p45_esc1850,run,1000,1850,5017,-31,-609
10746,10.746,1,angle_p45_esc1850,run,1000,1850,4980,-37,-646
10766,10.766,1,angle_p45_esc1850,run,1000,1850,4928,-52,-698
10786,10.786,1,angle_p45_esc1850,run,1000,1850,4846,-82,-780
10806,10.806,1,angle_p45_esc1850,run,1000,1850,4741,-105,-885
10826,10.826,1,angle_p45_esc1850,run,1000,1850,4637,-104,-989
10846,10.846,1,angle_p45_esc1850,run,1000,1850,4480,-157,-1146
10866,10.866,1,angle_p45_esc1850,run,1000,1850,4325,-155,-1301
10886,10.886,1,angle_p45_esc1850,run,1000,1850,4139,-186,-1487
10906,10.906,1,angle_p45_esc1850,run,1000,1850,3902,-237,-1724
10926,10.926,1,angle_p45_esc1850,run,1000,1850,3638,-264,-1988
10946,10.946,1,angle_p45_esc1850,run,1000,1850,3318,-320,-2308
10966,10.966,1,angle_p45_esc1850,run,1000,1850,2970,-348,-2656
10986,10.986,1,angle_p45_esc1850,run,1000,1850,2610,-360,-3016
11006,11.006,1,angle_p45_esc1850,run,1000,1850,2222,-388,-3404
11026,11.026,1,angle_p45_esc1850,run,1000,1850,1843,-379,-3783
11046,11.046,1,angle_p45_esc1850,run,1000,1850,1429,-414,-4197
11066,11.066,1,angle_p45_esc1850,run,1000,1850,992,-437,-4634
11086,11.086,1,angle_p45_esc1850,run,1000,1850,545,-447,-5081
11106,11.106,1,angle_p45_esc1850,run,1000,1850,69,-476,-5557
11126,11.126,1,angle_p45_esc1850,run,1000,1850,-392,-461,-6018
11146,11.146,1,angle_p45_esc1850,run,1000,1850,-859,-467,-6485
11166,11.166,1,angle_p45_esc1850,run,1000,1850,-1336,-477,-6962
11186,11.186,1,angle_p45_esc1850,run,1000,1850,-1807,-471,-7433
11206,11.206,1,angle_p45_esc1850,run,1000,1850,-2312,-505,-7938
11226,11.226,1,angle_p45_esc1850,run,1000,1850,-2792,-480,-8418
11246,11.246,1,angle_p45_esc1850,run,1000,1850,-3284,-492,-8910
11266,11.266,1,angle_p45_esc1850,run,1000,1850,-3789,-505,-9415
11286,11.286,1,angle_p45_esc1850,run,1000,1850,-4291,-502,-9917
11306,11.306,1,angle_p45_esc1850,run,1000,1850,-4812,-521,-10438
11326,11.326,1,angle_p45_esc1850,run,1000,1850,-5316,-504,-10942
11360,11.360,1,angle_p45_esc1850,run,1000,1850,-6165,-849,-11791
11379,11.379,1,angle_p45_esc1850,run,1000,1850,-6640,-475,-12266
11399,11.399,1,angle_p45_esc1850,run,1000,1850,-7143,-503,-12769
11419,11.419,1,angle_p45_esc1850,run,1000,1850,-7650,-507,-13276
11439,11.439,1,angle_p45_esc1850,run,1000,1850,-8134,-484,-13760
11459,11.459,1,angle_p45_esc1850,run,1000,1850,-8640,-506,-14266
11479,11.479,1,angle_p45_esc1850,run,1000,1850,-9140,-500,-14766
11499,11.499,1,angle_p45_esc1850,run,1000,1850,-9628,-488,-15254
11519,11.519,1,angle_p45_esc1850,run,1000,1850,-10111,-483,-15737
11539,11.539,1,angle_p45_esc1850,run,1000,1850,-10565,-454,-16191
11559,11.559,1,angle_p45_esc1850,run,1000,1850,-11044,-479,-16670
11579,11.579,1,angle_p45_esc1850,run,1000,1850,-11509,-465,-17135
11599,11.599,1,angle_p45_esc1850,run,1000,1850,-11965,-456,-17591
11619,11.619,1,angle_p45_esc1850,run,1000,1850,-12420,-455,-18046
11639,11.639,1,angle_p45_esc1850,run,1000,1850,-12834,-414,-18460
11659,11.659,1,angle_p45_esc1850,run,1000,1850,-12822,12,-18448
11679,11.679,1,angle_p45_esc1850,run,1000,1850,-12768,54,-18394
11699,11.699,1,angle_p45_esc1850,run,1000,1850,-12746,22,-18372
11719,11.719,1,angle_p45_esc1850,run,1000,1850,-12828,-82,-18454
11739,11.739,1,angle_p45_esc1850,run,1000,1850,-12815,13,-18441
11759,11.759,1,angle_p45_esc1850,run,1000,1850,-12810,5,-18436
11779,11.779,1,angle_p45_esc1850,run,1000,1850,-12815,-5,-18441
11799,11.799,1,angle_p45_esc1850,run,1000,1850,-12804,11,-18430
11819,11.819,1,angle_p45_esc1850,run,1000,1850,-12814,-10,-18440
11839,11.839,1,angle_p45_esc1850,run,1000,1850,-12810,4,-18436
11859,11.859,1,angle_p45_esc1850,run,1000,1850,-12818,-8,-18444
11879,11.879,1,angle_p45_esc1850,run,1000,1850,-12818,0,-18444
11899,11.899,1,angle_p45_esc1850,run,1000,1850,-12816,2,-18442
11919,11.919,1,angle_p45_esc1850,run,1000,1850,-12821,-5,-18447
11939,11.939,1,angle_p45_esc1850,run,1000,1850,-12813,8,-18439
11959,11.959,1,angle_p45_esc1850,run,1000,1850,-12812,1,-18438
11979,11.979,1,angle_p45_esc1850,run,1000,1850,-12811,1,-18437
11999,11.999,1,angle_p45_esc1850,run,1000,1850,-12807,4,-18433
12019,12.019,1,angle_p45_esc1850,run,1000,1850,-12817,-10,-18443
12039,12.039,1,angle_p45_esc1850,run,1000,1850,-12814,3,-18440
12059,12.059,1,angle_p45_esc1850,run,1000,1850,-12818,-4,-18444
12079,12.079,1,angle_p45_esc1850,run,1000,1850,-12819,-1,-18445
12099,12.099,1,angle_p45_esc1850,run,1000,1850,-12815,4,-18441
12119,12.119,1,angle_p45_esc1850,run,1000,1850,-12820,-5,-18446
12139,12.139,1,angle_p45_esc1850,run,1000,1850,-12813,7,-18439
12159,12.159,1,angle_p45_esc1850,run,1000,1850,-12811,2,-18437
12179,12.179,1,angle_p45_esc1850,run,1000,1850,-12813,-2,-18439
12199,12.199,1,angle_p45_esc1850,run,1000,1850,-12808,5,-18434
12219,12.219,1,angle_p45_esc1850,run,1000,1850,-12816,-8,-18442
12239,12.239,1,angle_p45_esc1850,run,1000,1850,-12814,2,-18440
12259,12.259,1,angle_p45_esc1850,run,1000,1850,-12817,-3,-18443
12279,12.279,1,angle_p45_esc1850,run,1000,1850,-12822,-5,-18448
12299,12.299,1,angle_p45_esc1850,run,1000,1850,-12814,8,-18440
12319,12.319,1,angle_p45_esc1850,run,1000,1850,-12818,-4,-18444
12340,12.340,1,angle_p45_esc1850,run,1000,1850,-12815,3,-18441
12360,12.360,1,angle_p45_esc1850,run,1000,1850,-12816,-1,-18442
12380,12.380,1,angle_p45_esc1850,run,1000,1850,-12814,2,-18440
12400,12.400,1,angle_p45_esc1850,run,1000,1850,-12807,7,-18433
12420,12.420,1,angle_p45_esc1850,run,1000,1850,-12815,-8,-18441
12440,12.440,1,angle_p45_esc1850,run,1000,1850,-12812,3,-18438
12460,12.460,1,angle_p45_esc1850,run,1000,1850,-12816,-4,-18442
12480,12.480,1,angle_p45_esc1850,run,1000,1850,-12820,-4,-18446
12500,12.500,1,angle_p45_esc1850,run,1000,1850,-12815,5,-18441
12520,12.520,1,angle_p45_esc1850,run,1000,1850,-12821,-6,-18447
12540,12.540,1,angle_p45_esc1850,run,1000,1850,-12816,5,-18442
12560,12.560,1,angle_p45_esc1850,run,1000,1850,-12812,4,-18438
12580,12.580,1,angle_p45_esc1850,run,1000,1850,-12816,-4,-18442
12600,12.600,1,angle_p45_esc1850,run,1000,1850,-12807,9,-18433
12620,12.620,1,angle_p45_esc1850,run,1000,1850,-12814,-7,-18440
12654,12.654,1,angle_p45_esc1850,run,1000,1850,-12817,-3,-18443
12674,12.674,1,angle_p45_esc1850,run,1000,1850,-12822,-5,-18448
12694,12.694,1,angle_p45_esc1850,run,1000,1850,-12814,8,-18440
12714,12.714,1,angle_p45_esc1850,run,1000,1850,-12815,-1,-18441
12734,12.734,1,angle_p45_esc1850,run,1000,1850,-12813,2,-18439
12754,12.754,1,angle_p45_esc1850,run,1000,1850,-12807,6,-18433
12774,12.774,1,angle_p45_esc1850,run,1000,1850,-12816,-9,-18442
12794,12.794,1,angle_p45_esc1850,run,1000,1850,-12812,4,-18438
12814,12.814,1,angle_p45_esc1850,run,1000,1850,-12817,-5,-18443
12834,12.834,1,angle_p45_esc1850,run,1000,1850,-12821,-4,-18447
12854,12.854,1,angle_p45_esc1850,run,1000,1850,-12815,6,-18441
12874,12.874,1,angle_p45_esc1850,run,1000,1850,-12820,-5,-18446
12894,12.894,1,angle_p45_esc1850,run,1000,1850,-12814,6,-18440
12914,12.914,1,angle_p45_esc1850,run,1000,1850,-12810,4,-18436
12934,12.934,1,angle_p45_esc1850,run,1000,1850,-12815,-5,-18441
12954,12.954,1,angle_p45_esc1850,run,1000,1850,-12808,7,-18434
12974,12.974,1,angle_p45_esc1850,run,1000,1850,-12816,-8,-18442
12994,12.994,1,angle_p45_esc1850,run,1000,1850,-12816,0,-18442
13014,13.014,1,angle_p45_esc1850,run,1000,1850,-12814,2,-18440
13034,13.034,1,angle_p45_esc1850,run,1000,1850,-12821,-7,-18447
13054,13.054,1,angle_p45_esc1850,run,1000,1850,-12816,5,-18442
13074,13.074,1,angle_p45_esc1850,run,1000,1850,-12818,-2,-18444
13094,13.094,1,angle_p45_esc1850,run,1000,1850,-12817,1,-18443
13114,13.114,1,angle_p45_esc1850,run,1000,1850,-12809,8,-18435
13134,13.134,1,angle_p45_esc1850,run,1000,1850,-12816,-7,-18442
13154,13.154,1,angle_p45_esc1850,run,1000,1850,-12811,5,-18437
13174,13.174,1,angle_p45_esc1850,run,1000,1850,-12813,-2,-18439
13194,13.194,1,angle_p45_esc1850,run,1000,1850,-12818,-5,-18444
13214,13.214,1,angle_p45_esc1850,run,1000,1850,-12814,4,-18440
13234,13.234,1,angle_p45_esc1850,run,1000,1850,-12821,-7,-18447
13254,13.254,1,angle_p45_esc1850,run,1000,1850,-12817,4,-18443
13274,13.274,1,angle_p45_esc1850,run,1000,1850,-12813,4,-18439
13294,13.294,1,angle_p45_esc1850,run,1000,1850,-12817,-4,-18443
13314,13.314,1,angle_p45_esc1850,run,1000,1850,-12808,9,-18434
13334,13.334,1,angle_p45_esc1850,run,1000,1850,-12814,-6,-18440
13354,13.354,1,angle_p45_esc1850,run,1000,1850,-12815,-1,-18441
13374,13.374,1,angle_p45_esc1850,run,1000,1850,-12813,2,-18439
13394,13.394,1,angle_p45_esc1850,run,1000,1850,-12822,-9,-18448
13414,13.414,1,angle_p45_esc1850,run,1000,1850,-12817,5,-18443
13434,13.434,1,angle_p45_esc1850,run,1000,1850,-12817,0,-18443
13454,13.454,1,angle_p45_esc1850,run,1000,1850,-12818,-1,-18444
13474,13.474,1,angle_p45_esc1850,run,1000,1850,-12809,9,-18435
13494,13.494,1,angle_p45_esc1850,run,1000,1850,-12816,-7,-18442
13514,13.514,1,angle_p45_esc1850,run,1000,1850,-12811,5,-18437
13534,13.534,1,angle_p45_esc1850,run,1000,1850,-12812,-1,-18438
13554,13.554,1,angle_p45_esc1850,run,1000,1850,-12819,-7,-18445
13574,13.574,1,angle_p45_esc1850,run,1000,1850,-12815,4,-18441
13594,13.594,1,angle_p45_esc1850,run,1000,1850,-12820,-5,-18446
13614,13.614,1,angle_p45_esc1850,run,1000,1850,-12818,2,-18444
13634,13.634,1,angle_p45_esc1850,run,1000,1850,-12813,5,-18439
13654,13.654,1,angle_p45_esc1850,run,1000,1850,-12818,-5,-18444
13674,13.674,1,angle_p45_esc1850,run,1000,1850,-12809,9,-18435
13694,13.694,1,angle_p45_esc1850,run,1000,1850,-12813,-4,-18439
13714,13.714,1,angle_p45_esc1850,run,1000,1850,-12815,-2,-18441
13734,13.734,1,angle_p45_esc1850,run,1000,1850,-12812,3,-18438
13754,13.754,1,angle_p45_esc1850,run,1000,1850,-12821,-9,-18447
13774,13.774,1,angle_p45_esc1850,run,1000,1850,-12816,5,-18442
13794,13.794,1,angle_p45_esc1850,run,1000,1850,-12818,-2,-18444
13814,13.814,1,angle_p45_esc1850,run,1000,1850,-12819,-1,-18445
13834,13.834,1,angle_p45_esc1850,run,1000,1850,-12809,10,-18435
13854,13.854,1,angle_p45_esc1850,run,1000,1850,-12816,-7,-18442
13874,13.874,1,angle_p45_esc1850,run,1000,1850,-12811,5,-18437
13894,13.894,1,angle_p45_esc1850,run,1000,1850,-12812,-1,-18438
13914,13.914,1,angle_p45_esc1850,run,1000,1850,-12819,-7,-18445
13953,13.953,1,angle_p45_esc1850,run,1000,1850,-12816,3,-18442
13973,13.973,1,angle_p45_esc1850,run,1000,1850,-12819,-3,-18445
13993,13.993,1,angle_p45_esc1850,run,1000,1850,-12809,10,-18435
14013,14.013,1,angle_p45_esc1850,run,1000,1850,-12814,-5,-18440
14033,14.033,1,angle_p45_esc1850,run,1000,1850,-12813,1,-18439
