t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_p30_esc1550,user_wait,1021,1000,5649,0,0
10025,10.025,1,angle_p30_esc1550,user_wait,1021,1000,5649,0,0
10045,10.045,1,angle_p30_esc1550,user_wait,1021,1000,5649,0,0
10065,10.065,1,angle_p30_esc1550,user_wait,1021,1000,5649,0,0
10085,10.085,1,angle_p30_esc1550,user_wait,1021,1000,5649,0,0
10105,10.105,1,angle_p30_esc1550,user_wait,1021,1000,5649,0,0
10125,10.125,1,angle_p30_esc1550,user_wait,1021,1000,5649,0,0
10162,10.162,1,angle_p30_esc1550,user_wait,1021,1000,5649,0,0
10182,10.182,1,angle_p30_esc1550,user_wait,1021,1000,5649,0,0
10202,10.202,1,angle_p30_esc1550,user_wait,1021,1000,5649,0,0
10223,10.223,1,angle_p30_esc1550,run,1021,1550,5649,0,0
10244,10.244,1,angle_p30_esc1550,run,1021,1550,5649,0,0
10264,10.264,1,angle_p30_esc1550,run,1021,1550,5649,0,0
10284,10.284,1,angle_p30_esc1550,run,1021,1550,5649,0,0
10304,10.304,1,angle_p30_esc1550,run,1021,1550,5649,0,0
10324,10.324,1,angle_p30_esc1550,run,1021,1550,5648,-1,-1
10344,10.344,1,angle_p30_esc1550,run,1021,1550,5647,-1,-2
10364,10.364,1,angle_p30_esc1550,run,1021,1550,5647,0,-2
10384,10.384,1,angle_p30_esc1550,run,1021,1550,5639,-8,-10
10404,10.404,1,angle_p30_esc1550,run,1021,1550,5624,-15,-25
10424,10.424,1,angle_p30_esc1550,run,1021,1550,5608,-16,-41
10444,10.444,1,angle_p30_esc1550,run,1021,1550,5582,-26,-67
10464,10.464,1,angle_p30_esc1550,run,1021,1550,5558,-24,-91
10484,10.484,1,angle_p30_esc1550,run,1021,1550,5527,-31,-122
10504,10.504,1,angle_p30_esc1550,run,1021,1550,5494,-33,-155
10524,10.524,1,angle_p30_esc1550,run,1021,1550,5457,-37,-192
10544,10.544,1,angle_p30_esc1550,run,1021,1550,5414,-43,-235
10564,10.564,1,angle_p30_esc1550,run,1021,1550,5368,-46,-281
10584,10.584,1,angle_p30_esc1550,run,1021,1550,5325,-43,-324
10604,10.604,1,angle_p30_esc1550,run,1021,1550,5275,-50,-374
10624,10.624,1,angle_p30_esc1550,run,1021,1550,5226,-49,-423
10644,10.644,1,angle_p30_esc1550,run,1021,1550,5172,-54,-477
10664,10.664,1,angle_p30_esc1550,run,1021,1550,5129,-43,-520
10684,10.684,1,angle_p30_esc1550,run,1021,1550,5086,-43,-563
10704,10.704,1,angle_p30_esc1550,run,1021,1550,5040,-46,-609
10724,10.724,1,angle_p30_esc1550,run,1021,1550,4998,-42,-651
10744,10.744,1,angle_p30_esc1550,run,1021,1550,4950,-48,-699
10764,10.764,1,angle_p30_esc1550,run,1021,1550,4907,-43,-742
10784,10.784,1,angle_p30_esc1550,run,1021,1550,4867,-40,-782
10804,10.804,1,angle_p30_esc1550,run,1021,1550,4823,-44,-826
10824,10.824,1,angle_p30_esc1550,run,1021,1550,4785,-38,-864
10844,10.844,1,angle_p30_esc1550,run,1021,1550,4750,-35,-899
10864,10.864,1,angle_p30_esc1550,run,1021,1550,4714,-36,-935
10884,10.884,1,angle_p30_esc1550,run,1021,1550,4685,-29,-964
10904,10.904,1,angle_p30_esc1550,run,1021,1550,4656,-29,-993
10924,10.924,1,angle_p30_esc1550,run,1021,1550,4625,-31,-1024
10944,10.944,1,angle_p30_esc1550,run,1021,1550,4598,-27,-1051
10964,10.964,1,angle_p30_esc1550,run,1021,1550,4567,-31,-1082
10984,10.984,1,angle_p30_esc1550,run,1021,1550,4533,-34,-1116
11004,11.004,1,angle_p30_esc1550,run,1021,1550,4504,-29,-1145
11024,11.024,1,angle_p30_esc1550,run,1021,1550,4475,-29,-1174
11044,11.044,1,angle_p30_esc1550,run,1021,1550,4441,-34,-1208
11064,11.064,1,angle_p30_esc1550,run,1021,1550,4407,-34,-1242
11084,11.084,1,angle_p30_esc1550,run,1021,1550,4364,-43,-1285
11104,11.104,1,angle_p30_esc1550,run,1021,1550,4315,-49,-1334
11124,11.124,1,angle_p30_esc1550,run,1021,1550,4266,-49,-1383
11144,11.144,1,angle_p30_esc1550,run,1021,1550,4214,-52,-1435
11164,11.164,1,angle_p30_esc1550,run,1021,1550,4155,-59,-1494
11184,11.184,1,angle_p30_esc1550,run,1021,1550,4089,-66,-1560
11204,11.204,1,angle_p30_esc1550,run,1021,1550,4004,-85,-1645
11224,11.224,1,angle_p30_esc1550,run,1021,1550,3910,-94,-1739
11244,11.244,1,angle_p30_esc1550,run,1021,1550,3805,-105,-1844
11264,11.264,1,angle_p30_esc1550,run,1021,1550,3693,-112,-1956
11284,11.284,1,angle_p30_esc1550,run,1021,1550,3577,-116,-2072
11304,11.304,1,angle_p30_esc1550,run,1021,1550,3455,-122,-2194
11324,11.324,1,angle_p30_esc1550,run,1021,1550,3320,-135,-2329
11367,11.367,1,angle_p30_esc1550,run,1021,1550,3035,-285,-2614
11387,11.387,1,angle_p30_esc1550,run,1021,1550,2912,-123,-2737
11407,11.407,1,angle_p30_esc1550,run,1021,1550,2786,-126,-2863
11427,11.427,1,angle_p30_esc1550,run,1021,1550,2670,-116,-2979
11447,11.447,1,angle_p30_esc1550,run,1021,1550,2565,-105,-3084
11467,11.467,1,angle_p30_esc1550,run,1021,1550,2464,-101,-3185
11487,11.487,1,angle_p30_esc1550,run,1021,1550,2372,-92,-3277
