t_ms,t_s,set_index,prps_seed,run_order_seed,run_name,segment,servo_us,command_delta_us,command_norm,count,count_zero,count_delta,theta_rad,theta_deg,phase,period_index,period_sample_index
13,0.013,1,4004,54004,lowband_largesig_r00,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
33,0.033,1,4004,54004,lowband_largesig_r00,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
53,0.053,1,4004,54004,lowband_largesig_r00,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
111,0.111,1,4004,54004,lowband_largesig_r00,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
131,0.131,1,4004,54004,lowband_largesig_r00,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
151,0.151,1,4004,54004,lowband_largesig_r00,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
171,0.171,1,4004,54004,lowband_largesig_r00,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
191,0.191,1,4004,54004,lowband_largesig_r00,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
212,0.212,1,4004,54004,lowband_largesig_r00,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
232,0.232,1,4004,54004,lowband_largesig_r00,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
252,0.252,1,4004,54004,lowband_largesig_r00,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
272,0.272,1,4004,54004,lowband_largesig_r00,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
292,0.292,1,4004,54004,lowband_largesig_r00,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
312,0.312,1,4004,54004,lowband_largesig_r00,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
332,0.332,1,4004,54004,lowband_largesig_r00,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
352,0.352,1,4004,54004,lowband_largesig_r00,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
373,0.373,1,4004,54004,lowband_largesig_r00,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
393,0.393,1,4004,54004,lowband_largesig_r00,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
413,0.413,1,4004,54004,lowband_largesig_r00,baseline_pre,1450,0,0.000000,0,0,0,0.00000000,0.00000,baseline_pre,-1,-1
