t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_n20_esc1450,user_wait,1651,1000,-11534,0,0
10025,10.025,1,angle_n20_esc1450,user_wait,1651,1000,-11534,0,0
10045,10.045,1,angle_n20_esc1450,user_wait,1651,1000,-11534,0,0
10065,10.065,1,angle_n20_esc1450,user_wait,1651,1000,-11534,0,0
10085,10.085,1,angle_n20_esc1450,user_wait,1651,1000,-11534,0,0
10105,10.105,1,angle_n20_esc1450,user_wait,1651,1000,-11534,0,0
10125,10.125,1,angle_n20_esc1450,user_wait,1651,1000,-11534,0,0
10163,10.163,1,angle_n20_esc1450,user_wait,1651,1000,-11534,0,0
10183,10.183,1,angle_n20_esc1450,user_wait,1651,1000,-11534,0,0
10203,10.203,1,angle_n20_esc1450,user_wait,1651,1000,-11534,0,0
10225,10.225,1,angle_n20_esc1450,run,1651,1450,-11534,0,0
10246,10.246,1,angle_n20_esc1450,run,1651,1450,-11534,0,0
10266,10.266,1,angle_n20_esc1450,run,1651,1450,-11534,0,0
10286,10.286,1,angle_n20_esc1450,run,1651,1450,-11534,0,0
10306,10.306,1,angle_n20_esc1450,run,1651,1450,-11534,0,0
10326,10.326,1,angle_n20_esc1450,run,1651,1450,-11534,0,0
10347,10.347,1,angle_n20_esc1450,run,1651,1450,-11534,0,0
10367,10.367,1,angle_n20_esc1450,run,1651,1450,-11534,0,0
10387,10.387,1,angle_n20_esc1450,run,1651,1450,-11531,3,3
10407,10.407,1,angle_n20_esc1450,run,1651,1450,-11528,3,6
10427,10.427,1,angle_n20_esc1450,run,1651,1450,-11523,5,11
10447,10.447,1,angle_n20_esc1450,run,1651,1450,-11515,8,19
10467,10.467,1,angle_n20_esc1450,run,1651,1450,-11508,7,26
10487,10.487,1,angle_n20_esc1450,run,1651,1450,-11500,8,34
10507,10.507,1,angle_n20_esc1450,run,1651,1450,-11491,9,43
10527,10.527,1,angle_n20_esc1450,run,1651,1450,-11482,9,52
10547,10.547,1,angle_n20_esc1450,run,1651,1450,-11478,4,56
10567,10.567,1,angle_n20_esc1450,run,1651,1450,-11474,4,60
10587,10.587,1,angle_n20_esc1450,run,1651,1450,-11468,6,66
10607,10.607,1,angle_n20_esc1450,run,1651,1450,-11456,12,78
10627,10.627,1,angle_n20_esc1450,run,1651,1450,-11451,5,83
10647,10.647,1,angle_n20_esc1450,run,1651,1450,-11440,11,94
10667,10.667,1,angle_n20_esc1450,run,1651,1450,-11425,15,109
10688,10.688,1,angle_n20_esc1450,run,1651,1450,-11418,7,116
