t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_p20_esc1300,user_wait,1211,1000,8975,0,0
10025,10.025,1,angle_p20_esc1300,user_wait,1211,1000,8975,0,0
10045,10.045,1,angle_p20_esc1300,user_wait,1211,1000,8975,0,0
10065,10.065,1,angle_p20_esc1300,user_wait,1211,1000,8975,0,0
10085,10.085,1,angle_p20_esc1300,user_wait,1211,1000,8975,0,0
10105,10.105,1,angle_p20_esc1300,user_wait,1211,1000,8975,0,0
10125,10.125,1,angle_p20_esc1300,user_wait,1211,1000,8975,0,0
10160,10.160,1,angle_p20_esc1300,user_wait,1211,1000,8975,0,0
10180,10.180,1,angle_p20_esc1300,user_wait,1211,1000,8975,0,0
10200,10.200,1,angle_p20_esc1300,user_wait,1211,1000,8975,0,0
10221,10.221,1,angle_p20_esc1300,run,1211,1300,8975,0,0
10241,10.241,1,angle_p20_esc1300,run,1211,1300,8975,0,0
10261,10.261,1,angle_p20_esc1300,run,1211,1300,8975,0,0
10281,10.281,1,angle_p20_esc1300,run,1211,1300,8974,-1,-1
10301,10.301,1,angle_p20_esc1300,run,1211,1300,8975,1,0
10321,10.321,1,angle_p20_esc1300,run,1211,1300,8974,-1,-1
10341,10.341,1,angle_p20_esc1300,run,1211,1300,8974,0,-1
10361,10.361,1,angle_p20_esc1300,run,1211,1300,8974,0,-1
10381,10.381,1,angle_p20_esc1300,run,1211,1300,8973,-1,-2
10401,10.401,1,angle_p20_esc1300,run,1211,1300,8973,0,-2
10421,10.421,1,angle_p20_esc1300,run,1211,1300,8972,-1,-3
10441,10.441,1,angle_p20_esc1300,run,1211,1300,8973,1,-2
10461,10.461,1,angle_p20_esc1300,run,1211,1300,8971,-2,-4
10481,10.481,1,angle_p20_esc1300,run,1211,1300,8970,-1,-5
10501,10.501,1,angle_p20_esc1300,run,1211,1300,8969,-1,-6
10521,10.521,1,angle_p20_esc1300,run,1211,1300,8968,-1,-7
10541,10.541,1,angle_p20_esc1300,run,1211,1300,8967,-1,-8
10561,10.561,1,angle_p20_esc1300,run,1211,1300,8965,-2,-10
10581,10.581,1,angle_p20_esc1300,run,1211,1300,8964,-1,-11
10601,10.601,1,angle_p20_esc1300,run,1211,1300,8961,-3,-14
10621,10.621,1,angle_p20_esc1300,run,1211,1300,8956,-5,-19
10641,10.641,1,angle_p20_esc1300,run,1211,1300,8952,-4,-23
10661,10.661,1,angle_p20_esc1300,run,1211,1300,8946,-6,-29
10681,10.681,1,angle_p20_esc1300,run,1211,1300,8939,-7,-36
10701,10.701,1,angle_p20_esc1300,run,1211,1300,8938,-1,-37
10721,10.721,1,angle_p20_esc1300,run,1211,1300,8936,-2,-39
10741,10.741,1,angle_p20_esc1300,run,1211,1300,8931,-5,-44
10761,10.761,1,angle_p20_esc1300,run,1211,1300,8924,-7,-51
10781,10.781,1,angle_p20_esc1300,run,1211,1300,8919,-5,-56
10801,10.801,1,angle_p20_esc1300,run,1211,1300,8914,-5,-61
10821,10.821,1,angle_p20_esc1300,run,1211,1300,8908,-6,-67
10841,10.841,1,angle_p20_esc1300,run,1211,1300,8902,-6,-73
10861,10.861,1,angle_p20_esc1300,run,1211,1300,8897,-5,-78
10881,10.881,1,angle_p20_esc1300,run,1211,1300,8893,-4,-82
10901,10.901,1,angle_p20_esc1300,run,1211,1300,8892,-1,-83
10921,10.921,1,angle_p20_esc1300,run,1211,1300,8892,0,-83
10941,10.941,1,angle_p20_esc1300,run,1211,1300,8891,-1,-84
10961,10.961,1,angle_p20_esc1300,run,1211,1300,8888,-3,-87
10981,10.981,1,angle_p20_esc1300,run,1211,1300,8885,-3,-90
11001,11.001,1,angle_p20_esc1300,run,1211,1300,8880,-5,-95
11021,11.021,1,angle_p20_esc1300,run,1211,1300,8876,-4,-99
