t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10006,10.006,1,angle_p20_esc1850,user_wait,1211,1000,8504,0,0
10026,10.026,1,angle_p20_esc1850,user_wait,1211,1000,8504,0,0
10046,10.046,1,angle_p20_esc1850,user_wait,1211,1000,8504,0,0
10066,10.066,1,angle_p20_esc1850,user_wait,1211,1000,8504,0,0
10086,10.086,1,angle_p20_esc1850,user_wait,1211,1000,8504,0,0
10106,10.106,1,angle_p20_esc1850,user_wait,1211,1000,8504,0,0
10126,10.126,1,angle_p20_esc1850,user_wait,1211,1000,8504,0,0
10164,10.164,1,angle_p20_esc1850,user_wait,1211,1000,8504,0,0
10184,10.184,1,angle_p20_esc1850,user_wait,1211,1000,8504,0,0
10204,10.204,1,angle_p20_esc1850,user_wait,1211,1000,8504,0,0
10225,10.225,1,angle_p20_esc1850,run,1211,1850,8504,0,0
10245,10.245,1,angle_p20_esc1850,run,1211,1850,8504,0,0
10265,10.265,1,angle_p20_esc1850,run,1211,1850,8504,0,0
10285,10.285,1,angle_p20_esc1850,run,1211,1850,8504,0,0
10305,10.305,1,angle_p20_esc1850,run,1211,1850,8504,0,0
10325,10.325,1,angle_p20_esc1850,run,1211,1850,8504,0,0
10345,10.345,1,angle_p20_esc1850,run,1211,1850,8504,0,0
10365,10.365,1,angle_p20_esc1850,run,1211,1850,8503,-1,-1
10385,10.385,1,angle_p20_esc1850,run,1211,1850,8502,-1,-2
10405,10.405,1,angle_p20_esc1850,run,1211,1850,8499,-3,-5
10425,10.425,1,angle_p20_esc1850,run,1211,1850,8491,-8,-13
10445,10.445,1,angle_p20_esc1850,run,1211,1850,8471,-20,-33
10465,10.465,1,angle_p20_esc1850,run,1211,1850,8441,-30,-63
10485,10.485,1,angle_p20_esc1850,run,1211,1850,8408,-33,-96
10505,10.505,1,angle_p20_esc1850,run,1211,1850,8375,-33,-129
10525,10.525,1,angle_p20_esc1850,run,1211,1850,8340,-35,-164
10545,10.545,1,angle_p20_esc1850,run,1211,1850,8303,-37,-201
10565,10.565,1,angle_p20_esc1850,run,1211,1850,8275,-28,-229
10585,10.585,1,angle_p20_esc1850,run,1211,1850,8244,-31,-260
10605,10.605,1,angle_p20_esc1850,run,1211,1850,8213,-31,-291
10625,10.625,1,angle_p20_esc1850,run,1211,1850,8190,-23,-314
10645,10.645,1,angle_p20_esc1850,run,1211,1850,8164,-26,-340
10665,10.665,1,angle_p20_esc1850,run,1211,1850,8138,-26,-366
10685,10.685,1,angle_p20_esc1850,run,1211,1850,8113,-25,-391
10705,10.705,1,angle_p20_esc1850,run,1211,1850,8082,-31,-422
10725,10.725,1,angle_p20_esc1850,run,1211,1850,8043,-39,-461
10745,10.745,1,angle_p20_esc1850,run,1211,1850,7993,-50,-511
10765,10.765,1,angle_p20_esc1850,run,1211,1850,7931,-62,-573
10785,10.785,1,angle_p20_esc1850,run,1211,1850,7849,-82,-655
10805,10.805,1,angle_p20_esc1850,run,1211,1850,7750,-99,-754
10825,10.825,1,angle_p20_esc1850,run,1211,1850,7636,-114,-868
10845,10.845,1,angle_p20_esc1850,run,1211,1850,7501,-135,-1003
10865,10.865,1,angle_p20_esc1850,run,1211,1850,7352,-149,-1152
10885,10.885,1,angle_p20_esc1850,run,1211,1850,7191,-161,-1313
10905,10.905,1,angle_p20_esc1850,run,1211,1850,7008,-183,-1496
10925,10.925,1,angle_p20_esc1850,run,1211,1850,6808,-200,-1696
10945,10.945,1,angle_p20_esc1850,run,1211,1850,6602,-206,-1902
10965,10.965,1,angle_p20_esc1850,run,1211,1850,6383,-219,-2121
10985,10.985,1,angle_p20_esc1850,run,1211,1850,6144,-239,-2360
11005,11.005,1,angle_p20_esc1850,run,1211,1850,5894,-250,-2610
11025,11.025,1,angle_p20_esc1850,run,1211,1850,5630,-264,-2874
11045,11.045,1,angle_p20_esc1850,run,1211,1850,5348,-282,-3156
11065,11.065,1,angle_p20_esc1850,run,1211,1850,5049,-299,-3455
11085,11.085,1,angle_p20_esc1850,run,1211,1850,4739,-310,-3765
11105,11.105,1,angle_p20_esc1850,run,1211,1850,4416,-323,-4088
11125,11.125,1,angle_p20_esc1850,run,1211,1850,4085,-331,-4419
11145,11.145,1,angle_p20_esc1850,run,1211,1850,3744,-341,-4760
11165,11.165,1,angle_p20_esc1850,run,1211,1850,3409,-335,-5095
11185,11.185,1,angle_p20_esc1850,run,1211,1850,3053,-356,-5451
11205,11.205,1,angle_p20_esc1850,run,1211,1850,2680,-373,-5824
11225,11.225,1,angle_p20_esc1850,run,1211,1850,2296,-384,-6208
11245,11.245,1,angle_p20_esc1850,run,1211,1850,1917,-379,-6587
11265,11.265,1,angle_p20_esc1850,run,1211,1850,1543,-374,-6961
11285,11.285,1,angle_p20_esc1850,run,1211,1850,1165,-378,-7339
11305,11.305,1,angle_p20_esc1850,run,1211,1850,788,-377,-7716
11325,11.325,1,angle_p20_esc1850,run,1211,1850,407,-381,-8097
11364,11.364,1,angle_p20_esc1850,run,1211,1850,-340,-747,-8844
11385,11.385,1,angle_p20_esc1850,run,1211,1850,-733,-393,-9237
11405,11.405,1,angle_p20_esc1850,run,1211,1850,-1100,-367,-9604
11425,11.425,1,angle_p20_esc1850,run,1211,1850,-1461,-361,-9965
11445,11.445,1,angle_p20_esc1850,run,1211,1850,-1829,-368,-10333
11465,11.465,1,angle_p20_esc1850,run,1211,1850,-2184,-355,-10688
11485,11.485,1,angle_p20_esc1850,run,1211,1850,-2531,-347,-11035
11505,11.505,1,angle_p20_esc1850,run,1211,1850,-2874,-343,-11378
11525,11.525,1,angle_p20_esc1850,run,1211,1850,-3204,-330,-11708
11545,11.545,1,angle_p20_esc1850,run,1211,1850,-3536,-332,-12040
11565,11.565,1,angle_p20_esc1850,run,1211,1850,-3847,-311,-12351
11585,11.585,1,angle_p20_esc1850,run,1211,1850,-4160,-313,-12664
11605,11.605,1,angle_p20_esc1850,run,1211,1850,-4475,-315,-12979
11625,11.625,1,angle_p20_esc1850,run,1211,1850,-4781,-306,-13285
11645,11.645,1,angle_p20_esc1850,run,1211,1850,-5082,-301,-13586
11665,11.665,1,angle_p20_esc1850,run,1211,1850,-5375,-293,-13879
11685,11.685,1,angle_p20_esc1850,run,1211,1850,-5665,-290,-14169
11706,11.706,1,angle_p20_esc1850,run,1211,1850,-5956,-291,-14460
11726,11.726,1,angle_p20_esc1850,run,1211,1850,-6232,-276,-14736
11746,11.746,1,angle_p20_esc1850,run,1211,1850,-6511,-279,-15015
11766,11.766,1,angle_p20_esc1850,run,1211,1850,-6791,-280,-15295
11786,11.786,1,angle_p20_esc1850,run,1211,1850,-7062,-271,-15566
11806,11.806,1,angle_p20_esc1850,run,1211,1850,-7338,-276,-15842
11826,11.826,1,angle_p20_esc1850,run,1211,1850,-7600,-262,-16104
11846,11.846,1,angle_p20_esc1850,run,1211,1850,-7849,-249,-16353
11866,11.866,1,angle_p20_esc1850,run,1211,1850,-8099,-250,-16603
11886,11.886,1,angle_p20_esc1850,run,1211,1850,-8356,-257,-16860
11906,11.906,1,angle_p20_esc1850,run,1211,1850,-8611,-255,-17115
11926,11.926,1,angle_p20_esc1850,run,1211,1850,-8861,-250,-17365
11946,11.946,1,angle_p20_esc1850,run,1211,1850,-9119,-258,-17623
