t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_p20_esc1900,user_wait,1211,1000,8463,0,0
10025,10.025,1,angle_p20_esc1900,user_wait,1211,1000,8463,0,0
10045,10.045,1,angle_p20_esc1900,user_wait,1211,1000,8463,0,0
10065,10.065,1,angle_p20_esc1900,user_wait,1211,1000,8463,0,0
10085,10.085,1,angle_p20_esc1900,user_wait,1211,1000,8463,0,0
10105,10.105,1,angle_p20_esc1900,user_wait,1211,1000,8463,0,0
10125,10.125,1,angle_p20_esc1900,user_wait,1211,1000,8463,0,0
10162,10.162,1,angle_p20_esc1900,user_wait,1211,1000,8463,0,0
10182,10.182,1,angle_p20_esc1900,user_wait,1211,1000,8463,0,0
10202,10.202,1,angle_p20_esc1900,user_wait,1211,1000,8463,0,0
10223,10.223,1,angle_p20_esc1900,run,1211,1900,8463,0,0
10243,10.243,1,angle_p20_esc1900,run,1211,1900,8463,0,0
10263,10.263,1,angle_p20_esc1900,run,1211,1900,8463,0,0
10283,10.283,1,angle_p20_esc1900,run,1211,1900,8463,0,0
10303,10.303,1,angle_p20_esc1900,run,1211,1900,8463,0,0
10323,10.323,1,angle_p20_esc1900,run,1211,1900,8462,-1,-1
10343,10.343,1,angle_p20_esc1900,run,1211,1900,8463,1,0
10363,10.363,1,angle_p20_esc1900,run,1211,1900,8462,-1,-1
10383,10.383,1,angle_p20_esc1900,run,1211,1900,8461,-1,-2
10403,10.403,1,angle_p20_esc1900,run,1211,1900,8457,-4,-6
10423,10.423,1,angle_p20_esc1900,run,1211,1900,8448,-9,-15
10443,10.443,1,angle_p20_esc1900,run,1211,1900,8431,-17,-32
10463,10.463,1,angle_p20_esc1900,run,1211,1900,8397,-34,-66
10483,10.483,1,angle_p20_esc1900,run,1211,1900,8362,-35,-101
10503,10.503,1,angle_p20_esc1900,run,1211,1900,8320,-42,-143
10523,10.523,1,angle_p20_esc1900,run,1211,1900,8271,-49,-192
10543,10.543,1,angle_p20_esc1900,run,1211,1900,8220,-51,-243
10563,10.563,1,angle_p20_esc1900,run,1211,1900,8166,-54,-297
10583,10.583,1,angle_p20_esc1900,run,1211,1900,8084,-82,-379
10603,10.603,1,angle_p20_esc1900,run,1211,1900,7989,-95,-474
10623,10.623,1,angle_p20_esc1900,run,1211,1900,7879,-110,-584
10643,10.643,1,angle_p20_esc1900,run,1211,1900,7732,-147,-731
10663,10.663,1,angle_p20_esc1900,run,1211,1900,7580,-152,-883
10683,10.683,1,angle_p20_esc1900,run,1211,1900,7402,-178,-1061
10703,10.703,1,angle_p20_esc1900,run,1211,1900,7200,-202,-1263
10723,10.723,1,angle_p20_esc1900,run,1211,1900,6980,-220,-1483
10743,10.743,1,angle_p20_esc1900,run,1211,1900,6743,-237,-1720
10763,10.763,1,angle_p20_esc1900,run,1211,1900,6490,-253,-1973
10783,10.783,1,angle_p20_esc1900,run,1211,1900,6222,-268,-2241
10803,10.803,1,angle_p20_esc1900,run,1211,1900,5939,-283,-2524
10823,10.823,1,angle_p20_esc1900,run,1211,1900,5635,-304,-2828
10843,10.843,1,angle_p20_esc1900,run,1211,1900,5320,-315,-3143
10863,10.863,1,angle_p20_esc1900,run,1211,1900,4978,-342,-3485
10883,10.883,1,angle_p20_esc1900,run,1211,1900,4632,-346,-3831
10903,10.903,1,angle_p20_esc1900,run,1211,1900,4266,-366,-4197
10923,10.923,1,angle_p20_esc1900,run,1211,1900,3897,-369,-4566
10943,10.943,1,angle_p20_esc1900,run,1211,1900,3515,-382,-4948
10963,10.963,1,angle_p20_esc1900,run,1211,1900,3121,-394,-5342
10983,10.983,1,angle_p20_esc1900,run,1211,1900,2714,-407,-5749
11003,11.003,1,angle_p20_esc1900,run,1211,1900,2288,-426,-6175
11023,11.023,1,angle_p20_esc1900,run,1211,1900,1864,-424,-6599
11043,11.043,1,angle_p20_esc1900,run,1211,1900,1434,-430,-7029
11063,11.063,1,angle_p20_esc1900,run,1211,1900,1008,-426,-7455
11083,11.083,1,angle_p20_esc1900,run,1211,1900,572,-436,-7891
11103,11.103,1,angle_p20_esc1900,run,1211,1900,131,-441,-8332
11123,11.123,1,angle_p20_esc1900,run,1211,1900,-318,-449,-8781
11143,11.143,1,angle_p20_esc1900,run,1211,1900,-758,-440,-9221
11163,11.163,1,angle_p20_esc1900,run,1211,1900,-1200,-442,-9663
11183,11.183,1,angle_p20_esc1900,run,1211,1900,-1641,-441,-10104
11203,11.203,1,angle_p20_esc1900,run,1211,1900,-2081,-440,-10544
11223,11.223,1,angle_p20_esc1900,run,1211,1900,-2520,-439,-10983
11243,11.243,1,angle_p20_esc1900,run,1211,1900,-2961,-441,-11424
11263,11.263,1,angle_p20_esc1900,run,1211,1900,-3384,-423,-11847
11283,11.283,1,angle_p20_esc1900,run,1211,1900,-3808,-424,-12271
11303,11.303,1,angle_p20_esc1900,run,1211,1900,-4219,-411,-12682
11339,11.339,1,angle_p20_esc1900,run,1211,1900,-4971,-752,-13434
11359,11.359,1,angle_p20_esc1900,run,1211,1900,-5382,-411,-13845
11379,11.379,1,angle_p20_esc1900,run,1211,1900,-5777,-395,-14240
