t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_n20_esc1650,user_wait,1651,1000,-11254,0,0
10025,10.025,1,angle_n20_esc1650,user_wait,1651,1000,-11254,0,0
10045,10.045,1,angle_n20_esc1650,user_wait,1651,1000,-11254,0,0
10065,10.065,1,angle_n20_esc1650,user_wait,1651,1000,-11254,0,0
10085,10.085,1,angle_n20_esc1650,user_wait,1651,1000,-11254,0,0
10105,10.105,1,angle_n20_esc1650,user_wait,1651,1000,-11254,0,0
10125,10.125,1,angle_n20_esc1650,user_wait,1651,1000,-11254,0,0
10167,10.167,1,angle_n20_esc1650,user_wait,1651,1000,-11254,0,0
10186,10.186,1,angle_n20_esc1650,user_wait,1651,1000,-11254,0,0
10206,10.206,1,angle_n20_esc1650,user_wait,1651,1000,-11254,0,0
10227,10.227,1,angle_n20_esc1650,run,1651,1650,-11254,0,0
10247,10.247,1,angle_n20_esc1650,run,1651,1650,-11254,0,0
10267,10.267,1,angle_n20_esc1650,run,1651,1650,-11254,0,0
10287,10.287,1,angle_n20_esc1650,run,1651,1650,-11254,0,0
10307,10.307,1,angle_n20_esc1650,run,1651,1650,-11254,0,0
10327,10.327,1,angle_n20_esc1650,run,1651,1650,-11254,0,0
10347,10.347,1,angle_n20_esc1650,run,1651,1650,-11254,0,0
10367,10.367,1,angle_n20_esc1650,run,1651,1650,-11253,1,1
10387,10.387,1,angle_n20_esc1650,run,1651,1650,-11253,0,1
10407,10.407,1,angle_n20_esc1650,run,1651,1650,-11249,4,5
10427,10.427,1,angle_n20_esc1650,run,1651,1650,-11242,7,12
10447,10.447,1,angle_n20_esc1650,run,1651,1650,-11236,6,18
10467,10.467,1,angle_n20_esc1650,run,1651,1650,-11229,7,25
10487,10.487,1,angle_n20_esc1650,run,1651,1650,-11227,2,27
10507,10.507,1,angle_n20_esc1650,run,1651,1650,-11221,6,33
10527,10.527,1,angle_n20_esc1650,run,1651,1650,-11219,2,35
10547,10.547,1,angle_n20_esc1650,run,1651,1650,-11216,3,38
10567,10.567,1,angle_n20_esc1650,run,1651,1650,-11212,4,42
10587,10.587,1,angle_n20_esc1650,run,1651,1650,-11207,5,47
10607,10.607,1,angle_n20_esc1650,run,1651,1650,-11204,3,50
10627,10.627,1,angle_n20_esc1650,run,1651,1650,-11200,4,54
10647,10.647,1,angle_n20_esc1650,run,1651,1650,-11193,7,61
10667,10.667,1,angle_n20_esc1650,run,1651,1650,-11183,10,71
10687,10.687,1,angle_n20_esc1650,run,1651,1650,-11171,12,83
10707,10.707,1,angle_n20_esc1650,run,1651,1650,-11157,14,97
10727,10.727,1,angle_n20_esc1650,run,1651,1650,-11135,22,119
10747,10.747,1,angle_n20_esc1650,run,1651,1650,-11118,17,136
10767,10.767,1,angle_n20_esc1650,run,1651,1650,-11106,12,148
10787,10.787,1,angle_n20_esc1650,run,1651,1650,-11097,9,157
10807,10.807,1,angle_n20_esc1650,run,1651,1650,-11089,8,165
10827,10.827,1,angle_n20_esc1650,run,1651,1650,-11085,4,169
10847,10.847,1,angle_n20_esc1650,run,1651,1650,-11084,1,170
10867,10.867,1,angle_n20_esc1650,run,1651,1650,-11080,4,174
10887,10.887,1,angle_n20_esc1650,run,1651,1650,-11075,5,179
10907,10.907,1,angle_n20_esc1650,run,1651,1650,-11072,3,182
10927,10.927,1,angle_n20_esc1650,run,1651,1650,-11069,3,185
10947,10.947,1,angle_n20_esc1650,run,1651,1650,-11064,5,190
10967,10.967,1,angle_n20_esc1650,run,1651,1650,-11061,3,193
10987,10.987,1,angle_n20_esc1650,run,1651,1650,-11057,4,197
11007,11.007,1,angle_n20_esc1650,run,1651,1650,-11055,2,199
11027,11.027,1,angle_n20_esc1650,run,1651,1650,-11053,2,201
11047,11.047,1,angle_n20_esc1650,run,1651,1650,-11049,4,205
11067,11.067,1,angle_n20_esc1650,run,1651,1650,-11047,2,207
11087,11.087,1,angle_n20_esc1650,run,1651,1650,-11046,1,208
11107,11.107,1,angle_n20_esc1650,run,1651,1650,-11039,7,215
11127,11.127,1,angle_n20_esc1650,run,1651,1650,-11035,4,219
11147,11.147,1,angle_n20_esc1650,run,1651,1650,-11034,1,220
11167,11.167,1,angle_n20_esc1650,run,1651,1650,-11029,5,225
11187,11.187,1,angle_n20_esc1650,run,1651,1650,-11026,3,228
