t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_p20_esc1900,user_wait,1211,1000,8988,0,0
10025,10.025,1,angle_p20_esc1900,user_wait,1211,1000,8988,0,0
10045,10.045,1,angle_p20_esc1900,user_wait,1211,1000,8988,0,0
10066,10.066,1,angle_p20_esc1900,user_wait,1211,1000,8988,0,0
10087,10.087,1,angle_p20_esc1900,user_wait,1211,1000,8988,0,0
10108,10.108,1,angle_p20_esc1900,user_wait,1211,1000,8988,0,0
10128,10.128,1,angle_p20_esc1900,user_wait,1211,1000,8988,0,0
10173,10.173,1,angle_p20_esc1900,user_wait,1211,1000,8988,0,0
10193,10.193,1,angle_p20_esc1900,user_wait,1211,1000,8988,0,0
10213,10.213,1,angle_p20_esc1900,user_wait,1211,1000,8988,0,0
10234,10.234,1,angle_p20_esc1900,run,1211,1900,8988,0,0
10254,10.254,1,angle_p20_esc1900,run,1211,1900,8988,0,0
10274,10.274,1,angle_p20_esc1900,run,1211,1900,8988,0,0
10294,10.294,1,angle_p20_esc1900,run,1211,1900,8988,0,0
10314,10.314,1,angle_p20_esc1900,run,1211,1900,8988,0,0
10334,10.334,1,angle_p20_esc1900,run,1211,1900,8987,-1,-1
10355,10.355,1,angle_p20_esc1900,run,1211,1900,8987,0,-1
10375,10.375,1,angle_p20_esc1900,run,1211,1900,8987,0,-1
10395,10.395,1,angle_p20_esc1900,run,1211,1900,8986,-1,-2
10415,10.415,1,angle_p20_esc1900,run,1211,1900,8983,-3,-5
10435,10.435,1,angle_p20_esc1900,run,1211,1900,8971,-12,-17
10455,10.455,1,angle_p20_esc1900,run,1211,1900,8948,-23,-40
10475,10.475,1,angle_p20_esc1900,run,1211,1900,8924,-24,-64
10495,10.495,1,angle_p20_esc1900,run,1211,1900,8897,-27,-91
10515,10.515,1,angle_p20_esc1900,run,1211,1900,8882,-15,-106
10535,10.535,1,angle_p20_esc1900,run,1211,1900,8871,-11,-117
10555,10.555,1,angle_p20_esc1900,run,1211,1900,8865,-6,-123
10575,10.575,1,angle_p20_esc1900,run,1211,1900,8843,-22,-145
10595,10.595,1,angle_p20_esc1900,run,1211,1900,8804,-39,-184
10615,10.615,1,angle_p20_esc1900,run,1211,1900,8753,-51,-235
10635,10.635,1,angle_p20_esc1900,run,1211,1900,8672,-81,-316
