t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_p20_esc1150,user_wait,1211,1000,8408,0,0
10025,10.025,1,angle_p20_esc1150,user_wait,1211,1000,8408,0,0
10045,10.045,1,angle_p20_esc1150,user_wait,1211,1000,8408,0,0
10065,10.065,1,angle_p20_esc1150,user_wait,1211,1000,8408,0,0
10085,10.085,1,angle_p20_esc1150,user_wait,1211,1000,8408,0,0
10105,10.105,1,angle_p20_esc1150,user_wait,1211,1000,8408,0,0
10125,10.125,1,angle_p20_esc1150,user_wait,1211,1000,8408,0,0
10161,10.161,1,angle_p20_esc1150,user_wait,1211,1000,8408,0,0
10180,10.180,1,angle_p20_esc1150,user_wait,1211,1000,8408,0,0
10200,10.200,1,angle_p20_esc1150,user_wait,1211,1000,8408,0,0
10222,10.222,1,angle_p20_esc1150,run,1211,1150,8408,0,0
10243,10.243,1,angle_p20_esc1150,run,1211,1150,8408,0,0
10263,10.263,1,angle_p20_esc1150,run,1211,1150,8408,0,0
10283,10.283,1,angle_p20_esc1150,run,1211,1150,8407,-1,-1
10303,10.303,1,angle_p20_esc1150,run,1211,1150,8408,1,0
10323,10.323,1,angle_p20_esc1150,run,1211,1150,8408,0,0
10343,10.343,1,angle_p20_esc1150,run,1211,1150,8408,0,0
10363,10.363,1,angle_p20_esc1150,run,1211,1150,8407,-1,-1
10383,10.383,1,angle_p20_esc1150,run,1211,1150,8408,1,0
10403,10.403,1,angle_p20_esc1150,run,1211,1150,8407,-1,-1
10423,10.423,1,angle_p20_esc1150,run,1211,1150,8407,0,-1
10443,10.443,1,angle_p20_esc1150,run,1211,1150,8407,0,-1
10463,10.463,1,angle_p20_esc1150,run,1211,1150,8407,0,-1
10483,10.483,1,angle_p20_esc1150,run,1211,1150,8407,0,-1
10503,10.503,1,angle_p20_esc1150,run,1211,1150,8406,-1,-2
10523,10.523,1,angle_p20_esc1150,run,1211,1150,8407,1,-1
10543,10.543,1,angle_p20_esc1150,run,1211,1150,8406,-1,-2
10563,10.563,1,angle_p20_esc1150,run,1211,1150,8406,0,-2
