t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_n20_esc1850,user_wait,1651,1000,-11541,0,0
10025,10.025,1,angle_n20_esc1850,user_wait,1651,1000,-11541,0,0
10045,10.045,1,angle_n20_esc1850,user_wait,1651,1000,-11541,0,0
10065,10.065,1,angle_n20_esc1850,user_wait,1651,1000,-11541,0,0
10085,10.085,1,angle_n20_esc1850,user_wait,1651,1000,-11541,0,0
10105,10.105,1,angle_n20_esc1850,user_wait,1651,1000,-11541,0,0
10126,10.126,1,angle_n20_esc1850,user_wait,1651,1000,-11541,0,0
10161,10.161,1,angle_n20_esc1850,user_wait,1651,1000,-11541,0,0
10181,10.181,1,angle_n20_esc1850,user_wait,1651,1000,-11541,0,0
10201,10.201,1,angle_n20_esc1850,user_wait,1651,1000,-11541,0,0
10222,10.222,1,angle_n20_esc1850,run,1651,1850,-11541,0,0
10242,10.242,1,angle_n20_esc1850,run,1651,1850,-11541,0,0
10262,10.262,1,angle_n20_esc1850,run,1651,1850,-11541,0,0
10282,10.282,1,angle_n20_esc1850,run,1651,1850,-11541,0,0
10302,10.302,1,angle_n20_esc1850,run,1651,1850,-11540,1,1
10322,10.322,1,angle_n20_esc1850,run,1651,1850,-11540,0,1
10343,10.343,1,angle_n20_esc1850,run,1651,1850,-11540,0,1
10363,10.363,1,angle_n20_esc1850,run,1651,1850,-11540,0,1
10383,10.383,1,angle_n20_esc1850,run,1651,1850,-11539,1,2
10403,10.403,1,angle_n20_esc1850,run,1651,1850,-11536,3,5
10423,10.423,1,angle_n20_esc1850,run,1651,1850,-11528,8,13
10443,10.443,1,angle_n20_esc1850,run,1651,1850,-11516,12,25
10463,10.463,1,angle_n20_esc1850,run,1651,1850,-11505,11,36
10483,10.483,1,angle_n20_esc1850,run,1651,1850,-11493,12,48
10503,10.503,1,angle_n20_esc1850,run,1651,1850,-11486,7,55
10523,10.523,1,angle_n20_esc1850,run,1651,1850,-11482,4,59
10543,10.543,1,angle_n20_esc1850,run,1651,1850,-11482,0,59
10563,10.563,1,angle_n20_esc1850,run,1651,1850,-11479,3,62
10583,10.583,1,angle_n20_esc1850,run,1651,1850,-11472,7,69
10603,10.603,1,angle_n20_esc1850,run,1651,1850,-11458,14,83
10623,10.623,1,angle_n20_esc1850,run,1651,1850,-11442,16,99
10643,10.643,1,angle_n20_esc1850,run,1651,1850,-11421,21,120
10663,10.663,1,angle_n20_esc1850,run,1651,1850,-11394,27,147
10683,10.683,1,angle_n20_esc1850,run,1651,1850,-11361,33,180
10703,10.703,1,angle_n20_esc1850,run,1651,1850,-11337,24,204
10723,10.723,1,angle_n20_esc1850,run,1651,1850,-11330,7,211
10743,10.743,1,angle_n20_esc1850,run,1651,1850,-11325,5,216
10763,10.763,1,angle_n20_esc1850,run,1651,1850,-11318,7,223
10783,10.783,1,angle_n20_esc1850,run,1651,1850,-11309,9,232
10803,10.803,1,angle_n20_esc1850,run,1651,1850,-11298,11,243
10823,10.823,1,angle_n20_esc1850,run,1651,1850,-11292,6,249
10843,10.843,1,angle_n20_esc1850,run,1651,1850,-11285,7,256
10863,10.863,1,angle_n20_esc1850,run,1651,1850,-11275,10,266
10883,10.883,1,angle_n20_esc1850,run,1651,1850,-11265,10,276
10903,10.903,1,angle_n20_esc1850,run,1651,1850,-11258,7,283
10923,10.923,1,angle_n20_esc1850,run,1651,1850,-11244,14,297
10943,10.943,1,angle_n20_esc1850,run,1651,1850,-11235,9,306
10963,10.963,1,angle_n20_esc1850,run,1651,1850,-11228,7,313
10983,10.983,1,angle_n20_esc1850,run,1651,1850,-11218,10,323
11003,11.003,1,angle_n20_esc1850,run,1651,1850,-11213,5,328
11024,11.024,1,angle_n20_esc1850,run,1651,1850,-11205,8,336
11044,11.044,1,angle_n20_esc1850,run,1651,1850,-11197,8,344
11064,11.064,1,angle_n20_esc1850,run,1651,1850,-11189,8,352
11084,11.084,1,angle_n20_esc1850,run,1651,1850,-11179,10,362
11104,11.104,1,angle_n20_esc1850,run,1651,1850,-11158,21,383
11124,11.124,1,angle_n20_esc1850,run,1651,1850,-11137,21,404
11144,11.144,1,angle_n20_esc1850,run,1651,1850,-11123,14,418
11164,11.164,1,angle_n20_esc1850,run,1651,1850,-11101,22,440
11184,11.184,1,angle_n20_esc1850,run,1651,1850,-11083,18,458
11204,11.204,1,angle_n20_esc1850,run,1651,1850,-11064,19,477
11224,11.224,1,angle_n20_esc1850,run,1651,1850,-11044,20,497
11244,11.244,1,angle_n20_esc1850,run,1651,1850,-11029,15,512
11264,11.264,1,angle_n20_esc1850,run,1651,1850,-11019,10,522
11284,11.284,1,angle_n20_esc1850,run,1651,1850,-11006,13,535
11304,11.304,1,angle_n20_esc1850,run,1651,1850,-10996,10,545
11324,11.324,1,angle_n20_esc1850,run,1651,1850,-10993,3,548
11344,11.344,1,angle_n20_esc1850,run,1651,1850,-10981,12,560
11378,11.378,1,angle_n20_esc1850,run,1651,1850,-10975,6,566
11397,11.397,1,angle_n20_esc1850,run,1651,1850,-10969,6,572
11417,11.417,1,angle_n20_esc1850,run,1651,1850,-10958,11,583
11437,11.437,1,angle_n20_esc1850,run,1651,1850,-10952,6,589
11457,11.457,1,angle_n20_esc1850,run,1651,1850,-10943,9,598
11477,11.477,1,angle_n20_esc1850,run,1651,1850,-10932,11,609
11497,11.497,1,angle_n20_esc1850,run,1651,1850,-10925,7,616
11517,11.517,1,angle_n20_esc1850,run,1651,1850,-10919,6,622
11537,11.537,1,angle_n20_esc1850,run,1651,1850,-10911,8,630
11557,11.557,1,angle_n20_esc1850,run,1651,1850,-10899,12,642
11577,11.577,1,angle_n20_esc1850,run,1651,1850,-10894,5,647
11597,11.597,1,angle_n20_esc1850,run,1651,1850,-10882,12,659
11617,11.617,1,angle_n20_esc1850,run,1651,1850,-10874,8,667
11637,11.637,1,angle_n20_esc1850,run,1651,1850,-10864,10,677
11657,11.657,1,angle_n20_esc1850,run,1651,1850,-10849,15,692
11677,11.677,1,angle_n20_esc1850,run,1651,1850,-10828,21,713
11697,11.697,1,angle_n20_esc1850,run,1651,1850,-10809,19,732
11717,11.717,1,angle_n20_esc1850,run,1651,1850,-10784,25,757
11737,11.737,1,angle_n20_esc1850,run,1651,1850,-10754,30,787
11757,11.757,1,angle_n20_esc1850,run,1651,1850,-10727,27,814
11777,11.777,1,angle_n20_esc1850,run,1651,1850,-10703,24,838
11797,11.797,1,angle_n20_esc1850,run,1651,1850,-10678,25,863
11817,11.817,1,angle_n20_esc1850,run,1651,1850,-10669,9,872
11837,11.837,1,angle_n20_esc1850,run,1651,1850,-10659,10,882
11857,11.857,1,angle_n20_esc1850,run,1651,1850,-10649,10,892
11877,11.877,1,angle_n20_esc1850,run,1651,1850,-10641,8,900
11897,11.897,1,angle_n20_esc1850,run,1651,1850,-10633,8,908
11917,11.917,1,angle_n20_esc1850,run,1651,1850,-10614,19,927
11937,11.937,1,angle_n20_esc1850,run,1651,1850,-10597,17,944
11957,11.957,1,angle_n20_esc1850,run,1651,1850,-10587,10,954
11977,11.977,1,angle_n20_esc1850,run,1651,1850,-10573,14,968
11997,11.997,1,angle_n20_esc1850,run,1651,1850,-10565,8,976
12017,12.017,1,angle_n20_esc1850,run,1651,1850,-10555,10,986
12037,12.037,1,angle_n20_esc1850,run,1651,1850,-10541,14,1000
12057,12.057,1,angle_n20_esc1850,run,1651,1850,-10519,22,1022
12077,12.077,1,angle_n20_esc1850,run,1651,1850,-10490,29,1051
12097,12.097,1,angle_n20_esc1850,run,1651,1850,-10452,38,1089
12117,12.117,1,angle_n20_esc1850,run,1651,1850,-10408,44,1133
12137,12.137,1,angle_n20_esc1850,run,1651,1850,-10373,35,1168
12157,12.157,1,angle_n20_esc1850,run,1651,1850,-10337,36,1204
12177,12.177,1,angle_n20_esc1850,run,1651,1850,-10315,22,1226
12197,12.197,1,angle_n20_esc1850,run,1651,1850,-10300,15,1241
12217,12.217,1,angle_n20_esc1850,run,1651,1850,-10283,17,1258
12237,12.237,1,angle_n20_esc1850,run,1651,1850,-10257,26,1284
12257,12.257,1,angle_n20_esc1850,run,1651,1850,-10236,21,1305
12277,12.277,1,angle_n20_esc1850,run,1651,1850,-10209,27,1332
12297,12.297,1,angle_n20_esc1850,run,1651,1850,-10161,48,1380
12317,12.317,1,angle_n20_esc1850,run,1651,1850,-10108,53,1433
12337,12.337,1,angle_n20_esc1850,run,1651,1850,-10048,60,1493
12357,12.357,1,angle_n20_esc1850,run,1651,1850,-9991,57,1550
12377,12.377,1,angle_n20_esc1850,run,1651,1850,-9951,40,1590
12397,12.397,1,angle_n20_esc1850,run,1651,1850,-9924,27,1617
12417,12.417,1,angle_n20_esc1850,run,1651,1850,-9893,31,1648
12437,12.437,1,angle_n20_esc1850,run,1651,1850,-9845,48,1696
12457,12.457,1,angle_n20_esc1850,run,1651,1850,-9798,47,1743
12477,12.477,1,angle_n20_esc1850,run,1651,1850,-9738,60,1803
12497,12.497,1,angle_n20_esc1850,run,1651,1850,-9688,50,1853
12517,12.517,1,angle_n20_esc1850,run,1651,1850,-9667,21,1874
12537,12.537,1,angle_n20_esc1850,run,1651,1850,-9653,14,1888
12557,12.557,1,angle_n20_esc1850,run,1651,1850,-9632,21,1909
12577,12.577,1,angle_n20_esc1850,run,1651,1850,-9608,24,1933
12597,12.597,1,angle_n20_esc1850,run,1651,1850,-9589,19,1952
12617,12.617,1,angle_n20_esc1850,run,1651,1850,-9559,30,1982
12637,12.637,1,angle_n20_esc1850,run,1651,1850,-9529,30,2012
12657,12.657,1,angle_n20_esc1850,run,1651,1850,-9486,43,2055
12677,12.677,1,angle_n20_esc1850,run,1651,1850,-9434,52,2107
12697,12.697,1,angle_n20_esc1850,run,1651,1850,-9387,47,2154
12734,12.734,1,angle_n20_esc1850,run,1651,1850,-9332,55,2209
12754,12.754,1,angle_n20_esc1850,run,1651,1850,-9308,24,2233
12774,12.774,1,angle_n20_esc1850,run,1651,1850,-9286,22,2255
12794,12.794,1,angle_n20_esc1850,run,1651,1850,-9274,12,2267
12814,12.814,1,angle_n20_esc1850,run,1651,1850,-9259,15,2282
12834,12.834,1,angle_n20_esc1850,run,1651,1850,-9226,33,2315
12854,12.854,1,angle_n20_esc1850,run,1651,1850,-9192,34,2349
12874,12.874,1,angle_n20_esc1850,run,1651,1850,-9157,35,2384
12894,12.894,1,angle_n20_esc1850,run,1651,1850,-9113,44,2428
12914,12.914,1,angle_n20_esc1850,run,1651,1850,-9076,37,2465
12934,12.934,1,angle_n20_esc1850,run,1651,1850,-9047,29,2494
12954,12.954,1,angle_n20_esc1850,run,1651,1850,-9019,28,2522
12974,12.974,1,angle_n20_esc1850,run,1651,1850,-8993,26,2548
12994,12.994,1,angle_n20_esc1850,run,1651,1850,-8972,21,2569
13014,13.014,1,angle_n20_esc1850,run,1651,1850,-8951,21,2590
13034,13.034,1,angle_n20_esc1850,run,1651,1850,-8932,19,2609
13054,13.054,1,angle_n20_esc1850,run,1651,1850,-8923,9,2618
13074,13.074,1,angle_n20_esc1850,run,1651,1850,-8902,21,2639
13094,13.094,1,angle_n20_esc1850,run,1651,1850,-8877,25,2664
13114,13.114,1,angle_n20_esc1850,run,1651,1850,-8855,22,2686
13134,13.134,1,angle_n20_esc1850,run,1651,1850,-8827,28,2714
13154,13.154,1,angle_n20_esc1850,run,1651,1850,-8797,30,2744
13174,13.174,1,angle_n20_esc1850,run,1651,1850,-8771,26,2770
13194,13.194,1,angle_n20_esc1850,run,1651,1850,-8748,23,2793
13214,13.214,1,angle_n20_esc1850,run,1651,1850,-8724,24,2817
13234,13.234,1,angle_n20_esc1850,run,1651,1850,-8714,10,2827
13254,13.254,1,angle_n20_esc1850,run,1651,1850,-8701,13,2840
13274,13.274,1,angle_n20_esc1850,run,1651,1850,-8684,17,2857
