t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_n20_esc1900,user_wait,1651,1000,-11537,0,0
10025,10.025,1,angle_n20_esc1900,user_wait,1651,1000,-11537,0,0
10045,10.045,1,angle_n20_esc1900,user_wait,1651,1000,-11537,0,0
10065,10.065,1,angle_n20_esc1900,user_wait,1651,1000,-11537,0,0
10085,10.085,1,angle_n20_esc1900,user_wait,1651,1000,-11537,0,0
10105,10.105,1,angle_n20_esc1900,user_wait,1651,1000,-11537,0,0
10125,10.125,1,angle_n20_esc1900,user_wait,1651,1000,-11537,0,0
10165,10.165,1,angle_n20_esc1900,user_wait,1651,1000,-11537,0,0
10185,10.185,1,angle_n20_esc1900,user_wait,1651,1000,-11537,0,0
10205,10.205,1,angle_n20_esc1900,user_wait,1651,1000,-11537,0,0
10226,10.226,1,angle_n20_esc1900,run,1651,1900,-11537,0,0
10247,10.247,1,angle_n20_esc1900,run,1651,1900,-11537,0,0
10267,10.267,1,angle_n20_esc1900,run,1651,1900,-11537,0,0
10287,10.287,1,angle_n20_esc1900,run,1651,1900,-11537,0,0
10307,10.307,1,angle_n20_esc1900,run,1651,1900,-11537,0,0
10327,10.327,1,angle_n20_esc1900,run,1651,1900,-11537,0,0
10348,10.348,1,angle_n20_esc1900,run,1651,1900,-11537,0,0
10368,10.368,1,angle_n20_esc1900,run,1651,1900,-11537,0,0
10388,10.388,1,angle_n20_esc1900,run,1651,1900,-11536,1,1
10408,10.408,1,angle_n20_esc1900,run,1651,1900,-11535,1,2
10428,10.428,1,angle_n20_esc1900,run,1651,1900,-11532,3,5
10448,10.448,1,angle_n20_esc1900,run,1651,1900,-11523,9,14
10468,10.468,1,angle_n20_esc1900,run,1651,1900,-11511,12,26
10488,10.488,1,angle_n20_esc1900,run,1651,1900,-11505,6,32
10508,10.508,1,angle_n20_esc1900,run,1651,1900,-11501,4,36
10528,10.528,1,angle_n20_esc1900,run,1651,1900,-11497,4,40
10548,10.548,1,angle_n20_esc1900,run,1651,1900,-11493,4,44
10568,10.568,1,angle_n20_esc1900,run,1651,1900,-11489,4,48
10588,10.588,1,angle_n20_esc1900,run,1651,1900,-11478,11,59
10608,10.608,1,angle_n20_esc1900,run,1651,1900,-11454,24,83
10628,10.628,1,angle_n20_esc1900,run,1651,1900,-11435,19,102
10648,10.648,1,angle_n20_esc1900,run,1651,1900,-11398,37,139
