t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_n20_esc1250,user_wait,1651,1000,-11539,0,0
10025,10.025,1,angle_n20_esc1250,user_wait,1651,1000,-11539,0,0
10045,10.045,1,angle_n20_esc1250,user_wait,1651,1000,-11539,0,0
10065,10.065,1,angle_n20_esc1250,user_wait,1651,1000,-11539,0,0
10085,10.085,1,angle_n20_esc1250,user_wait,1651,1000,-11539,0,0
10105,10.105,1,angle_n20_esc1250,user_wait,1651,1000,-11539,0,0
10125,10.125,1,angle_n20_esc1250,user_wait,1651,1000,-11539,0,0
10162,10.162,1,angle_n20_esc1250,user_wait,1651,1000,-11539,0,0
10181,10.181,1,angle_n20_esc1250,user_wait,1651,1000,-11539,0,0
10201,10.201,1,angle_n20_esc1250,user_wait,1651,1000,-11539,0,0
10222,10.222,1,angle_n20_esc1250,run,1651,1250,-11539,0,0
10242,10.242,1,angle_n20_esc1250,run,1651,1250,-11539,0,0
10262,10.262,1,angle_n20_esc1250,run,1651,1250,-11538,1,1
10282,10.282,1,angle_n20_esc1250,run,1651,1250,-11538,0,1
10302,10.302,1,angle_n20_esc1250,run,1651,1250,-11538,0,1
10322,10.322,1,angle_n20_esc1250,run,1651,1250,-11538,0,1
10342,10.342,1,angle_n20_esc1250,run,1651,1250,-11538,0,1
10362,10.362,1,angle_n20_esc1250,run,1651,1250,-11538,0,1
10382,10.382,1,angle_n20_esc1250,run,1651,1250,-11537,1,2
10402,10.402,1,angle_n20_esc1250,run,1651,1250,-11537,0,2
10422,10.422,1,angle_n20_esc1250,run,1651,1250,-11536,1,3
10442,10.442,1,angle_n20_esc1250,run,1651,1250,-11536,0,3
10462,10.462,1,angle_n20_esc1250,run,1651,1250,-11535,1,4
10482,10.482,1,angle_n20_esc1250,run,1651,1250,-11535,0,4
10502,10.502,1,angle_n20_esc1250,run,1651,1250,-11531,4,8
10522,10.522,1,angle_n20_esc1250,run,1651,1250,-11528,3,11
10542,10.542,1,angle_n20_esc1250,run,1651,1250,-11524,4,15
10562,10.562,1,angle_n20_esc1250,run,1651,1250,-11523,1,16
10582,10.582,1,angle_n20_esc1250,run,1651,1250,-11516,7,23
10602,10.602,1,angle_n20_esc1250,run,1651,1250,-11514,2,25
10622,10.622,1,angle_n20_esc1250,run,1651,1250,-11513,1,26
10642,10.642,1,angle_n20_esc1250,run,1651,1250,-11509,4,30
10662,10.662,1,angle_n20_esc1250,run,1651,1250,-11508,1,31
10682,10.682,1,angle_n20_esc1250,run,1651,1250,-11501,7,38
10702,10.702,1,angle_n20_esc1250,run,1651,1250,-11501,0,38
10722,10.722,1,angle_n20_esc1250,run,1651,1250,-11499,2,40
10742,10.742,1,angle_n20_esc1250,run,1651,1250,-11499,0,40
10762,10.762,1,angle_n20_esc1250,run,1651,1250,-11493,6,46
10782,10.782,1,angle_n20_esc1250,run,1651,1250,-11492,1,47
10802,10.802,1,angle_n20_esc1250,run,1651,1250,-11491,1,48
10822,10.822,1,angle_n20_esc1250,run,1651,1250,-11492,-1,47
10842,10.842,1,angle_n20_esc1250,run,1651,1250,-11489,3,50
10862,10.862,1,angle_n20_esc1250,run,1651,1250,-11487,2,52
10882,10.882,1,angle_n20_esc1250,run,1651,1250,-11488,-1,51
10902,10.902,1,angle_n20_esc1250,run,1651,1250,-11484,4,55
10922,10.922,1,angle_n20_esc1250,run,1651,1250,-11483,1,56
10942,10.942,1,angle_n20_esc1250,run,1651,1250,-11484,-1,55
10962,10.962,1,angle_n20_esc1250,run,1651,1250,-11482,2,57
10982,10.982,1,angle_n20_esc1250,run,1651,1250,-11484,-2,55
11002,11.002,1,angle_n20_esc1250,run,1651,1250,-11482,2,57
11022,11.022,1,angle_n20_esc1250,run,1651,1250,-11477,5,62
11042,11.042,1,angle_n20_esc1250,run,1651,1250,-11476,1,63
11062,11.062,1,angle_n20_esc1250,run,1651,1250,-11476,0,63
11082,11.082,1,angle_n20_esc1250,run,1651,1250,-11474,2,65
11102,11.102,1,angle_n20_esc1250,run,1651,1250,-11476,-2,63
11122,11.122,1,angle_n20_esc1250,run,1651,1250,-11475,1,64
11142,11.142,1,angle_n20_esc1250,run,1651,1250,-11471,4,68
11162,11.162,1,angle_n20_esc1250,run,1651,1250,-11471,0,68
11182,11.182,1,angle_n20_esc1250,run,1651,1250,-11471,0,68
11202,11.202,1,angle_n20_esc1250,run,1651,1250,-11468,3,71
11222,11.222,1,angle_n20_esc1250,run,1651,1250,-11467,1,72
