t_ms,t_s,sweep_index,run_name,segment,pwm_us,raw_count,tared_count,force_N,battery_voltage_V,battery_current_A,battery_remaining_pct,battery_age_ms,mavlink_total_packets,mavlink_sys_status_packets,mavlink_bad_frames,phase,step_index,direction
9613,9.613,1,global_1000_2000,2,1050,-122504.000,-17.750,-0.000419,11.966,,-1,138,187,22,1,sweep,2,up
9636,9.636,1,global_1000_2000,2,1050,-122480.000,6.250,0.000148,11.966,,-1,161,187,22,1,sweep,2,up
9856,9.856,1,global_1000_2000,3,1075,-119929.000,2557.250,0.060428,11.966,,-1,380,187,22,1,sweep,3,up
9878,9.878,1,global_1000_2000,3,1075,-121286.000,1200.250,0.028362,11.966,,-1,403,187,22,1,sweep,3,up
9901,9.901,1,global_1000_2000,3,1075,-120962.000,1524.250,0.036018,11.966,,-1,426,187,22,1,sweep,3,up
9912,9.912,1,global_1000_2000,3,1075,-122463.000,23.250,0.000549,11.966,,-1,437,187,22,1,sweep,3,up
9935,9.935,1,global_1000_2000,3,1075,-119823.000,2663.250,0.062933,11.966,,-1,460,187,22,1,sweep,3,up
9959,9.959,1,global_1000_2000,3,1075,-117623.000,4863.250,0.114919,11.966,,-1,484,187,22,1,sweep,3,up
9983,9.983,1,global_1000_2000,3,1075,-122980.000,-493.750,-0.011667,11.966,,-1,508,191,22,1,sweep,3,up
9995,9.995,1,global_1000_2000,3,1075,-117717.000,4769.250,0.112698,11.945,,-1,1,194,23,1,sweep,3,up
10017,10.017,1,global_1000_2000,3,1075,-121077.000,1409.250,0.033301,11.945,,-1,23,198,23,1,sweep,3,up
10039,10.039,1,global_1000_2000,3,1075,-117991.000,4495.250,0.106223,11.945,,-1,45,199,23,1,sweep,3,up
10062,10.062,1,global_1000_2000,3,1075,-121919.000,567.250,0.013404,11.945,,-1,68,199,23,1,sweep,3,up
10074,10.074,1,global_1000_2000,3,1075,-117848.000,4638.250,0.109602,11.945,,-1,80,199,23,1,sweep,3,up
10097,10.097,1,global_1000_2000,3,1075,-120516.000,1970.250,0.046557,11.945,,-1,103,199,23,1,sweep,3,up
10120,10.120,1,global_1000_2000,3,1075,-118038.000,4448.250,0.105112,11.945,,-1,126,199,23,1,sweep,3,up
10143,10.143,1,global_1000_2000,3,1075,-120709.000,1777.250,0.041996,11.945,,-1,149,199,23,1,sweep,3,up
10154,10.154,1,global_1000_2000,3,1075,-118214.000,4272.250,0.100953,11.945,,-1,160,199,23,1,sweep,3,up
10177,10.177,1,global_1000_2000,3,1075,-119159.000,3327.250,0.078623,11.945,,-1,183,199,23,1,sweep,3,up
10200,10.200,1,global_1000_2000,3,1075,-116432.000,6054.250,0.143062,11.945,,-1,206,199,23,1,sweep,3,up
10223,10.223,1,global_1000_2000,3,1075,-122118.000,368.250,0.008702,11.945,,-1,229,199,23,1,sweep,3,up
10236,10.236,1,global_1000_2000,3,1075,-116329.000,6157.250,0.145496,11.945,,-1,242,200,23,1,sweep,3,up
10258,10.258,1,global_1000_2000,3,1075,-120951.000,1535.250,0.036278,11.945,,-1,264,200,23,1,sweep,3,up
10281,10.281,1,global_1000_2000,3,1075,-113383.000,9103.250,0.215110,11.945,,-1,287,200,23,1,sweep,3,up
10304,10.304,1,global_1000_2000,3,1075,-118645.000,3841.250,0.090769,11.945,,-1,310,200,23,1,sweep,3,up
10316,10.316,1,global_1000_2000,3,1075,-114096.000,8390.250,0.198262,11.945,,-1,322,200,23,1,sweep,3,up
10339,10.339,1,global_1000_2000,3,1075,-119146.000,3340.250,0.078930,11.945,,-1,345,200,23,1,sweep,3,up
10362,10.362,1,global_1000_2000,3,1075,-117620.000,4866.250,0.114990,11.945,,-1,368,200,23,1,sweep,3,up
10385,10.385,1,global_1000_2000,3,1075,-117356.000,5130.250,0.121228,11.945,,-1,391,200,23,1,sweep,3,up
10396,10.396,1,global_1000_2000,3,1075,-116997.000,5489.250,0.129711,11.945,,-1,402,200,23,1,sweep,3,up
10442,10.442,1,global_1000_2000,3,1075,-116218.000,6268.250,0.148119,11.945,,-1,448,200,23,1,sweep,3,up
10466,10.466,1,global_1000_2000,3,1075,-115727.000,6759.250,0.159721,11.945,,-1,472,200,23,1,sweep,3,up
10490,10.490,1,global_1000_2000,3,1075,-119054.000,3432.250,0.081104,11.897,,-1,10,205,24,1,sweep,3,up
10511,10.511,1,global_1000_2000,3,1075,-117055.000,5431.250,0.128341,11.897,,-1,31,206,24,1,sweep,3,up
10523,10.523,1,global_1000_2000,3,1075,-116852.000,5634.250,0.133137,11.897,,-1,43,206,24,1,sweep,3,up
10546,10.546,1,global_1000_2000,3,1075,-117082.000,5404.250,0.127703,11.897,,-1,66,206,24,1,sweep,3,up
10569,10.569,1,global_1000_2000,3,1075,-118029.000,4457.250,0.105325,11.897,,-1,89,206,24,1,sweep,3,up
10592,10.592,1,global_1000_2000,3,1075,-115352.000,7134.250,0.168583,11.897,,-1,112,206,24,1,sweep,3,up
10604,10.604,1,global_1000_2000,3,1075,-118259.000,4227.250,0.099890,11.897,,-1,124,206,24,1,sweep,3,up
10627,10.627,1,global_1000_2000,3,1075,-116357.000,6129.250,0.144834,11.897,,-1,147,206,24,1,sweep,3,up
10650,10.650,1,global_1000_2000,3,1075,-115977.000,6509.250,0.153814,11.897,,-1,170,206,24,1,sweep,3,up
10673,10.673,1,global_1000_2000,3,1075,-115357.000,7129.250,0.168464,11.897,,-1,193,206,24,1,sweep,3,up
10684,10.684,1,global_1000_2000,3,1075,-117601.000,4885.250,0.115439,11.897,,-1,204,206,24,1,sweep,3,up
10707,10.707,1,global_1000_2000,3,1075,-115750.000,6736.250,0.159178,11.897,,-1,227,206,24,1,sweep,3,up
10730,10.730,1,global_1000_2000,3,1075,-116175.000,6311.250,0.149135,11.897,,-1,250,206,24,1,sweep,3,up
10742,10.742,1,global_1000_2000,3,1075,-116054.000,6432.250,0.151994,11.897,,-1,262,206,24,1,sweep,3,up
10765,10.765,1,global_1000_2000,3,1075,-115504.000,6982.250,0.164991,11.897,,-1,285,206,24,1,sweep,3,up
10788,10.788,1,global_1000_2000,3,1075,-115302.000,7184.250,0.169764,11.897,,-1,308,206,24,1,sweep,3,up
10811,10.811,1,global_1000_2000,3,1075,-116050.000,6436.250,0.152089,11.897,,-1,331,206,24,1,sweep,3,up
10823,10.823,1,global_1000_2000,3,1075,-115908.000,6578.250,0.155444,11.897,,-1,343,206,24,1,sweep,3,up
10846,10.846,1,global_1000_2000,3,1075,-115603.000,6883.250,0.162651,11.897,,-1,366,206,24,1,sweep,3,up
10869,10.869,1,global_1000_2000,3,1075,-116161.000,6325.250,0.149466,11.897,,-1,389,206,24,1,sweep,3,up
10892,10.892,1,global_1000_2000,3,1075,-116789.000,5697.250,0.134626,11.897,,-1,412,206,24,1,sweep,3,up
10903,10.903,1,global_1000_2000,3,1075,-115084.000,7402.250,0.174915,11.897,,-1,423,206,24,1,sweep,3,up
10926,10.926,1,global_1000_2000,3,1075,-116078.000,6408.250,0.151427,11.897,,-1,446,206,24,1,sweep,3,up
10949,10.949,1,global_1000_2000,3,1075,-117397.000,5089.250,0.120259,11.897,,-1,469,206,24,1,sweep,3,up
10973,10.973,1,global_1000_2000,3,1075,-117483.000,5003.250,0.118227,11.897,,-1,493,208,24,1,sweep,3,up
10985,10.985,1,global_1000_2000,3,1075,-114663.000,7823.250,0.184864,11.897,,-1,505,211,24,1,sweep,3,up
11009,11.009,1,global_1000_2000,3,1075,-115694.000,6792.250,0.160501,11.952,,-1,9,216,25,1,sweep,3,up
11030,11.030,1,global_1000_2000,3,1075,-116964.000,5522.250,0.130491,11.952,,-1,30,218,25,1,sweep,3,up
11042,11.042,1,global_1000_2000,3,1075,-115414.000,7072.250,0.167117,11.952,,-1,42,218,25,1,sweep,3,up
11065,11.065,1,global_1000_2000,3,1075,-115739.000,6747.250,0.159438,11.952,,-1,65,218,25,1,sweep,3,up
11088,11.088,1,global_1000_2000,3,1075,-116399.000,6087.250,0.143842,11.952,,-1,88,218,25,1,sweep,3,up
11111,11.111,1,global_1000_2000,3,1075,-117017.000,5469.250,0.129239,11.952,,-1,111,218,25,1,sweep,3,up
11122,11.122,1,global_1000_2000,3,1075,-115691.000,6795.250,0.160572,11.952,,-1,122,218,25,1,sweep,3,up
11145,11.145,1,global_1000_2000,3,1075,-116675.000,5811.250,0.137320,11.952,,-1,145,218,25,1,sweep,3,up
11168,11.168,1,global_1000_2000,3,1075,-117137.000,5349.250,0.126403,11.952,,-1,168,218,25,1,sweep,3,up
11191,11.191,1,global_1000_2000,3,1075,-117424.000,5062.250,0.119621,11.952,,-1,191,218,25,1,sweep,3,up
11203,11.203,1,global_1000_2000,3,1075,-115235.000,7251.250,0.171347,11.952,,-1,203,218,25,1,sweep,3,up
11249,11.249,1,global_1000_2000,3,1075,-117113.000,5373.250,0.126970,11.952,,-1,249,218,25,1,sweep,3,up
11272,11.272,1,global_1000_2000,3,1075,-117213.000,5273.250,0.124607,11.952,,-1,272,218,25,1,sweep,3,up
11295,11.295,1,global_1000_2000,3,1075,-116426.000,6060.250,0.143204,11.952,,-1,295,218,25,1,sweep,3,up
11307,11.307,1,global_1000_2000,3,1075,-116339.000,6147.250,0.145260,11.952,,-1,307,218,25,1,sweep,3,up
11330,11.330,1,global_1000_2000,3,1075,-116593.000,5893.250,0.139258,11.952,,-1,330,218,25,1,sweep,3,up
11353,11.353,1,global_1000_2000,3,1075,-116245.000,6241.250,0.147481,11.952,,-1,353,218,25,1,sweep,3,up
11376,11.376,1,global_1000_2000,3,1075,-115513.000,6973.250,0.164778,11.952,,-1,376,218,25,1,sweep,3,up
11387,11.387,1,global_1000_2000,3,1075,-116922.000,5564.250,0.131483,11.952,,-1,387,218,25,1,sweep,3,up
11410,11.410,1,global_1000_2000,3,1075,-116673.000,5813.250,0.137367,11.952,,-1,410,218,25,1,sweep,3,up
11433,11.433,1,global_1000_2000,3,1075,-115976.000,6510.250,0.153837,11.952,,-1,433,218,25,1,sweep,3,up
11456,11.456,1,global_1000_2000,3,1075,-114807.000,7679.250,0.181461,11.952,,-1,456,218,25,1,sweep,3,up
11469,11.469,1,global_1000_2000,3,1075,-117580.000,4906.250,0.115935,11.952,,-1,468,218,25,1,sweep,3,up
11492,11.492,1,global_1000_2000,3,1075,-117041.000,5445.250,0.128671,11.904,,-1,7,224,26,1,sweep,3,up
11514,11.514,1,global_1000_2000,3,1075,-116506.000,5980.250,0.141313,11.904,,-1,29,224,26,1,sweep,3,up
11537,11.537,1,global_1000_2000,3,1075,-115285.000,7201.250,0.170166,11.904,,-1,52,224,26,1,sweep,3,up
11549,11.549,1,global_1000_2000,3,1075,-117226.000,5260.250,0.124300,11.904,,-1,64,224,26,1,sweep,3,up
11572,11.572,1,global_1000_2000,3,1075,-116715.000,5771.250,0.136375,11.904,,-1,87,224,26,1,sweep,3,up
11595,11.595,1,global_1000_2000,3,1075,-116083.000,6403.250,0.151309,11.904,,-1,110,224,26,1,sweep,3,up
11606,11.606,1,global_1000_2000,3,1075,-116227.000,6259.250,0.147906,11.904,,-1,121,224,26,1,sweep,3,up
11629,11.629,1,global_1000_2000,3,1075,-116639.000,5847.250,0.138171,11.904,,-1,144,224,26,1,sweep,3,up
11652,11.652,1,global_1000_2000,3,1075,-116111.000,6375.250,0.150647,11.904,,-1,167,224,26,1,sweep,3,up
11675,11.675,1,global_1000_2000,3,1075,-115047.000,7439.250,0.175790,11.904,,-1,190,224,26,1,sweep,3,up
11687,11.687,1,global_1000_2000,3,1075,-116887.000,5599.250,0.132310,11.904,,-1,202,224,26,1,sweep,3,up
11710,11.710,1,global_1000_2000,3,1075,-116724.000,5762.250,0.136162,11.904,,-1,225,224,26,1,sweep,3,up
11733,11.733,1,global_1000_2000,3,1075,-115930.000,6556.250,0.154924,11.904,,-1,248,224,26,1,sweep,3,up
11756,11.756,1,global_1000_2000,3,1075,-114752.000,7734.250,0.182761,11.904,,-1,271,224,26,1,sweep,3,up
11767,11.767,1,global_1000_2000,3,1075,-117245.000,5241.250,0.123851,11.904,,-1,282,224,26,1,sweep,3,up
11790,11.790,1,global_1000_2000,3,1075,-117180.000,5306.250,0.125387,11.904,,-1,305,224,26,1,sweep,3,up
11814,11.814,1,global_1000_2000,3,1075,-116277.000,6209.250,0.146725,11.904,,-1,329,224,26,1,sweep,3,up
11837,11.837,1,global_1000_2000,3,1075,-115252.000,7234.250,0.170946,11.904,,-1,352,224,26,1,sweep,3,up
11848,11.848,1,global_1000_2000,3,1075,-117297.000,5189.250,0.122622,11.904,,-1,363,224,26,1,sweep,3,up
12081,12.081,1,global_1000_2000,4,1100,-115818.000,6668.250,0.157571,11.947,,-1,11,234,27,1,sweep,4,up
12090,12.090,1,global_1000_2000,4,1100,-114344.000,8142.250,0.192402,11.947,,-1,20,234,27,1,sweep,4,up
12113,12.113,1,global_1000_2000,4,1100,-114742.000,7744.250,0.182997,11.947,,-1,43,234,27,1,sweep,4,up
12136,12.136,1,global_1000_2000,4,1100,-114584.000,7902.250,0.186730,11.947,,-1,66,234,27,1,sweep,4,up
12159,12.159,1,global_1000_2000,4,1100,-115557.000,6929.250,0.163738,11.947,,-1,89,234,27,1,sweep,4,up
12171,12.171,1,global_1000_2000,4,1100,-113434.000,9052.250,0.213905,11.947,,-1,101,234,27,1,sweep,4,up
12194,12.194,1,global_1000_2000,4,1100,-113685.000,8801.250,0.207974,11.947,,-1,124,234,27,1,sweep,4,up
12217,12.217,1,global_1000_2000,4,1100,-113370.000,9116.250,0.215417,11.947,,-1,147,234,27,1,sweep,4,up
12263,12.263,1,global_1000_2000,4,1100,-112918.000,9568.250,0.226098,11.947,,-1,193,234,27,1,sweep,4,up
12286,12.286,1,global_1000_2000,4,1100,-112680.000,9806.250,0.231722,11.947,,-1,216,234,27,1,sweep,4,up
12297,12.297,1,global_1000_2000,4,1100,-114637.000,7849.250,0.185478,11.947,,-1,227,234,27,1,sweep,4,up
12321,12.321,1,global_1000_2000,4,1100,-114127.000,8359.250,0.197529,11.947,,-1,251,234,27,1,sweep,4,up
12344,12.344,1,global_1000_2000,4,1100,-114502.000,7984.250,0.188668,11.947,,-1,274,234,27,1,sweep,4,up
12367,12.367,1,global_1000_2000,4,1100,-114693.000,7793.250,0.184155,11.947,,-1,297,234,27,1,sweep,4,up
12378,12.378,1,global_1000_2000,4,1100,-112813.000,9673.250,0.228579,11.947,,-1,308,234,27,1,sweep,4,up
12401,12.401,1,global_1000_2000,4,1100,-112722.000,9764.250,0.230729,11.947,,-1,331,234,27,1,sweep,4,up
12424,12.424,1,global_1000_2000,4,1100,-113192.000,9294.250,0.219623,11.947,,-1,354,234,27,1,sweep,4,up
12436,12.436,1,global_1000_2000,4,1100,-114171.000,8315.250,0.196490,11.947,,-1,366,234,27,1,sweep,4,up
12459,12.459,1,global_1000_2000,4,1100,-114357.000,8129.250,0.192094,11.947,,-1,389,234,27,1,sweep,4,up
12483,12.483,1,global_1000_2000,4,1100,-114525.000,7961.250,0.188125,11.947,,-1,413,238,27,1,sweep,4,up
12505,12.505,1,global_1000_2000,4,1100,-113984.000,8502.250,0.200908,11.947,,-1,435,240,27,1,sweep,4,up
12528,12.528,1,global_1000_2000,4,1100,-113651.000,8835.250,0.208777,11.947,,-1,458,240,27,1,sweep,4,up
12539,12.539,1,global_1000_2000,4,1100,-113490.000,8996.250,0.212582,11.947,,-1,469,240,27,1,sweep,4,up
12563,12.563,1,global_1000_2000,4,1100,-113054.000,9432.250,0.222884,11.947,,-1,493,240,27,1,sweep,4,up
12586,12.586,1,global_1000_2000,4,1100,-112768.000,9718.250,0.229643,11.947,,-1,516,240,27,1,sweep,4,up
12609,12.609,1,global_1000_2000,4,1100,-113624.000,8862.250,0.209415,11.947,,-1,539,240,27,1,sweep,4,up
12620,12.620,1,global_1000_2000,4,1100,-112959.000,9527.250,0.225129,11.947,,-1,550,240,27,1,sweep,4,up
12643,12.643,1,global_1000_2000,4,1100,-113018.000,9468.250,0.223735,11.947,,-1,573,240,27,1,sweep,4,up
12666,12.666,1,global_1000_2000,4,1100,-113237.000,9249.250,0.218560,11.947,,-1,596,240,27,1,sweep,4,up
12678,12.678,1,global_1000_2000,4,1100,-113879.000,8607.250,0.203390,11.947,,-1,608,240,27,1,sweep,4,up
12701,12.701,1,global_1000_2000,4,1100,-114062.000,8424.250,0.199065,11.947,,-1,631,240,27,1,sweep,4,up
12724,12.724,1,global_1000_2000,4,1100,-114104.000,8382.250,0.198073,11.947,,-1,654,240,27,1,sweep,4,up
12747,12.747,1,global_1000_2000,4,1100,-114036.000,8450.250,0.199680,11.947,,-1,677,240,27,1,sweep,4,up
12758,12.758,1,global_1000_2000,4,1100,-112779.000,9707.250,0.229383,11.947,,-1,688,240,27,1,sweep,4,up
12781,12.781,1,global_1000_2000,4,1100,-112483.000,10003.250,0.236377,11.947,,-1,711,240,27,1,sweep,4,up
12805,12.805,1,global_1000_2000,4,1100,-112391.000,10095.250,0.238551,11.947,,-1,735,240,27,1,sweep,4,up
12828,12.828,1,global_1000_2000,4,1100,-112517.000,9969.250,0.235574,11.947,,-1,758,240,27,1,sweep,4,up
12839,12.839,1,global_1000_2000,4,1100,-113630.000,8856.250,0.209273,11.947,,-1,769,240,27,1,sweep,4,up
12862,12.862,1,global_1000_2000,4,1100,-113325.000,9161.250,0.216481,11.947,,-1,792,240,27,1,sweep,4,up
12885,12.885,1,global_1000_2000,4,1100,-113624.000,8862.250,0.209415,11.947,,-1,815,240,27,1,sweep,4,up
12908,12.908,1,global_1000_2000,4,1100,-113392.000,9094.250,0.214897,11.947,,-1,838,240,27,1,sweep,4,up
12920,12.920,1,global_1000_2000,4,1100,-112912.000,9574.250,0.226240,11.947,,-1,850,240,27,1,sweep,4,up
12943,12.943,1,global_1000_2000,4,1100,-113472.000,9014.250,0.213007,11.947,,-1,873,240,27,1,sweep,4,up
12968,12.968,1,global_1000_2000,4,1100,-113663.000,8823.250,0.208494,11.947,,-1,897,242,27,1,sweep,4,up
12991,12.991,1,global_1000_2000,4,1100,-113361.000,9125.250,0.215630,11.947,,-1,921,245,27,1,sweep,4,up
13014,13.014,1,global_1000_2000,4,1100,-113728.000,8758.250,0.206958,11.936,,-1,16,251,28,1,sweep,4,up
13023,13.023,1,global_1000_2000,4,1100,-112490.000,9996.250,0.236212,11.936,,-1,25,251,28,1,sweep,4,up
13046,13.046,1,global_1000_2000,4,1100,-112322.000,10164.250,0.240182,11.936,,-1,48,251,28,1,sweep,4,up
13093,13.093,1,global_1000_2000,4,1100,-112673.000,9813.250,0.231887,11.936,,-1,95,251,28,1,sweep,4,up
13116,13.116,1,global_1000_2000,4,1100,-112729.000,9757.250,0.230564,11.936,,-1,118,251,28,1,sweep,4,up
13127,13.127,1,global_1000_2000,4,1100,-113885.000,8601.250,0.203248,11.936,,-1,129,251,28,1,sweep,4,up
13150,13.150,1,global_1000_2000,4,1100,-113668.000,8818.250,0.208375,11.936,,-1,152,251,28,1,sweep,4,up
13173,13.173,1,global_1000_2000,4,1100,-112961.000,9525.250,0.225082,11.936,,-1,175,251,28,1,sweep,4,up
13196,13.196,1,global_1000_2000,4,1100,-113022.000,9464.250,0.223640,11.936,,-1,198,251,28,1,sweep,4,up
13208,13.208,1,global_1000_2000,4,1100,-113280.000,9206.250,0.217544,11.936,,-1,210,251,28,1,sweep,4,up
13231,13.231,1,global_1000_2000,4,1100,-113548.000,8938.250,0.211211,11.936,,-1,233,251,28,1,sweep,4,up
13254,13.254,1,global_1000_2000,4,1100,-113817.000,8669.250,0.204855,11.936,,-1,256,251,28,1,sweep,4,up
13277,13.277,1,global_1000_2000,4,1100,-114336.000,8150.250,0.192591,11.936,,-1,279,251,28,1,sweep,4,up
13288,13.288,1,global_1000_2000,4,1100,-112231.000,10255.250,0.242332,11.936,,-1,290,251,28,1,sweep,4,up
13312,13.312,1,global_1000_2000,4,1100,-112736.000,9750.250,0.230399,11.936,,-1,314,251,28,1,sweep,4,up
13335,13.335,1,global_1000_2000,4,1100,-112812.000,9674.250,0.228603,11.936,,-1,337,251,28,1,sweep,4,up
13358,13.358,1,global_1000_2000,4,1100,-112416.000,10070.250,0.237960,11.936,,-1,360,251,28,1,sweep,4,up
13369,13.369,1,global_1000_2000,4,1100,-114202.000,8284.250,0.195757,11.936,,-1,371,251,28,1,sweep,4,up
13392,13.392,1,global_1000_2000,4,1100,-113536.000,8950.250,0.211495,11.936,,-1,394,251,28,1,sweep,4,up
13415,13.415,1,global_1000_2000,4,1100,-113193.000,9293.250,0.219600,11.936,,-1,417,251,28,1,sweep,4,up
13427,13.427,1,global_1000_2000,4,1100,-113103.000,9383.250,0.221726,11.936,,-1,429,251,28,1,sweep,4,up
13450,13.450,1,global_1000_2000,4,1100,-113209.000,9277.250,0.219222,11.936,,-1,452,251,28,1,sweep,4,up
13475,13.475,1,global_1000_2000,4,1100,-113534.000,8952.250,0.211542,11.896,,-1,1,253,29,1,sweep,4,up
13497,13.497,1,global_1000_2000,4,1100,-114206.000,8280.250,0.195663,11.896,,-1,23,257,29,1,sweep,4,up
13507,13.507,1,global_1000_2000,4,1100,-112325.000,10161.250,0.240111,11.896,,-1,33,257,29,1,sweep,4,up
13530,13.530,1,global_1000_2000,4,1100,-112510.000,9976.250,0.235739,11.896,,-1,56,257,29,1,sweep,4,up
13553,13.553,1,global_1000_2000,4,1100,-112483.000,10003.250,0.236377,11.896,,-1,79,257,29,1,sweep,4,up
13577,13.577,1,global_1000_2000,4,1100,-112322.000,10164.250,0.240182,11.896,,-1,103,257,29,1,sweep,4,up
13588,13.588,1,global_1000_2000,4,1100,-113949.000,8537.250,0.201735,11.896,,-1,114,257,29,1,sweep,4,up
13611,13.611,1,global_1000_2000,4,1100,-113725.000,8761.250,0.207029,11.896,,-1,137,257,29,1,sweep,4,up
13634,13.634,1,global_1000_2000,4,1100,-113487.000,8999.250,0.212653,11.896,,-1,160,257,29,1,sweep,4,up
13657,13.657,1,global_1000_2000,4,1100,-113383.000,9103.250,0.215110,11.896,,-1,183,257,29,1,sweep,4,up
13669,13.669,1,global_1000_2000,4,1100,-113115.000,9371.250,0.221443,11.896,,-1,195,257,29,1,sweep,4,up
13692,13.692,1,global_1000_2000,4,1100,-112671.000,9815.250,0.231935,11.896,,-1,218,257,29,1,sweep,4,up
13715,13.715,1,global_1000_2000,4,1100,-113251.000,9235.250,0.218229,11.896,,-1,241,257,29,1,sweep,4,up
13738,13.738,1,global_1000_2000,4,1100,-113711.000,8775.250,0.207359,11.896,,-1,264,257,29,1,sweep,4,up
13749,13.749,1,global_1000_2000,4,1100,-112527.000,9959.250,0.235337,11.896,,-1,275,257,29,1,sweep,4,up
13772,13.772,1,global_1000_2000,4,1100,-112731.000,9755.250,0.230517,11.896,,-1,298,257,29,1,sweep,4,up
13795,13.795,1,global_1000_2000,4,1100,-112590.000,9896.250,0.233849,11.896,,-1,321,257,29,1,sweep,4,up
13819,13.819,1,global_1000_2000,4,1100,-112320.000,10166.250,0.240229,11.896,,-1,345,257,29,1,sweep,4,up
13830,13.830,1,global_1000_2000,4,1100,-114152.000,8334.250,0.196939,11.896,,-1,356,257,29,1,sweep,4,up
13853,13.853,1,global_1000_2000,4,1100,-114105.000,8381.250,0.198049,11.896,,-1,379,257,29,1,sweep,4,up
13899,13.899,1,global_1000_2000,4,1100,-113789.000,8697.250,0.205516,11.896,,-1,425,257,29,1,sweep,4,up
13922,13.922,1,global_1000_2000,4,1100,-113750.000,8736.250,0.206438,11.896,,-1,448,257,29,1,sweep,4,up
13945,13.945,1,global_1000_2000,4,1100,-113247.000,9239.250,0.218324,11.896,,-1,471,257,29,1,sweep,4,up
13958,13.958,1,global_1000_2000,4,1100,-113515.000,8971.250,0.211991,11.896,,-1,483,257,29,1,sweep,4,up
13982,13.982,1,global_1000_2000,4,1100,-113571.000,8915.250,0.210668,11.896,,-1,508,261,29,1,sweep,4,up
14005,14.005,1,global_1000_2000,4,1100,-113529.000,8957.250,0.211660,11.937,,-1,11,266,30,1,sweep,4,up
14026,14.026,1,global_1000_2000,4,1100,-113572.000,8914.250,0.210644,11.937,,-1,32,268,30,1,sweep,4,up
14037,14.037,1,global_1000_2000,4,1100,-112594.000,9892.250,0.233754,11.937,,-1,43,268,30,1,sweep,4,up
14061,14.061,1,global_1000_2000,4,1100,-112480.000,10006.250,0.236448,11.937,,-1,67,268,30,1,sweep,4,up
14280,14.280,1,global_1000_2000,5,1125,-111422.000,11064.250,0.261449,11.937,,-1,285,268,30,1,sweep,5,up
14302,14.302,1,global_1000_2000,5,1125,-111969.000,10517.250,0.248523,11.937,,-1,308,268,30,1,sweep,5,up
14326,14.326,1,global_1000_2000,5,1125,-111792.000,10694.250,0.252705,11.937,,-1,332,268,30,1,sweep,5,up
14337,14.337,1,global_1000_2000,5,1125,-110749.000,11737.250,0.277352,11.937,,-1,343,268,30,1,sweep,5,up
14360,14.360,1,global_1000_2000,5,1125,-111322.000,11164.250,0.263812,11.937,,-1,366,268,30,1,sweep,5,up
14383,14.383,1,global_1000_2000,5,1125,-111395.000,11091.250,0.262087,11.937,,-1,389,268,30,1,sweep,5,up
14395,14.395,1,global_1000_2000,5,1125,-109880.000,12606.250,0.297886,11.937,,-1,401,268,30,1,sweep,5,up
14418,14.418,1,global_1000_2000,5,1125,-110506.000,11980.250,0.283094,11.937,,-1,424,268,30,1,sweep,5,up
14441,14.441,1,global_1000_2000,5,1125,-111308.000,11178.250,0.264142,11.937,,-1,447,268,30,1,sweep,5,up
14465,14.465,1,global_1000_2000,5,1125,-110881.000,11605.250,0.274232,11.937,,-1,470,268,30,1,sweep,5,up
14489,14.489,1,global_1000_2000,5,1125,-110454.000,12032.250,0.284322,11.869,,-1,14,273,31,1,sweep,5,up
14498,14.498,1,global_1000_2000,5,1125,-110628.000,11858.250,0.280211,11.869,,-1,23,274,31,1,sweep,5,up
14521,14.521,1,global_1000_2000,5,1125,-111089.000,11397.250,0.269317,11.869,,-1,46,274,31,1,sweep,5,up
14544,14.544,1,global_1000_2000,5,1125,-110357.000,12129.250,0.286614,11.869,,-1,69,274,31,1,sweep,5,up
14568,14.568,1,global_1000_2000,5,1125,-110040.000,12446.250,0.294105,11.869,,-1,93,274,31,1,sweep,5,up
14579,14.579,1,global_1000_2000,5,1125,-110772.000,11714.250,0.276808,11.869,,-1,104,274,31,1,sweep,5,up
14602,14.602,1,global_1000_2000,5,1125,-110314.000,12172.250,0.287631,11.869,,-1,127,274,31,1,sweep,5,up
14625,14.625,1,global_1000_2000,5,1125,-109342.000,13144.250,0.310599,11.869,,-1,150,274,31,1,sweep,5,up
14648,14.648,1,global_1000_2000,5,1125,-109619.000,12867.250,0.304053,11.869,,-1,173,274,31,1,sweep,5,up
14660,14.660,1,global_1000_2000,5,1125,-110175.000,12311.250,0.290915,11.869,,-1,185,274,31,1,sweep,5,up
14683,14.683,1,global_1000_2000,5,1125,-109438.000,13048.250,0.308330,11.869,,-1,208,274,31,1,sweep,5,up
14706,14.706,1,global_1000_2000,5,1125,-109355.000,13131.250,0.310292,11.869,,-1,231,274,31,1,sweep,5,up
14729,14.729,1,global_1000_2000,5,1125,-110094.000,12392.250,0.292829,11.869,,-1,254,274,31,1,sweep,5,up
14740,14.740,1,global_1000_2000,5,1125,-109309.000,13177.250,0.311379,11.869,,-1,265,274,31,1,sweep,5,up
14763,14.763,1,global_1000_2000,5,1125,-109756.000,12730.250,0.300816,11.869,,-1,288,274,31,1,sweep,5,up
14786,14.786,1,global_1000_2000,5,1125,-110356.000,12130.250,0.286638,11.869,,-1,311,274,31,1,sweep,5,up
14809,14.809,1,global_1000_2000,5,1125,-110468.000,12018.250,0.283992,11.869,,-1,334,274,31,1,sweep,5,up
