t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_p20_esc1150,user_wait,1211,1000,11410,0,0
10025,10.025,1,angle_p20_esc1150,user_wait,1211,1000,11410,0,0
10045,10.045,1,angle_p20_esc1150,user_wait,1211,1000,11410,0,0
10065,10.065,1,angle_p20_esc1150,user_wait,1211,1000,11410,0,0
10085,10.085,1,angle_p20_esc1150,user_wait,1211,1000,11410,0,0
10105,10.105,1,angle_p20_esc1150,user_wait,1211,1000,11410,0,0
10125,10.125,1,angle_p20_esc1150,user_wait,1211,1000,11410,0,0
10168,10.168,1,angle_p20_esc1150,user_wait,1211,1000,11410,0,0
10188,10.188,1,angle_p20_esc1150,user_wait,1211,1000,11410,0,0
10208,10.208,1,angle_p20_esc1150,user_wait,1211,1000,11410,0,0
10229,10.229,1,angle_p20_esc1150,run,1211,1150,11410,0,0
10249,10.249,1,angle_p20_esc1150,run,1211,1150,11410,0,0
10269,10.269,1,angle_p20_esc1150,run,1211,1150,11410,0,0
10289,10.289,1,angle_p20_esc1150,run,1211,1150,11410,0,0
10309,10.309,1,angle_p20_esc1150,run,1211,1150,11410,0,0
10329,10.329,1,angle_p20_esc1150,run,1211,1150,11410,0,0
10349,10.349,1,angle_p20_esc1150,run,1211,1150,11410,0,0
10369,10.369,1,angle_p20_esc1150,run,1211,1150,11410,0,0
10389,10.389,1,angle_p20_esc1150,run,1211,1150,11410,0,0
10409,10.409,1,angle_p20_esc1150,run,1211,1150,11410,0,0
10429,10.429,1,angle_p20_esc1150,run,1211,1150,11410,0,0
10449,10.449,1,angle_p20_esc1150,run,1211,1150,11410,0,0
10469,10.469,1,angle_p20_esc1150,run,1211,1150,11410,0,0
10489,10.489,1,angle_p20_esc1150,run,1211,1150,11410,0,0
10509,10.509,1,angle_p20_esc1150,run,1211,1150,11410,0,0
10529,10.529,1,angle_p20_esc1150,run,1211,1150,11409,-1,-1
10549,10.549,1,angle_p20_esc1150,run,1211,1150,11409,0,-1
10569,10.569,1,angle_p20_esc1150,run,1211,1150,11408,-1,-2
10589,10.589,1,angle_p20_esc1150,run,1211,1150,11408,0,-2
10609,10.609,1,angle_p20_esc1150,run,1211,1150,11407,-1,-3
10629,10.629,1,angle_p20_esc1150,run,1211,1150,11407,0,-3
10649,10.649,1,angle_p20_esc1150,run,1211,1150,11407,0,-3
10669,10.669,1,angle_p20_esc1150,run,1211,1150,11406,-1,-4
10689,10.689,1,angle_p20_esc1150,run,1211,1150,11405,-1,-5
10709,10.709,1,angle_p20_esc1150,run,1211,1150,11405,0,-5
10729,10.729,1,angle_p20_esc1150,run,1211,1150,11405,0,-5
10749,10.749,1,angle_p20_esc1150,run,1211,1150,11404,-1,-6
10769,10.769,1,angle_p20_esc1150,run,1211,1150,11404,0,-6
10789,10.789,1,angle_p20_esc1150,run,1211,1150,11403,-1,-7
10809,10.809,1,angle_p20_esc1150,run,1211,1150,11402,-1,-8
10829,10.829,1,angle_p20_esc1150,run,1211,1150,11402,0,-8
10849,10.849,1,angle_p20_esc1150,run,1211,1150,11402,0,-8
10869,10.869,1,angle_p20_esc1150,run,1211,1150,11400,-2,-10
10889,10.889,1,angle_p20_esc1150,run,1211,1150,11399,-1,-11
