t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_n20_esc1100,user_wait,1651,1000,-11542,0,0
10025,10.025,1,angle_n20_esc1100,user_wait,1651,1000,-11542,0,0
10045,10.045,1,angle_n20_esc1100,user_wait,1651,1000,-11542,0,0
10065,10.065,1,angle_n20_esc1100,user_wait,1651,1000,-11542,0,0
10085,10.085,1,angle_n20_esc1100,user_wait,1651,1000,-11542,0,0
10105,10.105,1,angle_n20_esc1100,user_wait,1651,1000,-11542,0,0
10125,10.125,1,angle_n20_esc1100,user_wait,1651,1000,-11542,0,0
10164,10.164,1,angle_n20_esc1100,user_wait,1651,1000,-11542,0,0
10183,10.183,1,angle_n20_esc1100,user_wait,1651,1000,-11542,0,0
10203,10.203,1,angle_n20_esc1100,user_wait,1651,1000,-11542,0,0
10224,10.224,1,angle_n20_esc1100,run,1651,1100,-11542,0,0
10245,10.245,1,angle_n20_esc1100,run,1651,1100,-11542,0,0
10265,10.265,1,angle_n20_esc1100,run,1651,1100,-11542,0,0
10285,10.285,1,angle_n20_esc1100,run,1651,1100,-11541,1,1
10305,10.305,1,angle_n20_esc1100,run,1651,1100,-11541,0,1
10325,10.325,1,angle_n20_esc1100,run,1651,1100,-11541,0,1
10345,10.345,1,angle_n20_esc1100,run,1651,1100,-11541,0,1
10365,10.365,1,angle_n20_esc1100,run,1651,1100,-11541,0,1
10385,10.385,1,angle_n20_esc1100,run,1651,1100,-11541,0,1
10405,10.405,1,angle_n20_esc1100,run,1651,1100,-11541,0,1
10425,10.425,1,angle_n20_esc1100,run,1651,1100,-11540,1,2
10445,10.445,1,angle_n20_esc1100,run,1651,1100,-11541,-1,1
10465,10.465,1,angle_n20_esc1100,run,1651,1100,-11540,1,2
10485,10.485,1,angle_n20_esc1100,run,1651,1100,-11540,0,2
10505,10.505,1,angle_n20_esc1100,run,1651,1100,-11540,0,2
10525,10.525,1,angle_n20_esc1100,run,1651,1100,-11540,0,2
10545,10.545,1,angle_n20_esc1100,run,1651,1100,-11539,1,3
10565,10.565,1,angle_n20_esc1100,run,1651,1100,-11539,0,3
10585,10.585,1,angle_n20_esc1100,run,1651,1100,-11539,0,3
10605,10.605,1,angle_n20_esc1100,run,1651,1100,-11539,0,3
10625,10.625,1,angle_n20_esc1100,run,1651,1100,-11539,0,3
10645,10.645,1,angle_n20_esc1100,run,1651,1100,-11537,2,5
10665,10.665,1,angle_n20_esc1100,run,1651,1100,-11537,0,5
10685,10.685,1,angle_n20_esc1100,run,1651,1100,-11537,0,5
10705,10.705,1,angle_n20_esc1100,run,1651,1100,-11536,1,6
10725,10.725,1,angle_n20_esc1100,run,1651,1100,-11535,1,7
10745,10.745,1,angle_n20_esc1100,run,1651,1100,-11535,0,7
10765,10.765,1,angle_n20_esc1100,run,1651,1100,-11534,1,8
10785,10.785,1,angle_n20_esc1100,run,1651,1100,-11534,0,8
10805,10.805,1,angle_n20_esc1100,run,1651,1100,-11534,0,8
10825,10.825,1,angle_n20_esc1100,run,1651,1100,-11534,0,8
10845,10.845,1,angle_n20_esc1100,run,1651,1100,-11533,1,9
10865,10.865,1,angle_n20_esc1100,run,1651,1100,-11532,1,10
10885,10.885,1,angle_n20_esc1100,run,1651,1100,-11531,1,11
10905,10.905,1,angle_n20_esc1100,run,1651,1100,-11531,0,11
10925,10.925,1,angle_n20_esc1100,run,1651,1100,-11531,0,11
10945,10.945,1,angle_n20_esc1100,run,1651,1100,-11531,0,11
10965,10.965,1,angle_n20_esc1100,run,1651,1100,-11530,1,12
10985,10.985,1,angle_n20_esc1100,run,1651,1100,-11530,0,12
11005,11.005,1,angle_n20_esc1100,run,1651,1100,-11530,0,12
11025,11.025,1,angle_n20_esc1100,run,1651,1100,-11530,0,12
11045,11.045,1,angle_n20_esc1100,run,1651,1100,-11530,0,12
11065,11.065,1,angle_n20_esc1100,run,1651,1100,-11529,1,13
11085,11.085,1,angle_n20_esc1100,run,1651,1100,-11528,1,14
11105,11.105,1,angle_n20_esc1100,run,1651,1100,-11528,0,14
11125,11.125,1,angle_n20_esc1100,run,1651,1100,-11528,0,14
11145,11.145,1,angle_n20_esc1100,run,1651,1100,-11528,0,14
11165,11.165,1,angle_n20_esc1100,run,1651,1100,-11528,0,14
11185,11.185,1,angle_n20_esc1100,run,1651,1100,-11528,0,14
11205,11.205,1,angle_n20_esc1100,run,1651,1100,-11527,1,15
11225,11.225,1,angle_n20_esc1100,run,1651,1100,-11527,0,15
11245,11.245,1,angle_n20_esc1100,run,1651,1100,-11527,0,15
11265,11.265,1,angle_n20_esc1100,run,1651,1100,-11526,1,16
11285,11.285,1,angle_n20_esc1100,run,1651,1100,-11526,0,16
11305,11.305,1,angle_n20_esc1100,run,1651,1100,-11526,0,16
11325,11.325,1,angle_n20_esc1100,run,1651,1100,-11526,0,16
11345,11.345,1,angle_n20_esc1100,run,1651,1100,-11526,0,16
11365,11.365,1,angle_n20_esc1100,run,1651,1100,-11525,1,17
11398,11.398,1,angle_n20_esc1100,run,1651,1100,-11526,-1,16
11417,11.417,1,angle_n20_esc1100,run,1651,1100,-11526,0,16
11437,11.437,1,angle_n20_esc1100,run,1651,1100,-11525,1,17
11457,11.457,1,angle_n20_esc1100,run,1651,1100,-11525,0,17
11477,11.477,1,angle_n20_esc1100,run,1651,1100,-11525,0,17
11497,11.497,1,angle_n20_esc1100,run,1651,1100,-11525,0,17
11517,11.517,1,angle_n20_esc1100,run,1651,1100,-11525,0,17
11537,11.537,1,angle_n20_esc1100,run,1651,1100,-11525,0,17
11557,11.557,1,angle_n20_esc1100,run,1651,1100,-11524,1,18
11577,11.577,1,angle_n20_esc1100,run,1651,1100,-11524,0,18
11597,11.597,1,angle_n20_esc1100,run,1651,1100,-11524,0,18
11617,11.617,1,angle_n20_esc1100,run,1651,1100,-11524,0,18
11637,11.637,1,angle_n20_esc1100,run,1651,1100,-11524,0,18
11657,11.657,1,angle_n20_esc1100,run,1651,1100,-11524,0,18
11677,11.677,1,angle_n20_esc1100,run,1651,1100,-11524,0,18
11697,11.697,1,angle_n20_esc1100,run,1651,1100,-11524,0,18
11717,11.717,1,angle_n20_esc1100,run,1651,1100,-11524,0,18
11737,11.737,1,angle_n20_esc1100,run,1651,1100,-11524,0,18
11757,11.757,1,angle_n20_esc1100,run,1651,1100,-11524,0,18
11777,11.777,1,angle_n20_esc1100,run,1651,1100,-11524,0,18
11797,11.797,1,angle_n20_esc1100,run,1651,1100,-11524,0,18
11817,11.817,1,angle_n20_esc1100,run,1651,1100,-11523,1,19
11837,11.837,1,angle_n20_esc1100,run,1651,1100,-11523,0,19
11857,11.857,1,angle_n20_esc1100,run,1651,1100,-11523,0,19
11877,11.877,1,angle_n20_esc1100,run,1651,1100,-11523,0,19
11897,11.897,1,angle_n20_esc1100,run,1651,1100,-11523,0,19
11917,11.917,1,angle_n20_esc1100,run,1651,1100,-11523,0,19
11937,11.937,1,angle_n20_esc1100,run,1651,1100,-11523,0,19
11957,11.957,1,angle_n20_esc1100,run,1651,1100,-11523,0,19
11977,11.977,1,angle_n20_esc1100,run,1651,1100,-11523,0,19
11997,11.997,1,angle_n20_esc1100,run,1651,1100,-11523,0,19
12017,12.017,1,angle_n20_esc1100,run,1651,1100,-11523,0,19
12037,12.037,1,angle_n20_esc1100,run,1651,1100,-11523,0,19
12057,12.057,1,angle_n20_esc1100,run,1651,1100,-11523,0,19
12077,12.077,1,angle_n20_esc1100,run,1651,1100,-11522,1,20
12097,12.097,1,angle_n20_esc1100,run,1651,1100,-11523,-1,19
12118,12.118,1,angle_n20_esc1100,run,1651,1100,-11522,1,20
12138,12.138,1,angle_n20_esc1100,run,1651,1100,-11522,0,20
12158,12.158,1,angle_n20_esc1100,run,1651,1100,-11522,0,20
12178,12.178,1,angle_n20_esc1100,run,1651,1100,-11522,0,20
12198,12.198,1,angle_n20_esc1100,run,1651,1100,-11522,0,20
12218,12.218,1,angle_n20_esc1100,run,1651,1100,-11522,0,20
12238,12.238,1,angle_n20_esc1100,run,1651,1100,-11521,1,21
12258,12.258,1,angle_n20_esc1100,run,1651,1100,-11522,-1,20
12278,12.278,1,angle_n20_esc1100,run,1651,1100,-11522,0,20
