t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_n20_esc1100,user_wait,1651,1000,-8414,0,0
10025,10.025,1,angle_n20_esc1100,user_wait,1651,1000,-8414,0,0
10045,10.045,1,angle_n20_esc1100,user_wait,1651,1000,-8414,0,0
10065,10.065,1,angle_n20_esc1100,user_wait,1651,1000,-8414,0,0
10085,10.085,1,angle_n20_esc1100,user_wait,1651,1000,-8414,0,0
10105,10.105,1,angle_n20_esc1100,user_wait,1651,1000,-8414,0,0
10125,10.125,1,angle_n20_esc1100,user_wait,1651,1000,-8414,0,0
10160,10.160,1,angle_n20_esc1100,user_wait,1651,1000,-8414,0,0
10179,10.179,1,angle_n20_esc1100,user_wait,1651,1000,-8414,0,0
10199,10.199,1,angle_n20_esc1100,user_wait,1651,1000,-8414,0,0
10220,10.220,1,angle_n20_esc1100,run,1651,1100,-8414,0,0
10240,10.240,1,angle_n20_esc1100,run,1651,1100,-8414,0,0
10260,10.260,1,angle_n20_esc1100,run,1651,1100,-8414,0,0
10280,10.280,1,angle_n20_esc1100,run,1651,1100,-8414,0,0
10300,10.300,1,angle_n20_esc1100,run,1651,1100,-8414,0,0
10320,10.320,1,angle_n20_esc1100,run,1651,1100,-8414,0,0
10341,10.341,1,angle_n20_esc1100,run,1651,1100,-8414,0,0
10361,10.361,1,angle_n20_esc1100,run,1651,1100,-8414,0,0
10381,10.381,1,angle_n20_esc1100,run,1651,1100,-8414,0,0
10401,10.401,1,angle_n20_esc1100,run,1651,1100,-8414,0,0
10421,10.421,1,angle_n20_esc1100,run,1651,1100,-8414,0,0
10441,10.441,1,angle_n20_esc1100,run,1651,1100,-8414,0,0
10461,10.461,1,angle_n20_esc1100,run,1651,1100,-8414,0,0
10481,10.481,1,angle_n20_esc1100,run,1651,1100,-8414,0,0
10501,10.501,1,angle_n20_esc1100,run,1651,1100,-8414,0,0
10521,10.521,1,angle_n20_esc1100,run,1651,1100,-8414,0,0
10541,10.541,1,angle_n20_esc1100,run,1651,1100,-8414,0,0
10561,10.561,1,angle_n20_esc1100,run,1651,1100,-8414,0,0
10581,10.581,1,angle_n20_esc1100,run,1651,1100,-8414,0,0
10601,10.601,1,angle_n20_esc1100,run,1651,1100,-8413,1,1
10621,10.621,1,angle_n20_esc1100,run,1651,1100,-8413,0,1
10641,10.641,1,angle_n20_esc1100,run,1651,1100,-8413,0,1
10661,10.661,1,angle_n20_esc1100,run,1651,1100,-8412,1,2
10681,10.681,1,angle_n20_esc1100,run,1651,1100,-8412,0,2
10701,10.701,1,angle_n20_esc1100,run,1651,1100,-8412,0,2
10721,10.721,1,angle_n20_esc1100,run,1651,1100,-8412,0,2
10741,10.741,1,angle_n20_esc1100,run,1651,1100,-8411,1,3
10761,10.761,1,angle_n20_esc1100,run,1651,1100,-8411,0,3
10781,10.781,1,angle_n20_esc1100,run,1651,1100,-8411,0,3
10801,10.801,1,angle_n20_esc1100,run,1651,1100,-8411,0,3
10821,10.821,1,angle_n20_esc1100,run,1651,1100,-8411,0,3
10841,10.841,1,angle_n20_esc1100,run,1651,1100,-8410,1,4
10861,10.861,1,angle_n20_esc1100,run,1651,1100,-8410,0,4
10881,10.881,1,angle_n20_esc1100,run,1651,1100,-8410,0,4
10901,10.901,1,angle_n20_esc1100,run,1651,1100,-8410,0,4
10921,10.921,1,angle_n20_esc1100,run,1651,1100,-8410,0,4
10941,10.941,1,angle_n20_esc1100,run,1651,1100,-8410,0,4
10961,10.961,1,angle_n20_esc1100,run,1651,1100,-8409,1,5
10981,10.981,1,angle_n20_esc1100,run,1651,1100,-8409,0,5
11001,11.001,1,angle_n20_esc1100,run,1651,1100,-8409,0,5
11021,11.021,1,angle_n20_esc1100,run,1651,1100,-8409,0,5
11041,11.041,1,angle_n20_esc1100,run,1651,1100,-8409,0,5
11061,11.061,1,angle_n20_esc1100,run,1651,1100,-8409,0,5
11081,11.081,1,angle_n20_esc1100,run,1651,1100,-8409,0,5
11101,11.101,1,angle_n20_esc1100,run,1651,1100,-8409,0,5
11121,11.121,1,angle_n20_esc1100,run,1651,1100,-8408,1,6
11141,11.141,1,angle_n20_esc1100,run,1651,1100,-8408,0,6
11161,11.161,1,angle_n20_esc1100,run,1651,1100,-8408,0,6
11181,11.181,1,angle_n20_esc1100,run,1651,1100,-8408,0,6
11201,11.201,1,angle_n20_esc1100,run,1651,1100,-8408,0,6
11221,11.221,1,angle_n20_esc1100,run,1651,1100,-8408,0,6
11241,11.241,1,angle_n20_esc1100,run,1651,1100,-8408,0,6
11261,11.261,1,angle_n20_esc1100,run,1651,1100,-8408,0,6
11281,11.281,1,angle_n20_esc1100,run,1651,1100,-8408,0,6
11301,11.301,1,angle_n20_esc1100,run,1651,1100,-8408,0,6
11321,11.321,1,angle_n20_esc1100,run,1651,1100,-8408,0,6
11341,11.341,1,angle_n20_esc1100,run,1651,1100,-8407,1,7
11361,11.361,1,angle_n20_esc1100,run,1651,1100,-8407,0,7
11381,11.381,1,angle_n20_esc1100,run,1651,1100,-8407,0,7
11401,11.401,1,angle_n20_esc1100,run,1651,1100,-8407,0,7
11437,11.437,1,angle_n20_esc1100,run,1651,1100,-8407,0,7
11457,11.457,1,angle_n20_esc1100,run,1651,1100,-8407,0,7
11477,11.477,1,angle_n20_esc1100,run,1651,1100,-8407,0,7
11497,11.497,1,angle_n20_esc1100,run,1651,1100,-8407,0,7
11517,11.517,1,angle_n20_esc1100,run,1651,1100,-8407,0,7
11537,11.537,1,angle_n20_esc1100,run,1651,1100,-8406,1,8
11557,11.557,1,angle_n20_esc1100,run,1651,1100,-8406,0,8
11577,11.577,1,angle_n20_esc1100,run,1651,1100,-8406,0,8
11597,11.597,1,angle_n20_esc1100,run,1651,1100,-8406,0,8
11617,11.617,1,angle_n20_esc1100,run,1651,1100,-8406,0,8
11637,11.637,1,angle_n20_esc1100,run,1651,1100,-8406,0,8
11657,11.657,1,angle_n20_esc1100,run,1651,1100,-8406,0,8
11677,11.677,1,angle_n20_esc1100,run,1651,1100,-8406,0,8
11697,11.697,1,angle_n20_esc1100,run,1651,1100,-8406,0,8
11717,11.717,1,angle_n20_esc1100,run,1651,1100,-8406,0,8
11737,11.737,1,angle_n20_esc1100,run,1651,1100,-8406,0,8
11757,11.757,1,angle_n20_esc1100,run,1651,1100,-8406,0,8
11777,11.777,1,angle_n20_esc1100,run,1651,1100,-8406,0,8
11797,11.797,1,angle_n20_esc1100,run,1651,1100,-8405,1,9
11817,11.817,1,angle_n20_esc1100,run,1651,1100,-8405,0,9
11837,11.837,1,angle_n20_esc1100,run,1651,1100,-8405,0,9
11857,11.857,1,angle_n20_esc1100,run,1651,1100,-8405,0,9
11877,11.877,1,angle_n20_esc1100,run,1651,1100,-8405,0,9
11897,11.897,1,angle_n20_esc1100,run,1651,1100,-8405,0,9
11917,11.917,1,angle_n20_esc1100,run,1651,1100,-8405,0,9
11937,11.937,1,angle_n20_esc1100,run,1651,1100,-8405,0,9
11957,11.957,1,angle_n20_esc1100,run,1651,1100,-8405,0,9
11977,11.977,1,angle_n20_esc1100,run,1651,1100,-8405,0,9
11997,11.997,1,angle_n20_esc1100,run,1651,1100,-8405,0,9
12017,12.017,1,angle_n20_esc1100,run,1651,1100,-8405,0,9
12037,12.037,1,angle_n20_esc1100,run,1651,1100,-8405,0,9
12057,12.057,1,angle_n20_esc1100,run,1651,1100,-8405,0,9
12077,12.077,1,angle_n20_esc1100,run,1651,1100,-8404,1,10
12097,12.097,1,angle_n20_esc1100,run,1651,1100,-8404,0,10
12117,12.117,1,angle_n20_esc1100,run,1651,1100,-8404,0,10
12137,12.137,1,angle_n20_esc1100,run,1651,1100,-8404,0,10
12157,12.157,1,angle_n20_esc1100,run,1651,1100,-8404,0,10
12178,12.178,1,angle_n20_esc1100,run,1651,1100,-8404,0,10
12198,12.198,1,angle_n20_esc1100,run,1651,1100,-8404,0,10
12218,12.218,1,angle_n20_esc1100,run,1651,1100,-8404,0,10
12238,12.238,1,angle_n20_esc1100,run,1651,1100,-8404,0,10
12258,12.258,1,angle_n20_esc1100,run,1651,1100,-8404,0,10
12278,12.278,1,angle_n20_esc1100,run,1651,1100,-8404,0,10
12298,12.298,1,angle_n20_esc1100,run,1651,1100,-8404,0,10
12318,12.318,1,angle_n20_esc1100,run,1651,1100,-8404,0,10
12338,12.338,1,angle_n20_esc1100,run,1651,1100,-8404,0,10
12358,12.358,1,angle_n20_esc1100,run,1651,1100,-8404,0,10
12378,12.378,1,angle_n20_esc1100,run,1651,1100,-8404,0,10
12398,12.398,1,angle_n20_esc1100,run,1651,1100,-8404,0,10
12418,12.418,1,angle_n20_esc1100,run,1651,1100,-8404,0,10
12438,12.438,1,angle_n20_esc1100,run,1651,1100,-8403,1,11
12458,12.458,1,angle_n20_esc1100,run,1651,1100,-8403,0,11
12478,12.478,1,angle_n20_esc1100,run,1651,1100,-8403,0,11
12498,12.498,1,angle_n20_esc1100,run,1651,1100,-8403,0,11
12519,12.519,1,angle_n20_esc1100,run,1651,1100,-8403,0,11
12539,12.539,1,angle_n20_esc1100,run,1651,1100,-8403,0,11
12559,12.559,1,angle_n20_esc1100,run,1651,1100,-8403,0,11
12579,12.579,1,angle_n20_esc1100,run,1651,1100,-8403,0,11
12599,12.599,1,angle_n20_esc1100,run,1651,1100,-8403,0,11
12619,12.619,1,angle_n20_esc1100,run,1651,1100,-8403,0,11
12639,12.639,1,angle_n20_esc1100,run,1651,1100,-8403,0,11
12659,12.659,1,angle_n20_esc1100,run,1651,1100,-8403,0,11
12679,12.679,1,angle_n20_esc1100,run,1651,1100,-8403,0,11
12699,12.699,1,angle_n20_esc1100,run,1651,1100,-8402,1,12
12719,12.719,1,angle_n20_esc1100,run,1651,1100,-8402,0,12
12739,12.739,1,angle_n20_esc1100,run,1651,1100,-8402,0,12
12759,12.759,1,angle_n20_esc1100,run,1651,1100,-8402,0,12
12779,12.779,1,angle_n20_esc1100,run,1651,1100,-8402,0,12
12799,12.799,1,angle_n20_esc1100,run,1651,1100,-8402,0,12
12819,12.819,1,angle_n20_esc1100,run,1651,1100,-8402,0,12
12839,12.839,1,angle_n20_esc1100,run,1651,1100,-8402,0,12
12873,12.873,1,angle_n20_esc1100,run,1651,1100,-8402,0,12
12893,12.893,1,angle_n20_esc1100,run,1651,1100,-8402,0,12
12913,12.913,1,angle_n20_esc1100,run,1651,1100,-8402,0,12
12933,12.933,1,angle_n20_esc1100,run,1651,1100,-8402,0,12
12953,12.953,1,angle_n20_esc1100,run,1651,1100,-8402,0,12
12973,12.973,1,angle_n20_esc1100,run,1651,1100,-8401,1,13
12993,12.993,1,angle_n20_esc1100,run,1651,1100,-8401,0,13
13013,13.013,1,angle_n20_esc1100,run,1651,1100,-8401,0,13
13033,13.033,1,angle_n20_esc1100,run,1651,1100,-8401,0,13
13053,13.053,1,angle_n20_esc1100,run,1651,1100,-8402,-1,12
13073,13.073,1,angle_n20_esc1100,run,1651,1100,-8402,0,12
13093,13.093,1,angle_n20_esc1100,run,1651,1100,-8401,1,13
13113,13.113,1,angle_n20_esc1100,run,1651,1100,-8401,0,13
13133,13.133,1,angle_n20_esc1100,run,1651,1100,-8401,0,13
13153,13.153,1,angle_n20_esc1100,run,1651,1100,-8401,0,13
13173,13.173,1,angle_n20_esc1100,run,1651,1100,-8401,0,13
13193,13.193,1,angle_n20_esc1100,run,1651,1100,-8401,0,13
13213,13.213,1,angle_n20_esc1100,run,1651,1100,-8401,0,13
13233,13.233,1,angle_n20_esc1100,run,1651,1100,-8401,0,13
13253,13.253,1,angle_n20_esc1100,run,1651,1100,-8400,1,14
13273,13.273,1,angle_n20_esc1100,run,1651,1100,-8400,0,14
13293,13.293,1,angle_n20_esc1100,run,1651,1100,-8400,0,14
13313,13.313,1,angle_n20_esc1100,run,1651,1100,-8401,-1,13
13333,13.333,1,angle_n20_esc1100,run,1651,1100,-8401,0,13
13353,13.353,1,angle_n20_esc1100,run,1651,1100,-8401,0,13
13373,13.373,1,angle_n20_esc1100,run,1651,1100,-8401,0,13
13393,13.393,1,angle_n20_esc1100,run,1651,1100,-8400,1,14
13413,13.413,1,angle_n20_esc1100,run,1651,1100,-8401,-1,13
13433,13.433,1,angle_n20_esc1100,run,1651,1100,-8401,0,13
13453,13.453,1,angle_n20_esc1100,run,1651,1100,-8401,0,13
13473,13.473,1,angle_n20_esc1100,run,1651,1100,-8401,0,13
13493,13.493,1,angle_n20_esc1100,run,1651,1100,-8400,1,14
13513,13.513,1,angle_n20_esc1100,run,1651,1100,-8400,0,14
13533,13.533,1,angle_n20_esc1100,run,1651,1100,-8400,0,14
13553,13.553,1,angle_n20_esc1100,run,1651,1100,-8400,0,14
13573,13.573,1,angle_n20_esc1100,run,1651,1100,-8400,0,14
