t_ms,t_s,set_index,segment,phase,servo_us,esc_pwm_us,count,count_delta,count_from_start
10005,10.005,1,angle_n20_esc1150,user_wait,1651,1000,-8372,0,0
10025,10.025,1,angle_n20_esc1150,user_wait,1651,1000,-8372,0,0
10045,10.045,1,angle_n20_esc1150,user_wait,1651,1000,-8372,0,0
10065,10.065,1,angle_n20_esc1150,user_wait,1651,1000,-8372,0,0
10085,10.085,1,angle_n20_esc1150,user_wait,1651,1000,-8372,0,0
10105,10.105,1,angle_n20_esc1150,user_wait,1651,1000,-8372,0,0
10125,10.125,1,angle_n20_esc1150,user_wait,1651,1000,-8372,0,0
10159,10.159,1,angle_n20_esc1150,user_wait,1651,1000,-8372,0,0
10179,10.179,1,angle_n20_esc1150,user_wait,1651,1000,-8372,0,0
10199,10.199,1,angle_n20_esc1150,user_wait,1651,1000,-8372,0,0
10220,10.220,1,angle_n20_esc1150,run,1651,1150,-8372,0,0
10241,10.241,1,angle_n20_esc1150,run,1651,1150,-8372,0,0
10261,10.261,1,angle_n20_esc1150,run,1651,1150,-8372,0,0
10281,10.281,1,angle_n20_esc1150,run,1651,1150,-8371,1,1
10301,10.301,1,angle_n20_esc1150,run,1651,1150,-8371,0,1
10321,10.321,1,angle_n20_esc1150,run,1651,1150,-8371,0,1
10341,10.341,1,angle_n20_esc1150,run,1651,1150,-8371,0,1
10361,10.361,1,angle_n20_esc1150,run,1651,1150,-8371,0,1
10381,10.381,1,angle_n20_esc1150,run,1651,1150,-8371,0,1
10401,10.401,1,angle_n20_esc1150,run,1651,1150,-8371,0,1
10421,10.421,1,angle_n20_esc1150,run,1651,1150,-8371,0,1
10441,10.441,1,angle_n20_esc1150,run,1651,1150,-8371,0,1
10461,10.461,1,angle_n20_esc1150,run,1651,1150,-8371,0,1
10481,10.481,1,angle_n20_esc1150,run,1651,1150,-8371,0,1
10501,10.501,1,angle_n20_esc1150,run,1651,1150,-8370,1,2
10521,10.521,1,angle_n20_esc1150,run,1651,1150,-8370,0,2
10541,10.541,1,angle_n20_esc1150,run,1651,1150,-8369,1,3
10561,10.561,1,angle_n20_esc1150,run,1651,1150,-8368,1,4
10581,10.581,1,angle_n20_esc1150,run,1651,1150,-8368,0,4
10601,10.601,1,angle_n20_esc1150,run,1651,1150,-8367,1,5
10621,10.621,1,angle_n20_esc1150,run,1651,1150,-8366,1,6
10641,10.641,1,angle_n20_esc1150,run,1651,1150,-8365,1,7
10661,10.661,1,angle_n20_esc1150,run,1651,1150,-8364,1,8
10681,10.681,1,angle_n20_esc1150,run,1651,1150,-8364,0,8
10701,10.701,1,angle_n20_esc1150,run,1651,1150,-8363,1,9
10721,10.721,1,angle_n20_esc1150,run,1651,1150,-8362,1,10
10741,10.741,1,angle_n20_esc1150,run,1651,1150,-8362,0,10
10761,10.761,1,angle_n20_esc1150,run,1651,1150,-8361,1,11
10781,10.781,1,angle_n20_esc1150,run,1651,1150,-8360,1,12
10801,10.801,1,angle_n20_esc1150,run,1651,1150,-8358,2,14
10821,10.821,1,angle_n20_esc1150,run,1651,1150,-8358,0,14
10841,10.841,1,angle_n20_esc1150,run,1651,1150,-8357,1,15
10861,10.861,1,angle_n20_esc1150,run,1651,1150,-8355,2,17
10881,10.881,1,angle_n20_esc1150,run,1651,1150,-8354,1,18
10901,10.901,1,angle_n20_esc1150,run,1651,1150,-8354,0,18
10921,10.921,1,angle_n20_esc1150,run,1651,1150,-8353,1,19
10941,10.941,1,angle_n20_esc1150,run,1651,1150,-8353,0,19
10961,10.961,1,angle_n20_esc1150,run,1651,1150,-8352,1,20
10981,10.981,1,angle_n20_esc1150,run,1651,1150,-8349,3,23
11001,11.001,1,angle_n20_esc1150,run,1651,1150,-8349,0,23
11021,11.021,1,angle_n20_esc1150,run,1651,1150,-8348,1,24
11041,11.041,1,angle_n20_esc1150,run,1651,1150,-8348,0,24
11061,11.061,1,angle_n20_esc1150,run,1651,1150,-8347,1,25
11081,11.081,1,angle_n20_esc1150,run,1651,1150,-8345,2,27
11101,11.101,1,angle_n20_esc1150,run,1651,1150,-8344,1,28
11121,11.121,1,angle_n20_esc1150,run,1651,1150,-8344,0,28
11141,11.141,1,angle_n20_esc1150,run,1651,1150,-8343,1,29
11161,11.161,1,angle_n20_esc1150,run,1651,1150,-8343,0,29
11181,11.181,1,angle_n20_esc1150,run,1651,1150,-8341,2,31
11201,11.201,1,angle_n20_esc1150,run,1651,1150,-8340,1,32
11221,11.221,1,angle_n20_esc1150,run,1651,1150,-8339,1,33
11241,11.241,1,angle_n20_esc1150,run,1651,1150,-8339,0,33
11261,11.261,1,angle_n20_esc1150,run,1651,1150,-8339,0,33
11281,11.281,1,angle_n20_esc1150,run,1651,1150,-8337,2,35
11301,11.301,1,angle_n20_esc1150,run,1651,1150,-8335,2,37
11321,11.321,1,angle_n20_esc1150,run,1651,1150,-8335,0,37
11341,11.341,1,angle_n20_esc1150,run,1651,1150,-8335,0,37
11361,11.361,1,angle_n20_esc1150,run,1651,1150,-8336,-1,36
11381,11.381,1,angle_n20_esc1150,run,1651,1150,-8333,3,39
11413,11.413,1,angle_n20_esc1150,run,1651,1150,-8332,1,40
11433,11.433,1,angle_n20_esc1150,run,1651,1150,-8332,0,40
11453,11.453,1,angle_n20_esc1150,run,1651,1150,-8331,1,41
11473,11.473,1,angle_n20_esc1150,run,1651,1150,-8332,-1,40
11493,11.493,1,angle_n20_esc1150,run,1651,1150,-8330,2,42
11513,11.513,1,angle_n20_esc1150,run,1651,1150,-8327,3,45
11533,11.533,1,angle_n20_esc1150,run,1651,1150,-8328,-1,44
11553,11.553,1,angle_n20_esc1150,run,1651,1150,-8327,1,45
11573,11.573,1,angle_n20_esc1150,run,1651,1150,-8328,-1,44
11593,11.593,1,angle_n20_esc1150,run,1651,1150,-8326,2,46
11613,11.613,1,angle_n20_esc1150,run,1651,1150,-8324,2,48
11633,11.633,1,angle_n20_esc1150,run,1651,1150,-8324,0,48
11653,11.653,1,angle_n20_esc1150,run,1651,1150,-8324,0,48
11673,11.673,1,angle_n20_esc1150,run,1651,1150,-8324,0,48
11693,11.693,1,angle_n20_esc1150,run,1651,1150,-8322,2,50
11713,11.713,1,angle_n20_esc1150,run,1651,1150,-8322,0,50
11733,11.733,1,angle_n20_esc1150,run,1651,1150,-8322,0,50
11753,11.753,1,angle_n20_esc1150,run,1651,1150,-8320,2,52
11773,11.773,1,angle_n20_esc1150,run,1651,1150,-8320,0,52
11794,11.794,1,angle_n20_esc1150,run,1651,1150,-8319,1,53
11814,11.814,1,angle_n20_esc1150,run,1651,1150,-8320,-1,52
11834,11.834,1,angle_n20_esc1150,run,1651,1150,-8319,1,53
11854,11.854,1,angle_n20_esc1150,run,1651,1150,-8317,2,55
11874,11.874,1,angle_n20_esc1150,run,1651,1150,-8317,0,55
11894,11.894,1,angle_n20_esc1150,run,1651,1150,-8317,0,55
11914,11.914,1,angle_n20_esc1150,run,1651,1150,-8318,-1,54
11934,11.934,1,angle_n20_esc1150,run,1651,1150,-8316,2,56
11954,11.954,1,angle_n20_esc1150,run,1651,1150,-8314,2,58
11974,11.974,1,angle_n20_esc1150,run,1651,1150,-8315,-1,57
11994,11.994,1,angle_n20_esc1150,run,1651,1150,-8314,1,58
12014,12.014,1,angle_n20_esc1150,run,1651,1150,-8314,0,58
12034,12.034,1,angle_n20_esc1150,run,1651,1150,-8313,1,59
12054,12.054,1,angle_n20_esc1150,run,1651,1150,-8314,-1,58
12074,12.074,1,angle_n20_esc1150,run,1651,1150,-8314,0,58
12094,12.094,1,angle_n20_esc1150,run,1651,1150,-8313,1,59
12114,12.114,1,angle_n20_esc1150,run,1651,1150,-8313,0,59
12135,12.135,1,angle_n20_esc1150,run,1651,1150,-8312,1,60
12155,12.155,1,angle_n20_esc1150,run,1651,1150,-8313,-1,59
12175,12.175,1,angle_n20_esc1150,run,1651,1150,-8312,1,60
12195,12.195,1,angle_n20_esc1150,run,1651,1150,-8311,1,61
12215,12.215,1,angle_n20_esc1150,run,1651,1150,-8311,0,61
12235,12.235,1,angle_n20_esc1150,run,1651,1150,-8311,0,61
12255,12.255,1,angle_n20_esc1150,run,1651,1150,-8312,-1,60
12275,12.275,1,angle_n20_esc1150,run,1651,1150,-8309,3,63
12295,12.295,1,angle_n20_esc1150,run,1651,1150,-8309,0,63
12315,12.315,1,angle_n20_esc1150,run,1651,1150,-8309,0,63
12335,12.335,1,angle_n20_esc1150,run,1651,1150,-8309,0,63
12355,12.355,1,angle_n20_esc1150,run,1651,1150,-8308,1,64
12375,12.375,1,angle_n20_esc1150,run,1651,1150,-8306,2,66
12395,12.395,1,angle_n20_esc1150,run,1651,1150,-8307,-1,65
12415,12.415,1,angle_n20_esc1150,run,1651,1150,-8306,1,66
12435,12.435,1,angle_n20_esc1150,run,1651,1150,-8306,0,66
12455,12.455,1,angle_n20_esc1150,run,1651,1150,-8306,0,66
12475,12.475,1,angle_n20_esc1150,run,1651,1150,-8305,1,67
12496,12.496,1,angle_n20_esc1150,run,1651,1150,-8306,-1,66
12516,12.516,1,angle_n20_esc1150,run,1651,1150,-8304,2,68
12536,12.536,1,angle_n20_esc1150,run,1651,1150,-8304,0,68
12556,12.556,1,angle_n20_esc1150,run,1651,1150,-8304,0,68
12576,12.576,1,angle_n20_esc1150,run,1651,1150,-8304,0,68
12596,12.596,1,angle_n20_esc1150,run,1651,1150,-8304,0,68
12616,12.616,1,angle_n20_esc1150,run,1651,1150,-8301,3,71
12636,12.636,1,angle_n20_esc1150,run,1651,1150,-8302,-1,70
12656,12.656,1,angle_n20_esc1150,run,1651,1150,-8302,0,70
12676,12.676,1,angle_n20_esc1150,run,1651,1150,-8302,0,70
12696,12.696,1,angle_n20_esc1150,run,1651,1150,-8301,1,71
12716,12.716,1,angle_n20_esc1150,run,1651,1150,-8300,1,72
12736,12.736,1,angle_n20_esc1150,run,1651,1150,-8301,-1,71
12756,12.756,1,angle_n20_esc1150,run,1651,1150,-8299,2,73
12776,12.776,1,angle_n20_esc1150,run,1651,1150,-8299,0,73
12796,12.796,1,angle_n20_esc1150,run,1651,1150,-8299,0,73
12832,12.832,1,angle_n20_esc1150,run,1651,1150,-8299,0,73
12853,12.853,1,angle_n20_esc1150,run,1651,1150,-8298,1,74
12873,12.873,1,angle_n20_esc1150,run,1651,1150,-8297,1,75
12893,12.893,1,angle_n20_esc1150,run,1651,1150,-8297,0,75
12913,12.913,1,angle_n20_esc1150,run,1651,1150,-8297,0,75
12933,12.933,1,angle_n20_esc1150,run,1651,1150,-8298,-1,74
12953,12.953,1,angle_n20_esc1150,run,1651,1150,-8296,2,76
12973,12.973,1,angle_n20_esc1150,run,1651,1150,-8295,1,77
12993,12.993,1,angle_n20_esc1150,run,1651,1150,-8296,-1,76
13013,13.013,1,angle_n20_esc1150,run,1651,1150,-8295,1,77
13033,13.033,1,angle_n20_esc1150,run,1651,1150,-8296,-1,76
13053,13.053,1,angle_n20_esc1150,run,1651,1150,-8294,2,78
13073,13.073,1,angle_n20_esc1150,run,1651,1150,-8294,0,78
13093,13.093,1,angle_n20_esc1150,run,1651,1150,-8295,-1,77
13113,13.113,1,angle_n20_esc1150,run,1651,1150,-8294,1,78
13133,13.133,1,angle_n20_esc1150,run,1651,1150,-8294,0,78
13153,13.153,1,angle_n20_esc1150,run,1651,1150,-8293,1,79
13173,13.173,1,angle_n20_esc1150,run,1651,1150,-8294,-1,78
13193,13.193,1,angle_n20_esc1150,run,1651,1150,-8293,1,79
13213,13.213,1,angle_n20_esc1150,run,1651,1150,-8292,1,80
13233,13.233,1,angle_n20_esc1150,run,1651,1150,-8293,-1,79
13253,13.253,1,angle_n20_esc1150,run,1651,1150,-8292,1,80
13273,13.273,1,angle_n20_esc1150,run,1651,1150,-8293,-1,79
13293,13.293,1,angle_n20_esc1150,run,1651,1150,-8291,2,81
13313,13.313,1,angle_n20_esc1150,run,1651,1150,-8290,1,82
13333,13.333,1,angle_n20_esc1150,run,1651,1150,-8291,-1,81
13353,13.353,1,angle_n20_esc1150,run,1651,1150,-8291,0,81
13373,13.373,1,angle_n20_esc1150,run,1651,1150,-8291,0,81
13393,13.393,1,angle_n20_esc1150,run,1651,1150,-8290,1,82
13413,13.413,1,angle_n20_esc1150,run,1651,1150,-8290,0,82
13433,13.433,1,angle_n20_esc1150,run,1651,1150,-8290,0,82
13453,13.453,1,angle_n20_esc1150,run,1651,1150,-8290,0,82
13473,13.473,1,angle_n20_esc1150,run,1651,1150,-8289,1,83
13493,13.493,1,angle_n20_esc1150,run,1651,1150,-8289,0,83
13513,13.513,1,angle_n20_esc1150,run,1651,1150,-8289,0,83
13533,13.533,1,angle_n20_esc1150,run,1651,1150,-8289,0,83
13553,13.553,1,angle_n20_esc1150,run,1651,1150,-8287,2,85
13573,13.573,1,angle_n20_esc1150,run,1651,1150,-8288,-1,84
13593,13.593,1,angle_n20_esc1150,run,1651,1150,-8288,0,84
13613,13.613,1,angle_n20_esc1150,run,1651,1150,-8288,0,84
13633,13.633,1,angle_n20_esc1150,run,1651,1150,-8286,2,86
13653,13.653,1,angle_n20_esc1150,run,1651,1150,-8285,1,87
13673,13.673,1,angle_n20_esc1150,run,1651,1150,-8286,-1,86
13693,13.693,1,angle_n20_esc1150,run,1651,1150,-8286,0,86
13713,13.713,1,angle_n20_esc1150,run,1651,1150,-8286,0,86
13733,13.733,1,angle_n20_esc1150,run,1651,1150,-8285,1,87
13753,13.753,1,angle_n20_esc1150,run,1651,1150,-8285,0,87
13773,13.773,1,angle_n20_esc1150,run,1651,1150,-8285,0,87
13793,13.793,1,angle_n20_esc1150,run,1651,1150,-8284,1,88
13813,13.813,1,angle_n20_esc1150,run,1651,1150,-8284,0,88
13833,13.833,1,angle_n20_esc1150,run,1651,1150,-8284,0,88
13853,13.853,1,angle_n20_esc1150,run,1651,1150,-8284,0,88
13873,13.873,1,angle_n20_esc1150,run,1651,1150,-8283,1,89
13893,13.893,1,angle_n20_esc1150,run,1651,1150,-8282,1,90
13913,13.913,1,angle_n20_esc1150,run,1651,1150,-8283,-1,89
13933,13.933,1,angle_n20_esc1150,run,1651,1150,-8282,1,90
13953,13.953,1,angle_n20_esc1150,run,1651,1150,-8283,-1,89
13973,13.973,1,angle_n20_esc1150,run,1651,1150,-8282,1,90
13993,13.993,1,angle_n20_esc1150,run,1651,1150,-8281,1,91
14013,14.013,1,angle_n20_esc1150,run,1651,1150,-8281,0,91
14033,14.033,1,angle_n20_esc1150,run,1651,1150,-8281,0,91
14053,14.053,1,angle_n20_esc1150,run,1651,1150,-8282,-1,90
14073,14.073,1,angle_n20_esc1150,run,1651,1150,-8280,2,92
14093,14.093,1,angle_n20_esc1150,run,1651,1150,-8280,0,92
14113,14.113,1,angle_n20_esc1150,run,1651,1150,-8281,-1,91
14133,14.133,1,angle_n20_esc1150,run,1651,1150,-8280,1,92
14153,14.153,1,angle_n20_esc1150,run,1651,1150,-8280,0,92
14173,14.173,1,angle_n20_esc1150,run,1651,1150,-8279,1,93
14193,14.193,1,angle_n20_esc1150,run,1651,1150,-8280,-1,92
14213,14.213,1,angle_n20_esc1150,run,1651,1150,-8279,1,93
14233,14.233,1,angle_n20_esc1150,run,1651,1150,-8278,1,94
14267,14.267,1,angle_n20_esc1150,run,1651,1150,-8278,0,94
14287,14.287,1,angle_n20_esc1150,run,1651,1150,-8278,0,94
14307,14.307,1,angle_n20_esc1150,run,1651,1150,-8279,-1,93
14327,14.327,1,angle_n20_esc1150,run,1651,1150,-8278,1,94
14347,14.347,1,angle_n20_esc1150,run,1651,1150,-8277,1,95
14367,14.367,1,angle_n20_esc1150,run,1651,1150,-8278,-1,94
14387,14.387,1,angle_n20_esc1150,run,1651,1150,-8278,0,94
14407,14.407,1,angle_n20_esc1150,run,1651,1150,-8278,0,94
14427,14.427,1,angle_n20_esc1150,run,1651,1150,-8277,1,95
14447,14.447,1,angle_n20_esc1150,run,1651,1150,-8276,1,96
14467,14.467,1,angle_n20_esc1150,run,1651,1150,-8277,-1,95
14487,14.487,1,angle_n20_esc1150,run,1651,1150,-8277,0,95
14507,14.507,1,angle_n20_esc1150,run,1651,1150,-8277,0,95
14527,14.527,1,angle_n20_esc1150,run,1651,1150,-8275,2,97
14547,14.547,1,angle_n20_esc1150,run,1651,1150,-8276,-1,96
14567,14.567,1,angle_n20_esc1150,run,1651,1150,-8276,0,96
14587,14.587,1,angle_n20_esc1150,run,1651,1150,-8275,1,97
14607,14.607,1,angle_n20_esc1150,run,1651,1150,-8275,0,97
14627,14.627,1,angle_n20_esc1150,run,1651,1150,-8275,0,97
14647,14.647,1,angle_n20_esc1150,run,1651,1150,-8275,0,97
14667,14.667,1,angle_n20_esc1150,run,1651,1150,-8276,-1,96
14687,14.687,1,angle_n20_esc1150,run,1651,1150,-8274,2,98
14707,14.707,1,angle_n20_esc1150,run,1651,1150,-8274,0,98
14727,14.727,1,angle_n20_esc1150,run,1651,1150,-8274,0,98
14747,14.747,1,angle_n20_esc1150,run,1651,1150,-8275,-1,97
14767,14.767,1,angle_n20_esc1150,run,1651,1150,-8274,1,98
14787,14.787,1,angle_n20_esc1150,run,1651,1150,-8272,2,100
14807,14.807,1,angle_n20_esc1150,run,1651,1150,-8273,-1,99
14827,14.827,1,angle_n20_esc1150,run,1651,1150,-8273,0,99
14847,14.847,1,angle_n20_esc1150,run,1651,1150,-8273,0,99
14867,14.867,1,angle_n20_esc1150,run,1651,1150,-8271,2,101
14887,14.887,1,angle_n20_esc1150,run,1651,1150,-8271,0,101
14907,14.907,1,angle_n20_esc1150,run,1651,1150,-8272,-1,100
14927,14.927,1,angle_n20_esc1150,run,1651,1150,-8271,1,101
14947,14.947,1,angle_n20_esc1150,run,1651,1150,-8271,0,101
14967,14.967,1,angle_n20_esc1150,run,1651,1150,-8271,0,101
14987,14.987,1,angle_n20_esc1150,run,1651,1150,-8271,0,101
15007,15.007,1,angle_n20_esc1150,run,1651,1150,-8271,0,101
15027,15.027,1,angle_n20_esc1150,run,1651,1150,-8269,2,103
15047,15.047,1,angle_n20_esc1150,run,1651,1150,-8269,0,103
15067,15.067,1,angle_n20_esc1150,run,1651,1150,-8269,0,103
15087,15.087,1,angle_n20_esc1150,run,1651,1150,-8270,-1,102
15107,15.107,1,angle_n20_esc1150,run,1651,1150,-8269,1,103
15127,15.127,1,angle_n20_esc1150,run,1651,1150,-8267,2,105
15147,15.147,1,angle_n20_esc1150,run,1651,1150,-8268,-1,104
15167,15.167,1,angle_n20_esc1150,run,1651,1150,-8268,0,104
15187,15.187,1,angle_n20_esc1150,run,1651,1150,-8268,0,104
15207,15.207,1,angle_n20_esc1150,run,1651,1150,-8267,1,105
15227,15.227,1,angle_n20_esc1150,run,1651,1150,-8267,0,105
15247,15.247,1,angle_n20_esc1150,run,1651,1150,-8268,-1,104
15267,15.267,1,angle_n20_esc1150,run,1651,1150,-8267,1,105
15287,15.287,1,angle_n20_esc1150,run,1651,1150,-8267,0,105
15307,15.307,1,angle_n20_esc1150,run,1651,1150,-8267,0,105
15327,15.327,1,angle_n20_esc1150,run,1651,1150,-8267,0,105
15348,15.348,1,angle_n20_esc1150,run,1651,1150,-8267,0,105
15368,15.368,1,angle_n20_esc1150,run,1651,1150,-8265,2,107
15388,15.388,1,angle_n20_esc1150,run,1651,1150,-8266,-1,106
15408,15.408,1,angle_n20_esc1150,run,1651,1150,-8266,0,106
15428,15.428,1,angle_n20_esc1150,run,1651,1150,-8266,0,106
15448,15.448,1,angle_n20_esc1150,run,1651,1150,-8266,0,106
15468,15.468,1,angle_n20_esc1150,run,1651,1150,-8264,2,108
15488,15.488,1,angle_n20_esc1150,run,1651,1150,-8265,-1,107
15508,15.508,1,angle_n20_esc1150,run,1651,1150,-8265,0,107
15528,15.528,1,angle_n20_esc1150,run,1651,1150,-8265,0,107
15548,15.548,1,angle_n20_esc1150,run,1651,1150,-8264,1,108
15568,15.568,1,angle_n20_esc1150,run,1651,1150,-8264,0,108
15588,15.588,1,angle_n20_esc1150,run,1651,1150,-8265,-1,107
15608,15.608,1,angle_n20_esc1150,run,1651,1150,-8264,1,108
15629,15.629,1,angle_n20_esc1150,run,1651,1150,-8264,0,108
15672,15.672,1,angle_n20_esc1150,run,1651,1150,-8264,0,108
15692,15.692,1,angle_n20_esc1150,run,1651,1150,-8263,1,109
15713,15.713,1,angle_n20_esc1150,run,1651,1150,-8263,0,109
15733,15.733,1,angle_n20_esc1150,run,1651,1150,-8263,0,109
15753,15.753,1,angle_n20_esc1150,run,1651,1150,-8263,0,109
15773,15.773,1,angle_n20_esc1150,run,1651,1150,-8263,0,109
15793,15.793,1,angle_n20_esc1150,run,1651,1150,-8261,2,111
15813,15.813,1,angle_n20_esc1150,run,1651,1150,-8263,-2,109
15833,15.833,1,angle_n20_esc1150,run,1651,1150,-8262,1,110
15853,15.853,1,angle_n20_esc1150,run,1651,1150,-8262,0,110
15873,15.873,1,angle_n20_esc1150,run,1651,1150,-8262,0,110
15893,15.893,1,angle_n20_esc1150,run,1651,1150,-8262,0,110
15913,15.913,1,angle_n20_esc1150,run,1651,1150,-8262,0,110
15934,15.934,1,angle_n20_esc1150,run,1651,1150,-8261,1,111
15954,15.954,1,angle_n20_esc1150,run,1651,1150,-8261,0,111
15974,15.974,1,angle_n20_esc1150,run,1651,1150,-8261,0,111
15994,15.994,1,angle_n20_esc1150,run,1651,1150,-8262,-1,110
16014,16.014,1,angle_n20_esc1150,run,1651,1150,-8262,0,110
16034,16.034,1,angle_n20_esc1150,run,1651,1150,-8260,2,112
16055,16.055,1,angle_n20_esc1150,run,1651,1150,-8261,-1,111
16075,16.075,1,angle_n20_esc1150,run,1651,1150,-8261,0,111
16096,16.096,1,angle_n20_esc1150,run,1651,1150,-8261,0,111
16116,16.116,1,angle_n20_esc1150,run,1651,1150,-8260,1,112
16137,16.137,1,angle_n20_esc1150,run,1651,1150,-8261,-1,111
16158,16.158,1,angle_n20_esc1150,run,1651,1150,-8261,0,111
16178,16.178,1,angle_n20_esc1150,run,1651,1150,-8260,1,112
16198,16.198,1,angle_n20_esc1150,run,1651,1150,-8260,0,112
16218,16.218,1,angle_n20_esc1150,run,1651,1150,-8260,0,112
16239,16.239,1,angle_n20_esc1150,run,1651,1150,-8261,-1,111
16259,16.259,1,angle_n20_esc1150,run,1651,1150,-8259,2,113
16279,16.279,1,angle_n20_esc1150,run,1651,1150,-8259,0,113
16299,16.299,1,angle_n20_esc1150,run,1651,1150,-8260,-1,112
16319,16.319,1,angle_n20_esc1150,run,1651,1150,-8260,0,112
16339,16.339,1,angle_n20_esc1150,run,1651,1150,-8260,0,112
16359,16.359,1,angle_n20_esc1150,run,1651,1150,-8258,2,114
16379,16.379,1,angle_n20_esc1150,run,1651,1150,-8259,-1,113
16399,16.399,1,angle_n20_esc1150,run,1651,1150,-8259,0,113
16419,16.419,1,angle_n20_esc1150,run,1651,1150,-8259,0,113
16440,16.440,1,angle_n20_esc1150,run,1651,1150,-8258,1,114
16460,16.460,1,angle_n20_esc1150,run,1651,1150,-8258,0,114
16480,16.480,1,angle_n20_esc1150,run,1651,1150,-8259,-1,113
16500,16.500,1,angle_n20_esc1150,run,1651,1150,-8259,0,113
16520,16.520,1,angle_n20_esc1150,run,1651,1150,-8257,2,115
16540,16.540,1,angle_n20_esc1150,run,1651,1150,-8258,-1,114
16560,16.560,1,angle_n20_esc1150,run,1651,1150,-8258,0,114
16580,16.580,1,angle_n20_esc1150,run,1651,1150,-8259,-1,113
16600,16.600,1,angle_n20_esc1150,run,1651,1150,-8257,2,115
16620,16.620,1,angle_n20_esc1150,run,1651,1150,-8256,1,116
16640,16.640,1,angle_n20_esc1150,run,1651,1150,-8257,-1,115
16660,16.660,1,angle_n20_esc1150,run,1651,1150,-8256,1,116
16680,16.680,1,angle_n20_esc1150,run,1651,1150,-8256,0,116
16700,16.700,1,angle_n20_esc1150,run,1651,1150,-8256,0,116
16720,16.720,1,angle_n20_esc1150,run,1651,1150,-8256,0,116
16740,16.740,1,angle_n20_esc1150,run,1651,1150,-8257,-1,115
16760,16.760,1,angle_n20_esc1150,run,1651,1150,-8255,2,117
