bootstrap_index,mean_thrust_N,std_thrust_N,min_sampled_thrust_N,max_sampled_thrust_N,mean_voltage_V,std_voltage_V,sampled_unit_ids
412,2.99601631666667,0.13022735187085,2.9102753,3.238860475,10.9135166666667,0.31507078159783,train_seed2001_baseline_pre;validation_seed2003_baseline_post;validation_seed2003_baseline_post;validation_seed2003_baseline_pre;train_seed2002_baseline_pre;validation_seed2003_baseline_pre
413,3.04490354583333,0.12475312328443,2.9102753,3.238860475,11.0891541666667,0.241289775175344,train_seed2002_baseline_pre;validation_seed2003_baseline_pre;validation_seed2003_baseline_pre;train_seed2001_baseline_pre;train_seed2001_baseline_post;train_seed2002_baseline_pre
414,3.05247935416667,0.115122899432483,2.933002725,3.238860475,11.1132708333333,0.209569394483466,train_seed2002_baseline_pre;train_seed2002_baseline_post;train_seed2001_baseline_pre;train_seed2002_baseline_post;train_seed2001_baseline_post;train_seed2002_baseline_pre
415,3.07222617916667,0.0996525099966862,2.933002725,3.238860475,11.1518458333333,0.179457167881829,train_seed2002_baseline_pre;train_seed2002_baseline_pre;train_seed2002_baseline_pre;train_seed2001_baseline_post;train_seed2001_baseline_pre;train_seed2002_baseline_post
416,3.08918077916667,0.14271992497025,2.9102753,3.238860475,11.1698833333333,0.267485435896363,train_seed2002_baseline_post;train_seed2001_baseline_pre;train_seed2001_baseline_post;train_seed2001_baseline_post;validation_seed2003_baseline_pre;train_seed2001_baseline_pre
417,2.97242951666667,0.0612352848288753,2.932601575,3.051483675,10.9255125,0.180562357476578,train_seed2002_baseline_post;train_seed2002_baseline_post;train_seed2002_baseline_pre;train_seed2002_baseline_pre;validation_seed2003_baseline_post;train_seed2002_baseline_post
418,3.02347266666667,0.120428877093368,2.933002725,3.238860475,11.0600833333333,0.220496513955814,train_seed2002_baseline_post;train_seed2002_baseline_pre;train_seed2002_baseline_post;train_seed2002_baseline_post;train_seed2001_baseline_pre;train_seed2002_baseline_pre
419,3.07215932083333,0.0997646699203461,2.932601575,3.238860475,11.1099083333333,0.262834523353892,train_seed2002_baseline_pre;train_seed2001_baseline_pre;train_seed2002_baseline_pre;train_seed2001_baseline_post;validation_seed2003_baseline_post;train_seed2002_baseline_pre
420,3.05416340833333,0.127373649981034,2.9102753,3.238860475,11.1037666666667,0.246262141663448,train_seed2001_baseline_post;train_seed2002_baseline_pre;validation_seed2003_baseline_pre;train_seed2001_baseline_pre;train_seed2001_baseline_post;validation_seed2003_baseline_pre
421,2.9542998875,0.0756332517661556,2.9102753,3.10704285,10.8354958333333,0.210199482288059,validation_seed2003_baseline_pre;train_seed2002_baseline_post;validation_seed2003_baseline_post;train_seed2001_baseline_post;validation_seed2003_baseline_pre;validation_seed2003_baseline_post
422,3.07992091666667,0.143131011793079,2.9102753,3.238860475,11.1552708333333,0.267288015264747,train_seed2001_baseline_pre;train_seed2001_baseline_post;train_seed2002_baseline_post;train_seed2002_baseline_pre;validation_seed2003_baseline_pre;train_seed2001_baseline_pre
423,3.03096682916667,0.161265712939954,2.9102753,3.238860475,10.9376958333333,0.399882241233802,train_seed2001_baseline_pre;validation_seed2003_baseline_pre;validation_seed2003_baseline_post;validation_seed2003_baseline_post;validation_seed2003_baseline_post;train_seed2001_baseline_pre
424,3.03110054583333,0.161167942547571,2.9102753,3.238860475,11.0215708333333,0.341462956415725,train_seed2001_baseline_pre;train_seed2001_baseline_pre;train_seed2002_baseline_post;validation_seed2003_baseline_post;train_seed2002_baseline_post;validation_seed2003_baseline_pre
425,3.06167235833333,0.117329913182029,2.932601575,3.238860475,11.0859458333333,0.282777531558234,train_seed2001_baseline_post;validation_seed2003_baseline_post;train_seed2001_baseline_post;train_seed2001_baseline_pre;train_seed2002_baseline_pre;train_seed2002_baseline_post
426,3.11264865,0.116687448262225,2.932601575,3.238860475,11.1785791666667,0.296568301330685,validation_seed2003_baseline_post;train_seed2001_baseline_pre;train_seed2001_baseline_post;train_seed2001_baseline_pre;train_seed2002_baseline_pre;train_seed2001_baseline_post
427,2.99980422083333,0.127537380688421,2.9102753,3.238860475,10.925575,0.312051788169849,train_seed2002_baseline_post;train_seed2002_baseline_pre;validation_seed2003_baseline_post;validation_seed2003_baseline_pre;validation_seed2003_baseline_post;train_seed2001_baseline_pre
428,3.0836419625,0.138038189474419,2.932601575,3.238860475,11.1253916666667,0.317787267942987,train_seed2002_baseline_post;train_seed2001_baseline_post;validation_seed2003_baseline_post;train_seed2001_baseline_pre;train_seed2001_baseline_pre;train_seed2002_baseline_pre
429,3.11264865,0.116687448262225,2.932601575,3.238860475,11.1785791666667,0.296568301330685,train_seed2002_baseline_pre;train_seed2001_baseline_post;train_seed2001_baseline_pre;train_seed2001_baseline_pre;train_seed2001_baseline_post;validation_seed2003_baseline_post
430,3.14015707083333,0.129819734853012,2.9102753,3.238860475,11.2625166666667,0.246732848272514,train_seed2001_baseline_post;validation_seed2003_baseline_pre;train_seed2001_baseline_post;train_seed2001_baseline_pre;train_seed2001_baseline_pre;train_seed2001_baseline_pre
431,2.9808794875,0.0773430122961484,2.9102753,3.051483675,10.96985,0.166398112970069,train_seed2002_baseline_pre;validation_seed2003_baseline_pre;validation_seed2003_baseline_pre;train_seed2002_baseline_pre;train_seed2002_baseline_pre;validation_seed2003_baseline_pre
432,3.08911392083333,0.142807787372768,2.9102753,3.238860475,11.1279458333333,0.33202566821583,validation_seed2003_baseline_post;train_seed2001_baseline_post;train_seed2001_baseline_pre;train_seed2001_baseline_pre;validation_seed2003_baseline_pre;train_seed2001_baseline_post
433,3.01069606666667,0.0876359453857333,2.932601575,3.10704285,10.9933125,0.226669946590855,train_seed2002_baseline_pre;train_seed2001_baseline_post;validation_seed2003_baseline_post;train_seed2002_baseline_post;train_seed2002_baseline_post;train_seed2001_baseline_post
434,3.11271550833333,0.116563703821196,2.933002725,3.238860475,11.2205166666667,0.210152150635359,train_seed2002_baseline_post;train_seed2001_baseline_pre;train_seed2001_baseline_post;train_seed2002_baseline_pre;train_seed2001_baseline_post;train_seed2001_baseline_pre
435,2.977901475,0.0809308481136784,2.9102753,3.10704285,10.9280666666667,0.207557994104461,train_seed2002_baseline_post;validation_seed2003_baseline_pre;validation_seed2003_baseline_post;train_seed2002_baseline_pre;train_seed2002_baseline_post;train_seed2001_baseline_post
436,3.0761330125,0.148014204445592,2.9102753,3.238860475,11.1432125,0.282813647898226,train_seed2001_baseline_pre;train_seed2001_baseline_pre;validation_seed2003_baseline_pre;validation_seed2003_baseline_pre;train_seed2001_baseline_post;train_seed2002_baseline_pre
437,2.97640320833333,0.129058454359195,2.9102753,3.238860475,10.9588166666667,0.241336065822469,train_seed2002_baseline_post;train_seed2001_baseline_pre;validation_seed2003_baseline_pre;train_seed2002_baseline_post;train_seed2002_baseline_post;validation_seed2003_baseline_pre
438,2.952548975,0.0484683049889208,2.932601575,3.051483675,10.8030625,0.198923219327207,validation_seed2003_baseline_post;train_seed2002_baseline_post;validation_seed2003_baseline_post;train_seed2002_baseline_pre;train_seed2002_baseline_post;validation_seed2003_baseline_post
439,3.010762925,0.0875645744678682,2.933002725,3.10704285,11.03525,0.161980010340784,train_seed2002_baseline_post;train_seed2001_baseline_post;train_seed2002_baseline_post;train_seed2002_baseline_pre;train_seed2001_baseline_post;train_seed2002_baseline_post
440,3.07215932083333,0.0997646699203461,2.932601575,3.238860475,11.1099083333333,0.262834523353892,train_seed2001_baseline_pre;train_seed2002_baseline_pre;validation_seed2003_baseline_post;train_seed2002_baseline_pre;train_seed2001_baseline_post;train_seed2002_baseline_pre
441,3.008997225,0.133943990365135,2.9102753,3.238860475,10.89825,0.348010096117917,validation_seed2003_baseline_post;validation_seed2003_baseline_post;validation_seed2003_baseline_pre;train_seed2001_baseline_pre;train_seed2001_baseline_post;validation_seed2003_baseline_post
442,3.07066105416667,0.142822295044794,2.9102753,3.238860475,11.1406583333333,0.266129380972239,train_seed2001_baseline_pre;train_seed2002_baseline_pre;validation_seed2003_baseline_pre;train_seed2001_baseline_pre;train_seed2002_baseline_post;train_seed2002_baseline_pre
443,2.9871613375,0.0932713194298585,2.9102753,3.10704285,10.9426791666667,0.22617238194388,train_seed2001_baseline_post;validation_seed2003_baseline_post;train_seed2001_baseline_post;train_seed2002_baseline_post;validation_seed2003_baseline_pre;train_seed2002_baseline_post
444,3.03273252916667,0.125060354088137,2.933002725,3.238860475,11.0746958333333,0.22817211399329,train_seed2002_baseline_post;train_seed2001_baseline_pre;train_seed2001_baseline_post;train_seed2002_baseline_post;train_seed2002_baseline_pre;train_seed2002_baseline_post
445,2.9815556625,0.0776966626665682,2.932601575,3.10704285,10.85625,0.260153368227285,validation_seed2003_baseline_post;train_seed2001_baseline_post;validation_seed2003_baseline_post;train_seed2002_baseline_pre;validation_seed2003_baseline_post;train_seed2002_baseline_post
446,3.028944625,0.128968298935398,2.9102753,3.238860475,11.0626375,0.241394592809161,validation_seed2003_baseline_pre;train_seed2002_baseline_post;train_seed2002_baseline_post;train_seed2001_baseline_post;train_seed2001_baseline_pre;train_seed2002_baseline_pre
447,3.1219085125,0.113009383163987,2.932601575,3.238860475,11.1931916666667,0.295365721465216,train_seed2001_baseline_post;train_seed2001_baseline_pre;train_seed2001_baseline_post;train_seed2001_baseline_post;validation_seed2003_baseline_post;train_seed2001_baseline_pre
448,3.03807077083333,0.132973670787458,2.9102753,3.238860475,10.993375,0.340797077819048,train_seed2001_baseline_post;validation_seed2003_baseline_pre;validation_seed2003_baseline_post;train_seed2001_baseline_post;train_seed2001_baseline_pre;validation_seed2003_baseline_post
449,2.9976483,0.0822287427871667,2.9102753,3.10704285,10.9666416666667,0.220254549707077,validation_seed2003_baseline_pre;train_seed2001_baseline_post;train_seed2002_baseline_pre;train_seed2002_baseline_post;train_seed2002_baseline_pre;validation_seed2003_baseline_post
450,2.96857475416667,0.0648075815956369,2.9102753,3.051483675,10.8715166666667,0.217663100723725,validation_seed2003_baseline_pre;validation_seed2003_baseline_post;train_seed2002_baseline_pre;validation_seed2003_baseline_post;train_seed2002_baseline_pre;train_seed2002_baseline_post
451,2.95734475833333,0.0729196912960014,2.9102753,3.051483675,10.9192166666667,0.156881645410375,validation_seed2003_baseline_pre;validation_seed2003_baseline_pre;train_seed2002_baseline_pre;train_seed2002_baseline_pre;validation_seed2003_baseline_pre;validation_seed2003_baseline_pre
452,2.983306575,0.0963643708099652,2.9102753,3.10704285,10.8886833333333,0.261061362837684,validation_seed2003_baseline_post;validation_seed2003_baseline_post;train_seed2001_baseline_post;train_seed2001_baseline_post;validation_seed2003_baseline_pre;validation_seed2003_baseline_pre
453,3.03044289166667,0.0796091021014461,2.932601575,3.10704285,11.0318875,0.225323214932463,train_seed2002_baseline_post;validation_seed2003_baseline_post;train_seed2001_baseline_post;train_seed2002_baseline_pre;train_seed2002_baseline_pre;train_seed2001_baseline_post
454,3.0069081625,0.0920459454283441,2.9102753,3.10704285,10.9812541666667,0.235016737391549,train_seed2002_baseline_post;validation_seed2003_baseline_pre;train_seed2001_baseline_post;train_seed2002_baseline_pre;validation_seed2003_baseline_post;train_seed2001_baseline_post
455,3.05084737083333,0.153836403651397,2.9102753,3.238860475,11.0601458333333,0.336707707966669,train_seed2001_baseline_pre;validation_seed2003_baseline_pre;train_seed2002_baseline_post;train_seed2001_baseline_pre;validation_seed2003_baseline_post;train_seed2002_baseline_pre
456,3.04862459166667,0.120183692596316,2.9102753,3.238860475,11.059275,0.288141274377693,validation_seed2003_baseline_post;train_seed2002_baseline_pre;train_seed2001_baseline_pre;train_seed2001_baseline_post;train_seed2002_baseline_pre;validation_seed2003_baseline_pre
457,3.0836419625,0.138038189474419,2.932601575,3.238860475,11.1253916666667,0.317787267942987,train_seed2001_baseline_post;train_seed2002_baseline_pre;validation_seed2003_baseline_post;train_seed2002_baseline_post;train_seed2001_baseline_pre;train_seed2001_baseline_pre
458,2.91399634583333,0.00911466360117561,2.9102753,2.932601575,10.7880708333333,0.0731887122729085,validation_seed2003_baseline_pre;validation_seed2003_baseline_post;validation_seed2003_baseline_pre;validation_seed2003_baseline_pre;validation_seed2003_baseline_pre;validation_seed2003_baseline_pre
459,3.034349725,0.136773418189849,2.9102753,3.238860475,11.0232541666667,0.309941444234502,train_seed2001_baseline_pre;train_seed2001_baseline_post;validation_seed2003_baseline_pre;validation_seed2003_baseline_post;validation_seed2003_baseline_pre;train_seed2001_baseline_post
460,3.03807077083333,0.132973670787458,2.9102753,3.238860475,10.993375,0.340797077819048,validation_seed2003_baseline_post;validation_seed2003_baseline_post;train_seed2001_baseline_pre;train_seed2001_baseline_post;train_seed2001_baseline_post;validation_seed2003_baseline_pre
461,3.0325988125,0.125188419455459,2.932601575,3.238860475,10.9908208333333,0.325676883358595,validation_seed2003_baseline_post;train_seed2002_baseline_post;train_seed2001_baseline_post;train_seed2002_baseline_pre;train_seed2001_baseline_pre;validation_seed2003_baseline_post
462,3.07992091666667,0.143131011793079,2.9102753,3.238860475,11.1552708333333,0.267288015264747,validation_seed2003_baseline_pre;train_seed2002_baseline_post;train_seed2002_baseline_pre;train_seed2001_baseline_pre;train_seed2001_baseline_post;train_seed2001_baseline_pre
463,3.04524157083333,0.0960115047306316,2.9102753,3.10704285,11.0909916666667,0.184897114408712,validation_seed2003_baseline_pre;train_seed2002_baseline_post;train_seed2001_baseline_post;train_seed2001_baseline_post;train_seed2001_baseline_post;train_seed2001_baseline_post
464,3.05416340833333,0.127373649981034,2.9102753,3.238860475,11.1037666666667,0.246262141663448,train_seed2002_baseline_pre;train_seed2001_baseline_post;validation_seed2003_baseline_pre;train_seed2001_baseline_pre;train_seed2001_baseline_post;validation_seed2003_baseline_pre
465,3.01610116666667,0.0999546366861008,2.9102753,3.10704285,10.9539291666667,0.287435236364941,validation_seed2003_baseline_post;validation_seed2003_baseline_pre;train_seed2001_baseline_post;train_seed2001_baseline_post;train_seed2001_baseline_post;validation_seed2003_baseline_post
466,3.03062867916667,0.140352085438566,2.9102753,3.238860475,11.0531333333333,0.271739055744052,train_seed2001_baseline_post;validation_seed2003_baseline_pre;train_seed2001_baseline_post;train_seed2001_baseline_pre;validation_seed2003_baseline_pre;validation_seed2003_baseline_pre
467,3.11487142916667,0.149986440990478,2.932601575,3.238860475,11.17945,0.343584193830276,train_seed2001_baseline_pre;train_seed2001_baseline_post;validation_seed2003_baseline_post;train_seed2001_baseline_pre;train_seed2001_baseline_pre;train_seed2002_baseline_post
468,3.06010723333333,0.15554501092394,2.9102753,3.238860475,11.0747583333333,0.341780177404524,validation_seed2003_baseline_post;train_seed2001_baseline_pre;train_seed2002_baseline_post;validation_seed2003_baseline_pre;train_seed2001_baseline_post;train_seed2001_baseline_pre
469,3.092901825,0.137311095346748,2.932601575,3.238860475,11.1400041666667,0.319596910739399,validation_seed2003_baseline_post;train_seed2001_baseline_pre;train_seed2001_baseline_post;train_seed2002_baseline_post;train_seed2001_baseline_post;train_seed2001_baseline_pre
470,3.06010723333333,0.15554501092394,2.9102753,3.238860475,11.0747583333333,0.341780177404524,train_seed2002_baseline_post;train_seed2001_baseline_post;train_seed2001_baseline_pre;validation_seed2003_baseline_post;train_seed2001_baseline_pre;validation_seed2003_baseline_pre
471,3.04179181666667,0.12893329858893,2.932601575,3.238860475,10.9634958333333,0.36616794316839,validation_seed2003_baseline_post;validation_seed2003_baseline_post;train_seed2001_baseline_post;train_seed2001_baseline_post;train_seed2001_baseline_pre;validation_seed2003_baseline_post
472,3.04192553333333,0.128797504110209,2.932601575,3.238860475,11.0473708333333,0.292534726749095,validation_seed2003_baseline_post;train_seed2002_baseline_post;train_seed2001_baseline_pre;train_seed2001_baseline_post;train_seed2002_baseline_post;train_seed2001_baseline_post
473,3.0397696125,0.0854548082255455,2.933002725,3.10704285,11.0884375,0.15718815854733,train_seed2001_baseline_post;train_seed2001_baseline_post;train_seed2001_baseline_post;train_seed2002_baseline_pre;train_seed2002_baseline_post;train_seed2002_baseline_post
474,2.996083175,0.130188380687628,2.9102753,3.238860475,10.9554541666667,0.28663444856501,validation_seed2003_baseline_post;train_seed2001_baseline_pre;validation_seed2003_baseline_pre;validation_seed2003_baseline_pre;train_seed2002_baseline_post;train_seed2002_baseline_pre
475,3.0310336875,0.161216851791519,2.9102753,3.238860475,10.9796333333333,0.374649013633652,validation_seed2003_baseline_post;validation_seed2003_baseline_pre;train_seed2001_baseline_pre;validation_seed2003_baseline_post;train_seed2001_baseline_pre;train_seed2002_baseline_post
476,3.054635275,0.149912614270671,2.932601575,3.238860475,11.0722041666667,0.327468095551562,train_seed2002_baseline_post;validation_seed2003_baseline_post;train_seed2002_baseline_pre;train_seed2001_baseline_pre;train_seed2002_baseline_post;train_seed2001_baseline_pre
477,2.99601631666667,0.13022735187085,2.9102753,3.238860475,10.9135166666667,0.31507078159783,train_seed2002_baseline_pre;validation_seed2003_baseline_post;validation_seed2003_baseline_post;train_seed2001_baseline_pre;validation_seed2003_baseline_pre;validation_seed2003_baseline_pre
478,2.97411357083333,0.0839289263218698,2.9102753,3.10704285,10.9160083333333,0.21223974337213,validation_seed2003_baseline_post;train_seed2001_baseline_post;train_seed2002_baseline_pre;validation_seed2003_baseline_pre;validation_seed2003_baseline_pre;train_seed2002_baseline_post
479,3.0579513125,0.122482870398808,2.9102753,3.238860475,11.115825,0.230750793064728,train_seed2002_baseline_post;train_seed2001_baseline_post;train_seed2001_baseline_pre;validation_seed2003_baseline_pre;train_seed2001_baseline_post;train_seed2002_baseline_pre
480,2.97796833333333,0.0808860938274664,2.9102753,3.10704285,10.9700041666667,0.156542560040927,train_seed2002_baseline_post;train_seed2002_baseline_post;train_seed2001_baseline_post;validation_seed2003_baseline_pre;train_seed2002_baseline_pre;train_seed2002_baseline_post
481,2.97242951666667,0.0612352848288753,2.932601575,3.051483675,10.9255125,0.180562357476578,validation_seed2003_baseline_post;train_seed2002_baseline_post;train_seed2002_baseline_pre;train_seed2002_baseline_post;train_seed2002_baseline_post;train_seed2002_baseline_pre
482,3.02887776666667,0.129028073642075,2.9102753,3.238860475,11.0207,0.293546661111996,validation_seed2003_baseline_pre;validation_seed2003_baseline_post;train_seed2002_baseline_pre;train_seed2001_baseline_pre;train_seed2002_baseline_post;train_seed2001_baseline_post
483,3.05416340833333,0.127373649981034,2.9102753,3.238860475,11.1037666666667,0.246262141663448,train_seed2001_baseline_pre;validation_seed2003_baseline_pre;train_seed2001_baseline_post;validation_seed2003_baseline_pre;train_seed2002_baseline_pre;train_seed2001_baseline_post
484,3.11115038333333,0.155585257427838,2.9102753,3.238860475,11.2093291666667,0.290908423054692,train_seed2001_baseline_post;train_seed2001_baseline_pre;train_seed2002_baseline_post;validation_seed2003_baseline_pre;train_seed2001_baseline_pre;train_seed2001_baseline_pre
485,3.028944625,0.128968298935398,2.9102753,3.238860475,11.0626375,0.241394592809161,train_seed2002_baseline_post;train_seed2002_baseline_post;validation_seed2003_baseline_pre;train_seed2001_baseline_post;train_seed2001_baseline_pre;train_seed2002_baseline_pre
486,3.05788445416667,0.122564797603969,2.9102753,3.238860475,11.0738875,0.294104646660847,train_seed2001_baseline_post;train_seed2001_baseline_pre;validation_seed2003_baseline_pre;validation_seed2003_baseline_post;train_seed2002_baseline_pre;train_seed2001_baseline_post
487,2.94131897916667,0.0550863748588147,2.9102753,3.051483675,10.8507625,0.156976767190243,train_seed2002_baseline_post;validation_seed2003_baseline_post;validation_seed2003_baseline_pre;validation_seed2003_baseline_pre;train_seed2002_baseline_pre;validation_seed2003_baseline_pre
488,3.0451747125,0.0961053885381195,2.9102753,3.10704285,11.0490541666667,0.254831478832913,train_seed2001_baseline_post;train_seed2001_baseline_post;validation_seed2003_baseline_pre;validation_seed2003_baseline_post;train_seed2001_baseline_post;train_seed2001_baseline_post
489,3.07992091666667,0.143131011793079,2.9102753,3.238860475,11.1552708333333,0.267288015264747,train_seed2001_baseline_pre;train_seed2002_baseline_pre;train_seed2001_baseline_post;train_seed2002_baseline_post;validation_seed2003_baseline_pre;train_seed2001_baseline_pre
490,2.99980422083333,0.127537380688421,2.9102753,3.238860475,10.925575,0.312051788169849,train_seed2001_baseline_pre;validation_seed2003_baseline_post;train_seed2002_baseline_pre;train_seed2002_baseline_post;validation_seed2003_baseline_post;validation_seed2003_baseline_pre
491,3.07992091666667,0.143131011793079,2.9102753,3.238860475,11.1552708333333,0.267288015264747,train_seed2001_baseline_post;train_seed2001_baseline_pre;train_seed2002_baseline_post;train_seed2002_baseline_pre;train_seed2001_baseline_pre;validation_seed2003_baseline_pre
492,2.977901475,0.0809308481136784,2.9102753,3.10704285,10.9280666666667,0.207557994104461,train_seed2002_baseline_pre;train_seed2002_baseline_post;validation_seed2003_baseline_pre;validation_seed2003_baseline_post;train_seed2002_baseline_post;train_seed2001_baseline_post
493,3.08918077916667,0.14271992497025,2.9102753,3.238860475,11.1698833333333,0.267485435896363,train_seed2001_baseline_pre;train_seed2001_baseline_pre;train_seed2001_baseline_post;train_seed2002_baseline_post;validation_seed2003_baseline_pre;train_seed2001_baseline_post
494,3.0382044875,0.132846501123354,2.9102753,3.238860475,11.07725,0.248244991389557,train_seed2001_baseline_pre;train_seed2001_baseline_post;train_seed2002_baseline_post;validation_seed2003_baseline_pre;train_seed2002_baseline_post;train_seed2001_baseline_post
495,2.96194255416667,0.0710845183681556,2.932601575,3.10704285,10.90155,0.181326518330886,train_seed2002_baseline_post;train_seed2001_baseline_post;train_seed2002_baseline_post;validation_seed2003_baseline_post;train_seed2002_baseline_post;train_seed2002_baseline_post
496,3.00906408333333,0.133898323100615,2.9102753,3.238860475,10.9401875,0.324865089979674,train_seed2001_baseline_post;validation_seed2003_baseline_post;validation_seed2003_baseline_post;validation_seed2003_baseline_pre;train_seed2002_baseline_post;train_seed2001_baseline_pre
497,3.0595164375,0.0676920226506139,2.933002725,3.10704285,11.1270125,0.123663782844859,train_seed2001_baseline_post;train_seed2002_baseline_pre;train_seed2001_baseline_post;train_seed2002_baseline_pre;train_seed2002_baseline_post;train_seed2001_baseline_post
498,3.08141918333333,0.100039846838108,2.932601575,3.238860475,11.1245208333333,0.266042148642218,train_seed2001_baseline_post;train_seed2001_baseline_pre;train_seed2001_baseline_post;train_seed2002_baseline_pre;train_seed2002_baseline_pre;validation_seed2003_baseline_post
499,3.00136934583333,0.0778739865596379,2.932601575,3.10704285,10.9367625,0.254030182630924,validation_seed2003_baseline_post;train_seed2002_baseline_pre;validation_seed2003_baseline_post;train_seed2001_baseline_post;train_seed2002_baseline_post;train_seed2002_baseline_pre
500,3.01062920833333,0.0877071970677177,2.932601575,3.10704285,10.951375,0.268886586221778,validation_seed2003_baseline_post;validation_seed2003_baseline_post;train_seed2001_baseline_post;train_seed2002_baseline_pre;train_seed2001_baseline_post;train_seed2002_baseline_post
